case_id,picking_touch_count,packing_touch_count,qc_touch_count,staging_touch_count,handoff_touch_count,pick_retouch_flag,pack_retouch_flag,qc_repeat_flag,staging_repeat_flag
ORD_5469827366,2,2,3,1,2,0,0,1,0
ORD_5473180099,2,2,3,1,2,0,0,1,0
ORD_5473263314,2,2,3,1,2,0,0,1,0
ORD_5474585054,2,2,3,1,2,0,0,1,0
ORD_5474846718,2,2,3,1,2,0,0,1,0
ORD_5475203328,2,2,3,1,2,0,0,1,0
ORD_5477664400,2,2,3,1,2,0,0,1,0
ORD_5477813970,2,2,3,1,2,0,0,1,0
ORD_5480323769,2,2,3,1,2,0,0,1,0
ORD_5480502463,2,2,3,1,2,0,0,1,0
ORD_5480847494,2,2,3,1,2,0,0,1,0
ORD_5481377061,2,2,3,1,2,0,0,1,0
ORD_5481398439,2,2,3,1,2,0,0,1,0
ORD_5482157960,2,2,3,1,2,0,0,1,0
ORD_5482211930,2,2,3,1,2,0,0,1,0
ORD_5482915455,2,2,3,1,2,0,0,1,0
ORD_5483121820,2,2,3,1,2,0,0,1,0
ORD_5485987556,2,2,3,1,2,0,0,1,0
ORD_5486838986,2,2,3,1,2,0,0,1,0
ORD_5488186546,2,2,3,1,2,0,0,1,0
ORD_5489261719,2,2,3,1,2,0,0,1,0
ORD_5489718326,2,2,3,1,2,0,0,1,0
ORD_5492447728,2,2,3,1,2,0,0,1,0
ORD_5492753472,2,2,3,1,2,0,0,1,0
ORD_5495180898,2,2,3,1,2,0,0,1,0
ORD_5496955729,2,2,3,1,2,0,0,1,0
ORD_5498005334,2,2,3,1,2,0,0,1,0
ORD_5498860790,2,2,3,1,2,0,0,1,0
ORD_5499232671,2,2,3,1,2,0,0,1,0
ORD_5499431923,2,2,3,1,2,0,0,1,0
ORD_5499563952,2,2,3,1,2,0,0,1,0
ORD_5499902825,2,2,3,1,2,0,0,1,0
ORD_5499980875,2,2,3,1,2,0,0,1,0
ORD_5500015035,2,2,3,1,2,0,0,1,0
ORD_5500512488,2,2,3,1,2,0,0,1,0
ORD_5501174822,2,2,3,1,2,0,0,1,0
ORD_5502694147,2,2,3,1,2,0,0,1,0
ORD_5503879688,2,2,3,1,2,0,0,1,0
ORD_5504788932,2,2,3,1,2,0,0,1,0
ORD_5506056930,2,2,3,1,2,0,0,1,0
ORD_5506396867,2,2,3,1,2,0,0,1,0
ORD_5506401688,2,2,3,1,2,0,0,1,0
ORD_5508135355,2,2,3,1,2,0,0,1,0
ORD_5511173991,2,2,3,1,2,0,0,1,0
ORD_5511631700,2,2,3,1,2,0,0,1,0
ORD_5512008757,2,2,3,1,2,0,0,1,0
ORD_5512214463,2,2,3,1,2,0,0,1,0
ORD_5512468393,2,2,3,1,2,0,0,1,0
ORD_5512715733,2,2,3,1,2,0,0,1,0
ORD_5512904962,2,2,3,1,2,0,0,1,0
ORD_5513477393,2,2,3,1,2,0,0,1,0
ORD_5514729861,2,2,3,1,2,0,0,1,0
ORD_5517721198,2,2,3,1,2,0,0,1,0
ORD_5518303166,2,2,3,1,2,0,0,1,0
ORD_5520222267,2,2,3,1,2,0,0,1,0
ORD_5521166262,2,2,3,1,2,0,0,1,0
ORD_5521773793,2,2,3,1,2,0,0,1,0
ORD_5524831557,2,2,3,1,2,0,0,1,0
ORD_5525377907,2,2,3,1,2,0,0,1,0
ORD_5525601343,2,2,3,1,2,0,0,1,0
ORD_5525786948,2,2,3,1,2,0,0,1,0
ORD_5526892171,2,2,3,1,2,0,0,1,0
ORD_5527154857,2,2,3,1,2,0,0,1,0
ORD_5527760135,2,2,3,1,2,0,0,1,0
ORD_5529739849,2,2,3,1,2,0,0,1,0
ORD_5531009621,2,2,3,1,2,0,0,1,0
ORD_5533176819,2,2,3,1,2,0,0,1,0
ORD_5533362282,2,2,3,1,2,0,0,1,0
ORD_5533505152,2,2,3,1,2,0,0,1,0
ORD_5533941768,2,2,3,1,2,0,0,1,0
ORD_5534056869,2,2,3,1,2,0,0,1,0
ORD_5534127588,2,2,3,1,2,0,0,1,0
ORD_5535238026,2,2,3,1,2,0,0,1,0
ORD_5535884953,2,2,3,1,2,0,0,1,0
ORD_5537054843,2,2,3,1,2,0,0,1,0
ORD_5537291915,2,2,3,1,2,0,0,1,0
ORD_5538221918,2,2,3,1,2,0,0,1,0
ORD_5539331289,2,2,3,1,2,0,0,1,0
ORD_5539446973,2,2,3,1,2,0,0,1,0
ORD_5543138885,2,2,3,1,2,0,0,1,0
ORD_5543573732,2,2,3,1,2,0,0,1,0
ORD_5545438662,2,2,3,1,2,0,0,1,0
ORD_5546793939,2,2,3,1,2,0,0,1,0
ORD_5547559902,2,2,3,1,2,0,0,1,0
ORD_5549557490,2,2,3,1,2,0,0,1,0
ORD_5551073476,2,2,3,1,2,0,0,1,0
ORD_5551128557,2,2,3,1,2,0,0,1,0
ORD_5553891579,2,2,3,1,2,0,0,1,0
ORD_5555427371,2,2,3,1,2,0,0,1,0
ORD_5555510097,2,2,3,1,2,0,0,1,0
ORD_5556334492,2,2,3,1,2,0,0,1,0
ORD_5558048920,2,2,3,1,2,0,0,1,0
ORD_5558323338,2,2,3,1,2,0,0,1,0
ORD_5558880823,2,2,3,1,2,0,0,1,0
ORD_5559280892,2,2,3,1,2,0,0,1,0
ORD_5559725295,2,2,3,1,2,0,0,1,0
ORD_5560009121,2,2,3,1,2,0,0,1,0
ORD_5560620732,2,2,3,1,2,0,0,1,0
ORD_5561546484,2,2,3,1,2,0,0,1,0
ORD_5561636072,2,2,3,1,2,0,0,1,0
ORD_5561792222,2,2,3,1,2,0,0,1,0
ORD_5562773905,2,2,3,1,2,0,0,1,0
ORD_5565538480,2,2,3,1,2,0,0,1,0
ORD_5565867687,2,2,3,1,2,0,0,1,0
ORD_5568522947,2,2,3,1,2,0,0,1,0
ORD_5569323448,2,2,3,1,2,0,0,1,0
ORD_5569954040,2,2,3,1,2,0,0,1,0
ORD_5570949765,2,2,3,1,2,0,0,1,0
ORD_5572290244,2,2,3,1,2,0,0,1,0
ORD_5572770344,2,2,3,1,2,0,0,1,0
ORD_5573047380,2,2,3,1,2,0,0,1,0
ORD_5574234854,2,2,3,1,2,0,0,1,0
ORD_5575712465,2,2,3,1,2,0,0,1,0
ORD_5575773948,2,2,3,1,2,0,0,1,0
ORD_5575776159,2,2,3,1,2,0,0,1,0
ORD_5576136150,2,2,3,1,2,0,0,1,0
ORD_5576218081,2,2,3,1,2,0,0,1,0
ORD_5576799632,2,2,3,1,2,0,0,1,0
ORD_5577254611,2,2,3,1,2,0,0,1,0
ORD_5578002906,2,2,3,1,2,0,0,1,0
ORD_5580955684,2,2,3,1,2,0,0,1,0
ORD_5581318153,2,2,3,1,2,0,0,1,0
ORD_5583132722,2,2,3,1,2,0,0,1,0
ORD_5584681259,2,2,3,1,2,0,0,1,0
ORD_5585024740,2,2,3,1,2,0,0,1,0
ORD_5585310223,2,2,3,1,2,0,0,1,0
ORD_5585996946,2,2,3,1,2,0,0,1,0
ORD_5586552193,2,2,3,1,2,0,0,1,0
ORD_5587940981,2,2,3,1,2,0,0,1,0
ORD_5587979098,2,2,3,1,2,0,0,1,0
ORD_5588828263,2,2,3,1,2,0,0,1,0
ORD_5590149081,2,2,3,1,2,0,0,1,0
ORD_5590364586,2,2,3,1,2,0,0,1,0
ORD_5590385136,2,2,3,1,2,0,0,1,0
ORD_5590644417,2,2,3,1,2,0,0,1,0
ORD_5591524520,2,2,3,1,2,0,0,1,0
ORD_5591803093,2,2,3,1,2,0,0,1,0
ORD_5596425263,2,2,3,1,2,0,0,1,0
ORD_5596969132,2,2,3,1,2,0,0,1,0
ORD_5597176339,2,2,3,1,2,0,0,1,0
ORD_5597595104,2,2,3,1,2,0,0,1,0
ORD_5598017830,2,2,3,1,2,0,0,1,0
ORD_5599867855,2,2,3,1,2,0,0,1,0
ORD_5601441036,2,2,3,1,2,0,0,1,0
ORD_5602507367,2,2,3,1,2,0,0,1,0
ORD_5602571245,2,2,3,1,2,0,0,1,0
ORD_5602763791,2,2,3,1,2,0,0,1,0
ORD_5603017308,2,2,3,1,2,0,0,1,0
ORD_5603281073,2,2,3,1,2,0,0,1,0
ORD_5604673691,2,2,3,1,2,0,0,1,0
ORD_5605450509,2,2,3,1,2,0,0,1,0
ORD_5605637285,2,2,3,1,2,0,0,1,0
ORD_5605959552,2,2,3,1,2,0,0,1,0
ORD_5607480932,2,2,3,1,2,0,0,1,0
ORD_5607668920,2,2,3,1,2,0,0,1,0
ORD_5607968302,2,2,3,1,2,0,0,1,0
ORD_5607974429,2,2,3,1,2,0,0,1,0
ORD_5608660887,2,2,3,1,2,0,0,1,0
ORD_5609021558,2,2,3,1,2,0,0,1,0
ORD_5609311210,2,2,3,1,2,0,0,1,0
ORD_5609598806,2,2,3,1,2,0,0,1,0
ORD_5610283064,2,2,3,1,2,0,0,1,0
ORD_5610313027,2,2,3,1,2,0,0,1,0
ORD_5612661801,2,2,3,1,2,0,0,1,0
ORD_5615418618,2,2,3,1,2,0,0,1,0
ORD_5615744078,2,2,3,1,2,0,0,1,0
ORD_5615923241,2,2,3,1,2,0,0,1,0
ORD_5616140339,2,2,3,1,2,0,0,1,0
ORD_5616284920,2,2,3,1,2,0,0,1,0
ORD_5617557275,2,2,3,1,2,0,0,1,0
ORD_5618039569,2,2,3,1,2,0,0,1,0
ORD_5618075663,2,2,3,1,2,0,0,1,0
ORD_5619889796,2,2,3,1,2,0,0,1,0
ORD_5620272198,2,2,3,1,2,0,0,1,0
ORD_5620892194,2,2,3,1,2,0,0,1,0
ORD_5622663267,2,2,3,1,2,0,0,1,0
ORD_5622766522,2,2,3,1,2,0,0,1,0
ORD_5622782132,2,2,3,1,2,0,0,1,0
ORD_5624153069,2,2,3,1,2,0,0,1,0
ORD_5624331711,2,2,3,1,2,0,0,1,0
ORD_5624603429,2,2,3,1,2,0,0,1,0
ORD_5625870115,2,2,3,1,2,0,0,1,0
ORD_5626365386,2,2,3,1,2,0,0,1,0
ORD_5626538580,2,2,3,1,2,0,0,1,0
ORD_5627335865,2,2,3,1,2,0,0,1,0
ORD_5627902766,2,2,3,1,2,0,0,1,0
ORD_5628090330,2,2,3,1,2,0,0,1,0
ORD_5628153222,2,2,3,1,2,0,0,1,0
ORD_5629194319,2,2,3,1,2,0,0,1,0
ORD_5629552271,2,2,3,1,2,0,0,1,0
ORD_5629939256,2,2,3,1,2,0,0,1,0
ORD_5630383572,2,2,3,1,2,0,0,1,0
ORD_5630779150,2,2,3,1,2,0,0,1,0
ORD_5630901192,2,2,3,1,2,0,0,1,0
ORD_5631347447,2,2,3,1,2,0,0,1,0
ORD_5632492824,2,2,3,1,2,0,0,1,0
ORD_5634748302,2,2,3,1,2,0,0,1,0
ORD_5635185330,2,2,3,1,2,0,0,1,0
ORD_5635208113,2,2,3,1,2,0,0,1,0
ORD_5635560780,2,2,3,1,2,0,0,1,0
ORD_5635739617,2,2,3,1,2,0,0,1,0
ORD_5636129834,2,2,3,1,2,0,0,1,0
ORD_5636238059,2,2,3,1,2,0,0,1,0
ORD_5636465404,2,2,3,1,2,0,0,1,0
ORD_5637857251,2,2,3,1,2,0,0,1,0
ORD_5638157877,2,2,3,1,2,0,0,1,0
ORD_5638608075,2,2,3,1,2,0,0,1,0
ORD_5640014421,2,2,3,1,2,0,0,1,0
ORD_5641630513,2,2,3,1,2,0,0,1,0
ORD_5642286865,2,2,3,1,2,0,0,1,0
ORD_5642688246,2,2,3,1,2,0,0,1,0
ORD_5643844596,2,2,3,1,2,0,0,1,0
ORD_5644922252,2,2,3,1,2,0,0,1,0
ORD_5644928463,2,2,3,1,2,0,0,1,0
ORD_5644945798,2,2,3,1,2,0,0,1,0
ORD_5645151182,2,2,3,1,2,0,0,1,0
ORD_5647130827,2,2,3,1,2,0,0,1,0
ORD_5648494419,2,2,3,1,2,0,0,1,0
ORD_5649488671,2,2,3,1,2,0,0,1,0
ORD_5649654378,2,2,3,1,2,0,0,1,0
ORD_5649738950,2,2,3,1,2,0,0,1,0
ORD_5651558807,2,2,3,1,2,0,0,1,0
ORD_5651667235,2,2,3,1,2,0,0,1,0
ORD_5652143466,2,2,3,1,2,0,0,1,0
ORD_5652717427,2,2,3,1,2,0,0,1,0
ORD_5654515850,2,2,3,1,2,0,0,1,0
ORD_5655941709,2,2,3,1,2,0,0,1,0
ORD_5656886698,2,2,3,1,2,0,0,1,0
ORD_5657411590,2,2,3,1,2,0,0,1,0
ORD_5657894157,2,2,3,1,2,0,0,1,0
ORD_5658338246,2,2,3,1,2,0,0,1,0
ORD_5658352372,2,2,3,1,2,0,0,1,0
ORD_5658809123,2,2,3,1,2,0,0,1,0
ORD_5659552549,2,2,3,1,2,0,0,1,0
ORD_5660002373,2,2,3,1,2,0,0,1,0
ORD_5662935345,2,2,3,1,2,0,0,1,0
ORD_5662962768,2,2,3,1,2,0,0,1,0
ORD_5663536956,2,2,3,1,2,0,0,1,0
ORD_5664645567,2,2,3,1,2,0,0,1,0
ORD_5664765283,2,2,3,1,2,0,0,1,0
ORD_5666136643,2,2,3,1,2,0,0,1,0
ORD_5666237281,2,2,3,1,2,0,0,1,0
ORD_5666431515,2,2,3,1,2,0,0,1,0
ORD_5666706610,2,2,3,1,2,0,0,1,0
ORD_5667066626,2,2,3,1,2,0,0,1,0
ORD_5668215398,2,2,3,1,2,0,0,1,0
ORD_5670443338,2,2,3,1,2,0,0,1,0
ORD_5671369808,2,2,3,1,2,0,0,1,0
ORD_5672303764,2,2,3,1,2,0,0,1,0
ORD_5672403700,2,2,3,1,2,0,0,1,0
ORD_5672680206,2,2,3,1,2,0,0,1,0
ORD_5673641972,2,2,3,1,2,0,0,1,0
ORD_5674120799,2,2,3,1,2,0,0,1,0
ORD_5674667094,2,2,3,1,2,0,0,1,0
ORD_5675055190,2,2,3,1,2,0,0,1,0
ORD_5675616351,2,2,3,1,2,0,0,1,0
ORD_5676293462,2,2,3,1,2,0,0,1,0
ORD_5676536578,2,2,3,1,2,0,0,1,0
ORD_5677558133,2,2,3,1,2,0,0,1,0
ORD_5680920344,2,2,3,1,2,0,0,1,0
ORD_5681517162,2,2,3,1,2,0,0,1,0
ORD_5681959266,2,2,3,1,2,0,0,1,0
ORD_5682719528,2,2,3,1,2,0,0,1,0
ORD_5682980114,2,2,3,1,2,0,0,1,0
ORD_5683814032,2,2,3,1,2,0,0,1,0
ORD_5684050468,2,2,3,1,2,0,0,1,0
ORD_5684606654,2,2,3,1,2,0,0,1,0
ORD_5687450407,2,2,3,1,2,0,0,1,0
ORD_5687479597,2,2,3,1,2,0,0,1,0
ORD_5687620934,2,2,3,1,2,0,0,1,0
ORD_5688639921,2,2,3,1,2,0,0,1,0
ORD_5688948840,2,2,3,1,2,0,0,1,0
ORD_5689006722,2,2,3,1,2,0,0,1,0
ORD_5689066430,2,2,3,1,2,0,0,1,0
ORD_5692889949,2,2,3,1,2,0,0,1,0
ORD_5694181283,2,2,3,1,2,0,0,1,0
ORD_5695266757,2,2,3,1,2,0,0,1,0
ORD_5696732762,2,2,3,1,2,0,0,1,0
ORD_5699304469,2,2,3,1,2,0,0,1,0
ORD_5701263347,2,2,3,1,2,0,0,1,0
ORD_5704554509,2,2,3,1,2,0,0,1,0
ORD_5705321470,2,2,3,1,2,0,0,1,0
ORD_5705388045,2,2,3,1,2,0,0,1,0
ORD_5705749368,2,2,3,1,2,0,0,1,0
ORD_5706246636,2,2,3,1,2,0,0,1,0
ORD_5707269088,2,2,3,1,2,0,0,1,0
ORD_5709842184,2,2,3,1,2,0,0,1,0
ORD_5711129929,2,2,3,1,2,0,0,1,0
ORD_5711966071,2,2,3,1,2,0,0,1,0
ORD_5712805322,2,2,3,1,2,0,0,1,0
ORD_5713002076,2,2,3,1,2,0,0,1,0
ORD_5714894980,2,2,3,1,2,0,0,1,0
ORD_5715007731,2,2,3,1,2,0,0,1,0
ORD_5717022006,2,2,3,1,2,0,0,1,0
ORD_5718158511,2,2,3,1,2,0,0,1,0
ORD_5718623885,2,2,3,1,2,0,0,1,0
ORD_5719555773,2,2,3,1,2,0,0,1,0
ORD_5721645587,2,2,3,1,2,0,0,1,0
ORD_5722127791,2,2,3,1,2,0,0,1,0
ORD_5722822194,2,2,3,1,2,0,0,1,0
ORD_5723528113,2,2,3,1,2,0,0,1,0
ORD_5723851375,2,2,3,1,2,0,0,1,0
ORD_5725485244,2,2,3,1,2,0,0,1,0
ORD_5725792192,2,2,3,1,2,0,0,1,0
ORD_5725809903,2,2,3,1,2,0,0,1,0
ORD_5726571562,2,2,3,1,2,0,0,1,0
ORD_5726979331,2,2,3,1,2,0,0,1,0
ORD_5727386825,2,2,3,1,2,0,0,1,0
ORD_5728702064,2,2,3,1,2,0,0,1,0
ORD_5730353811,2,2,3,1,2,0,0,1,0
ORD_5733906846,2,2,3,1,2,0,0,1,0
ORD_5734084858,2,2,3,1,2,0,0,1,0
ORD_5734712535,2,2,3,1,2,0,0,1,0
ORD_5736448017,2,2,3,1,2,0,0,1,0
ORD_5736534662,2,2,3,1,2,0,0,1,0
ORD_5737181235,2,2,3,1,2,0,0,1,0
ORD_5738078585,2,2,3,1,2,0,0,1,0
ORD_5738409562,2,2,3,1,2,0,0,1,0
ORD_5738941583,2,2,3,1,2,0,0,1,0
ORD_5740990707,2,2,3,1,2,0,0,1,0
ORD_5741905146,2,2,3,1,2,0,0,1,0
ORD_5742156594,2,2,3,1,2,0,0,1,0
ORD_5743148114,2,2,3,1,2,0,0,1,0
ORD_5744329830,2,2,3,1,2,0,0,1,0
ORD_5744582185,2,2,3,1,2,0,0,1,0
ORD_5746206035,2,2,3,1,2,0,0,1,0
ORD_5748533683,2,2,3,1,2,0,0,1,0
ORD_5749407558,2,2,3,1,2,0,0,1,0
ORD_5750423428,2,2,3,1,2,0,0,1,0
ORD_5751177093,2,2,3,1,2,0,0,1,0
ORD_5752535090,2,2,3,1,2,0,0,1,0
ORD_5755672616,2,2,3,1,2,0,0,1,0
ORD_5756752706,2,2,3,1,2,0,0,1,0
ORD_5757362230,2,2,3,1,2,0,0,1,0
ORD_5758467032,2,2,3,1,2,0,0,1,0
ORD_5758846615,2,2,3,1,2,0,0,1,0
ORD_5759343939,2,2,3,1,2,0,0,1,0
ORD_5761598810,2,2,3,1,2,0,0,1,0
ORD_5761757978,2,2,3,1,2,0,0,1,0
ORD_5762645669,2,2,3,1,2,0,0,1,0
ORD_5762698442,2,2,3,1,2,0,0,1,0
ORD_5762810700,2,2,3,1,2,0,0,1,0
ORD_5762847427,2,2,3,1,2,0,0,1,0
ORD_5766547308,2,2,3,1,2,0,0,1,0
ORD_5767065113,2,2,3,1,2,0,0,1,0
ORD_5767504213,2,2,3,1,2,0,0,1,0
ORD_5768389694,2,2,3,1,2,0,0,1,0
ORD_5768505330,2,2,3,1,2,0,0,1,0
ORD_5768605191,2,2,3,1,2,0,0,1,0
ORD_5769149819,2,2,3,1,2,0,0,1,0
ORD_5769290939,2,2,3,1,2,0,0,1,0
ORD_5770203586,2,2,3,1,2,0,0,1,0
ORD_5770691011,2,2,3,1,2,0,0,1,0
ORD_5771295826,2,2,3,1,2,0,0,1,0
ORD_5771355773,2,2,3,1,2,0,0,1,0
ORD_5771505128,2,2,3,1,2,0,0,1,0
ORD_5771762352,2,2,3,1,2,0,0,1,0
ORD_5772361172,2,2,3,1,2,0,0,1,0
ORD_5773759517,2,2,3,1,2,0,0,1,0
ORD_5773968202,2,2,3,1,2,0,0,1,0
ORD_5774800303,2,2,3,1,2,0,0,1,0
ORD_5775170551,2,2,3,1,2,0,0,1,0
ORD_5776034419,2,2,3,1,2,0,0,1,0
ORD_5776282907,2,2,3,1,2,0,0,1,0
ORD_5777658447,2,2,3,1,2,0,0,1,0
ORD_5780397640,2,2,3,1,2,0,0,1,0
ORD_5781307106,2,2,3,1,2,0,0,1,0
ORD_5781470893,2,2,3,1,2,0,0,1,0
ORD_5783217810,2,2,3,1,2,0,0,1,0
ORD_5785964340,2,2,3,1,2,0,0,1,0
ORD_5789976367,2,2,3,1,2,0,0,1,0
ORD_5790395872,2,2,3,1,2,0,0,1,0
ORD_5792901190,2,2,3,1,2,0,0,1,0
ORD_5794610702,2,2,3,1,2,0,0,1,0
ORD_5795697278,2,2,3,1,2,0,0,1,0
ORD_5799370858,2,2,3,1,2,0,0,1,0
ORD_5800638940,2,2,3,1,2,0,0,1,0
ORD_5801056783,2,2,3,1,2,0,0,1,0
ORD_5801111187,2,2,3,1,2,0,0,1,0
ORD_5801799429,2,2,3,1,2,0,0,1,0
ORD_5802014948,2,2,3,1,2,0,0,1,0
ORD_5802211375,2,2,3,1,2,0,0,1,0
ORD_5802518480,2,2,3,1,2,0,0,1,0
ORD_5803438265,2,2,3,1,2,0,0,1,0
ORD_5805339192,2,2,3,1,2,0,0,1,0
ORD_5805951305,2,2,3,1,2,0,0,1,0
ORD_5806482326,2,2,3,1,2,0,0,1,0
ORD_5807376348,2,2,3,1,2,0,0,1,0
ORD_5808177323,2,2,3,1,2,0,0,1,0
ORD_5808803680,2,2,3,1,2,0,0,1,0
ORD_5808999645,2,2,3,1,2,0,0,1,0
ORD_5809235883,2,2,3,1,2,0,0,1,0
ORD_5810091751,2,2,3,1,2,0,0,1,0
ORD_5810472689,2,2,3,1,2,0,0,1,0
ORD_5810505720,2,2,3,1,2,0,0,1,0
ORD_5810862221,2,2,3,1,2,0,0,1,0
ORD_5812053769,2,2,3,1,2,0,0,1,0
ORD_5812395974,2,2,3,1,2,0,0,1,0
ORD_5813154582,2,2,3,1,2,0,0,1,0
ORD_5813936674,2,2,3,1,2,0,0,1,0
ORD_5816617131,2,2,3,1,2,0,0,1,0
ORD_5817340903,2,2,3,1,2,0,0,1,0
ORD_5818156349,2,2,3,1,2,0,0,1,0
ORD_5820008088,2,2,3,1,2,0,0,1,0
ORD_5821176077,2,2,3,1,2,0,0,1,0
ORD_5821295050,2,2,3,1,2,0,0,1,0
ORD_5823179593,2,2,3,1,2,0,0,1,0
ORD_5824005306,2,2,3,1,2,0,0,1,0
ORD_5824427399,2,2,3,1,2,0,0,1,0
ORD_5824447111,2,2,3,1,2,0,0,1,0
ORD_5824644598,2,2,3,1,2,0,0,1,0
ORD_5824644603,2,2,3,1,2,0,0,1,0
ORD_5824921303,2,2,3,1,2,0,0,1,0
ORD_5825198210,2,2,3,1,2,0,0,1,0
ORD_5825841025,2,2,3,1,2,0,0,1,0
ORD_5826301067,2,2,3,1,2,0,0,1,0
ORD_5828416332,2,2,3,1,2,0,0,1,0
ORD_5828552244,2,2,3,1,2,0,0,1,0
ORD_5830777393,2,2,3,1,2,0,0,1,0
ORD_5831021511,2,2,3,1,2,0,0,1,0
ORD_5831589910,2,2,3,1,2,0,0,1,0
ORD_5832386952,2,2,3,1,2,0,0,1,0
ORD_5832675465,2,2,3,1,2,0,0,1,0
ORD_5833155871,2,2,3,1,2,0,0,1,0
ORD_5833894064,2,2,3,1,2,0,0,1,0
ORD_5833930483,2,2,3,1,2,0,0,1,0
ORD_5834353392,2,2,3,1,2,0,0,1,0
ORD_5835516656,2,2,3,1,2,0,0,1,0
ORD_5835701002,2,2,3,1,2,0,0,1,0
ORD_5836242417,2,2,3,1,2,0,0,1,0
ORD_5836268246,2,2,3,1,2,0,0,1,0
ORD_5836715781,2,2,3,1,2,0,0,1,0
ORD_5837234809,2,2,3,1,2,0,0,1,0
ORD_5837273393,2,2,3,1,2,0,0,1,0
ORD_5837840264,2,2,3,1,2,0,0,1,0
ORD_5838001010,2,2,3,1,2,0,0,1,0
ORD_5838810906,2,2,3,1,2,0,0,1,0
ORD_5838943502,2,2,3,1,2,0,0,1,0
ORD_5839014218,2,2,3,1,2,0,0,1,0
ORD_5839217979,2,2,3,1,2,0,0,1,0
ORD_5839589574,2,2,3,1,2,0,0,1,0
ORD_5840170108,2,2,3,1,2,0,0,1,0
ORD_5840470865,2,2,3,1,2,0,0,1,0
ORD_5841738633,2,2,3,1,2,0,0,1,0
ORD_5844166347,2,2,3,1,2,0,0,1,0
ORD_5844681411,2,2,3,1,2,0,0,1,0
ORD_5844699357,2,2,3,1,2,0,0,1,0
ORD_5844766058,2,2,3,1,2,0,0,1,0
ORD_5844933941,2,2,3,1,2,0,0,1,0
ORD_5846342712,2,2,3,1,2,0,0,1,0
ORD_5846360065,2,2,3,1,2,0,0,1,0
ORD_5846480787,2,2,3,1,2,0,0,1,0
ORD_5847060856,2,2,3,1,2,0,0,1,0
ORD_5848309394,2,2,3,1,2,0,0,1,0
ORD_5848750914,2,2,3,1,2,0,0,1,0
ORD_5848826117,2,2,3,1,2,0,0,1,0
ORD_5849085284,2,2,3,1,2,0,0,1,0
ORD_5849127418,2,2,3,1,2,0,0,1,0
ORD_5849765974,2,2,3,1,2,0,0,1,0
ORD_5850535182,2,2,3,1,2,0,0,1,0
ORD_5850546710,2,2,3,1,2,0,0,1,0
ORD_5851990683,2,2,3,1,2,0,0,1,0
ORD_5852927316,2,2,3,1,2,0,0,1,0
ORD_5853608683,2,2,3,1,2,0,0,1,0
ORD_5854890600,2,2,3,1,2,0,0,1,0
ORD_5856198315,2,2,3,1,2,0,0,1,0
ORD_5856372214,2,2,3,1,2,0,0,1,0
ORD_5856505555,2,2,3,1,2,0,0,1,0
ORD_5857030851,2,2,3,1,2,0,0,1,0
ORD_5858156491,2,2,3,1,2,0,0,1,0
ORD_5858506881,2,2,3,1,2,0,0,1,0
ORD_5858518249,2,2,3,1,2,0,0,1,0
ORD_5860302209,2,2,3,1,2,0,0,1,0
ORD_5860676303,2,2,3,1,2,0,0,1,0
ORD_5860841848,2,2,3,1,2,0,0,1,0
ORD_5861133814,2,2,3,1,2,0,0,1,0
ORD_5861585053,2,2,3,1,2,0,0,1,0
ORD_5863813134,2,2,3,1,2,0,0,1,0
ORD_5863816997,2,2,3,1,2,0,0,1,0
ORD_5868105265,2,2,3,1,2,0,0,1,0
ORD_5868710520,2,2,3,1,2,0,0,1,0
ORD_5869197813,2,2,3,1,2,0,0,1,0
ORD_5869487865,2,2,3,1,2,0,0,1,0
ORD_5869993105,2,2,3,1,2,0,0,1,0
ORD_5870747698,2,2,3,1,2,0,0,1,0
ORD_5870794596,2,2,3,1,2,0,0,1,0
ORD_5871380489,2,2,3,1,2,0,0,1,0
ORD_5873383858,2,2,3,1,2,0,0,1,0
ORD_5873700960,2,2,3,1,2,0,0,1,0
ORD_5874065281,2,2,3,1,2,0,0,1,0
ORD_5875173681,2,2,3,1,2,0,0,1,0
ORD_5875279780,2,2,3,1,2,0,0,1,0
ORD_5875799591,2,2,3,1,2,0,0,1,0
ORD_5876608643,2,2,3,1,2,0,0,1,0
ORD_5878034619,2,2,3,1,2,0,0,1,0
ORD_5878115180,2,2,3,1,2,0,0,1,0
ORD_5879337617,2,2,3,1,2,0,0,1,0
ORD_5879413465,2,2,3,1,2,0,0,1,0
ORD_5880717027,2,2,3,1,2,0,0,1,0
ORD_5881385104,2,2,3,1,2,0,0,1,0
ORD_5883532738,2,2,3,1,2,0,0,1,0
ORD_5883766048,2,2,3,1,2,0,0,1,0
ORD_5884237409,2,2,3,1,2,0,0,1,0
ORD_5887725368,2,2,3,1,2,0,0,1,0
ORD_5888721633,2,2,3,1,2,0,0,1,0
ORD_5889139543,2,2,3,1,2,0,0,1,0
ORD_5889399615,2,2,3,1,2,0,0,1,0
ORD_5889731723,2,2,3,1,2,0,0,1,0
ORD_5890401986,2,2,3,1,2,0,0,1,0
ORD_5890568076,2,2,3,1,2,0,0,1,0
ORD_5892030236,2,2,3,1,2,0,0,1,0
ORD_5892939434,2,2,3,1,2,0,0,1,0
ORD_5893271801,2,2,3,1,2,0,0,1,0
ORD_5893314443,2,2,3,1,2,0,0,1,0
ORD_5893646133,2,2,3,1,2,0,0,1,0
