case_id,avg_gap_to_next_min,max_gap_to_next_min
ORD_5329920847,0.0,0.0
ORD_5330661186,0.0,0.0
ORD_5331129258,0.0,0.0
ORD_5331961631,0.0,0.0
ORD_5332387503,0.0,0.0
ORD_5332728141,0.0,0.0
ORD_5333040363,0.0,0.0
ORD_5333258638,0.0,0.0
ORD_5335032781,0.0,0.0
ORD_5336608537,0.0,0.0
ORD_5337336124,0.0,0.0
ORD_5339265293,0.0,0.0
ORD_5340051450,0.0,0.0
ORD_5342045768,0.0,0.0
ORD_5342523290,0.0,0.0
ORD_5343234912,0.0,0.0
ORD_5343265798,0.0,0.0
ORD_5349494470,0.0,0.0
ORD_5350331430,0.0,0.0
ORD_5350510131,0.0,0.0
ORD_5350965235,0.0,0.0
ORD_5351313241,0.0,0.0
ORD_5352131342,0.0,0.0
ORD_5353184116,0.0,0.0
ORD_5353555892,0.0,0.0
ORD_5354729254,0.0,0.0
ORD_5354890009,0.0,0.0
ORD_5355026845,0.0,0.0
ORD_5356943016,0.0,0.0
ORD_5357093615,0.0,0.0
ORD_5357367371,0.0,0.0
ORD_5357784808,0.0,0.0
ORD_5358011627,0.0,0.0
ORD_5358167994,0.0,0.0
ORD_5359139360,0.0,0.0
ORD_5359338295,0.0,0.0
ORD_5359583805,0.0,0.0
ORD_5360516344,0.0,0.0
ORD_5362951203,0.0,0.0
ORD_5364346698,0.0,0.0
ORD_5367722557,0.0,0.0
ORD_5367965575,0.0,0.0
ORD_5368588307,0.0,0.0
ORD_5368629579,0.0,0.0
ORD_5368687997,0.0,0.0
ORD_5369279645,0.0,0.0
ORD_5369536391,0.0,0.0
ORD_5370409262,0.0,0.0
ORD_5371391454,0.0,0.0
ORD_5372833253,0.0,0.0
ORD_5374830321,0.0,0.0
ORD_5375750827,0.0,0.0
ORD_5377327504,0.0,0.0
ORD_5377408980,0.0,0.0
ORD_5377980539,0.0,0.0
ORD_5378022974,0.0,0.0
ORD_5378365352,0.0,0.0
ORD_5378804264,0.0,0.0
ORD_5379460259,0.0,0.0
ORD_5379531585,0.0,0.0
ORD_5380181012,0.0,0.0
ORD_5380910662,0.0,0.0
ORD_5382285581,0.0,0.0
ORD_5382642130,0.0,0.0
ORD_5382752753,0.0,0.0
ORD_5384322247,0.0,0.0
ORD_5385540044,0.0,0.0
ORD_5385744781,0.0,0.0
ORD_5387772015,0.0,0.0
ORD_5389998842,0.0,0.0
ORD_5390593350,0.0,0.0
ORD_5393112472,0.0,0.0
ORD_5393885357,0.0,0.0
ORD_5394975954,0.0,0.0
ORD_5395494738,0.0,0.0
ORD_5396357047,0.0,0.0
ORD_5399442867,0.0,0.0
ORD_5400312572,0.0,0.0
ORD_5400319569,0.0,0.0
ORD_5400530179,0.0,0.0
ORD_5400703500,0.0,0.0
ORD_5401285453,0.0,0.0
ORD_5401456738,0.0,0.0
ORD_5401463279,0.0,0.0
ORD_5401581168,0.0,0.0
ORD_5401786297,0.0,0.0
ORD_5405344821,0.0,0.0
ORD_5407635258,0.0,0.0
ORD_5409376679,0.0,0.0
ORD_5409930545,0.0,0.0
ORD_5410556010,0.0,0.0
ORD_5410667495,0.0,0.0
ORD_5410782534,0.0,0.0
ORD_5411316042,0.0,0.0
ORD_5414434358,0.0,0.0
ORD_5416125543,0.0,0.0
ORD_5416602002,0.0,0.0
ORD_5416880688,0.0,0.0
ORD_5418238350,0.0,0.0
ORD_5419698590,0.0,0.0
ORD_5420274034,0.0,0.0
ORD_5420390343,0.0,0.0
ORD_5420854372,0.0,0.0
ORD_5421331762,0.0,0.0
ORD_5422903901,0.0,0.0
ORD_5423424704,0.0,0.0
ORD_5426162145,0.0,0.0
ORD_5426804956,0.0,0.0
ORD_5427692355,0.0,0.0
ORD_5428704427,0.0,0.0
ORD_5428896665,0.0,0.0
ORD_5429315708,0.0,0.0
ORD_5430086959,0.0,0.0
ORD_5430174350,0.0,0.0
ORD_5430343553,0.0,0.0
ORD_5431164151,0.0,0.0
ORD_5431600969,0.0,0.0
ORD_5432720823,0.0,0.0
ORD_5432837817,0.0,0.0
ORD_5434545968,0.0,0.0
ORD_5436224879,0.0,0.0
ORD_5437017237,0.0,0.0
ORD_5437285272,0.0,0.0
ORD_5437737011,0.0,0.0
ORD_5438830408,0.0,0.0
ORD_5439259833,0.0,0.0
ORD_5439850369,0.0,0.0
ORD_5439959792,0.0,0.0
ORD_5440396213,0.0,0.0
ORD_5440536469,0.0,0.0
ORD_5440721897,0.0,0.0
ORD_5441525308,0.0,0.0
ORD_5442534704,0.0,0.0
ORD_5443189348,0.0,0.0
ORD_5444347929,0.0,0.0
ORD_5444592643,0.0,0.0
ORD_5444608029,0.0,0.0
ORD_5444702624,0.0,0.0
ORD_5448810842,0.0,0.0
ORD_5451132922,0.0,0.0
ORD_5451325458,0.0,0.0
ORD_5451716927,0.0,0.0
ORD_5452132104,0.0,0.0
ORD_5452500853,0.0,0.0
ORD_5452779396,0.0,0.0
ORD_5453256755,0.0,0.0
ORD_5453397125,0.0,0.0
ORD_5454270144,0.0,0.0
ORD_5454647147,0.0,0.0
ORD_5455160088,0.0,0.0
ORD_5455648934,0.0,0.0
ORD_5455649082,0.0,0.0
ORD_5455876882,0.0,0.0
ORD_5456162887,0.0,0.0
ORD_5458216587,0.0,0.0
ORD_5459907333,0.0,0.0
ORD_5462558770,0.0,0.0
ORD_5463062913,0.0,0.0
ORD_5463492588,0.0,0.0
ORD_5463566506,0.0,0.0
ORD_5464142774,0.0,0.0
ORD_5464358981,0.0,0.0
ORD_5464522277,0.0,0.0
ORD_5466432262,0.0,0.0
ORD_5466692672,0.0,0.0
ORD_5467862488,0.0,0.0
ORD_5468078565,0.0,0.0
ORD_5468088002,0.0,0.0
ORD_5469827366,0.0,0.0
ORD_5473180099,0.0,0.0
ORD_5473263314,0.0,0.0
ORD_5474585054,0.0,0.0
ORD_5474846718,0.0,0.0
ORD_5475203328,0.0,0.0
ORD_5477664400,0.0,0.0
ORD_5477813970,0.0,0.0
ORD_5480323769,0.0,0.0
ORD_5480502463,0.0,0.0
ORD_5480847494,0.0,0.0
ORD_5481377061,0.0,0.0
ORD_5481398439,0.0,0.0
ORD_5482157960,0.0,0.0
ORD_5482211930,0.0,0.0
ORD_5482915455,0.0,0.0
ORD_5483121820,0.0,0.0
ORD_5485987556,0.0,0.0
ORD_5486838986,0.0,0.0
ORD_5488186546,0.0,0.0
ORD_5489261719,0.0,0.0
ORD_5489718326,0.0,0.0
ORD_5492447728,0.0,0.0
ORD_5492753472,0.0,0.0
ORD_5495180898,0.0,0.0
ORD_5496955729,0.0,0.0
ORD_5498005334,0.0,0.0
ORD_5498860790,0.0,0.0
ORD_5499232671,0.0,0.0
ORD_5499431923,0.0,0.0
ORD_5499563952,0.0,0.0
ORD_5499902825,0.0,0.0
ORD_5499980875,0.0,0.0
ORD_5500015035,0.0,0.0
ORD_5500512488,0.0,0.0
ORD_5501174822,0.0,0.0
ORD_5502694147,0.0,0.0
ORD_5503879688,0.0,0.0
ORD_5504788932,0.0,0.0
ORD_5506056930,0.0,0.0
ORD_5506396867,0.0,0.0
ORD_5506401688,0.0,0.0
ORD_5508135355,0.0,0.0
ORD_5511173991,0.0,0.0
ORD_5511631700,0.0,0.0
ORD_5512008757,0.0,0.0
ORD_5512214463,0.0,0.0
ORD_5512468393,0.0,0.0
ORD_5512715733,0.0,0.0
ORD_5512904962,0.0,0.0
ORD_5513477393,0.0,0.0
ORD_5514729861,0.0,0.0
ORD_5517721198,0.0,0.0
ORD_5518303166,0.0,0.0
ORD_5520222267,0.0,0.0
ORD_5521166262,0.0,0.0
ORD_5521773793,0.0,0.0
ORD_5524831557,0.0,0.0
ORD_5525377907,0.0,0.0
ORD_5525601343,0.0,0.0
ORD_5525786948,0.0,0.0
ORD_5526892171,0.0,0.0
ORD_5527154857,0.0,0.0
ORD_5527760135,0.0,0.0
ORD_5529739849,0.0,0.0
ORD_5531009621,0.0,0.0
ORD_5533176819,0.0,0.0
ORD_5533362282,0.0,0.0
ORD_5533505152,0.0,0.0
ORD_5533941768,0.0,0.0
ORD_5534056869,0.0,0.0
ORD_5534127588,0.0,0.0
ORD_5535238026,0.0,0.0
ORD_5535884953,0.0,0.0
ORD_5537054843,0.0,0.0
ORD_5537291915,0.0,0.0
ORD_5538221918,0.0,0.0
ORD_5539331289,0.0,0.0
ORD_5539446973,0.0,0.0
ORD_5543138885,0.0,0.0
ORD_5543573732,0.0,0.0
ORD_5545438662,0.0,0.0
ORD_5546793939,0.0,0.0
ORD_5547559902,0.0,0.0
ORD_5549557490,0.0,0.0
ORD_5551073476,0.0,0.0
ORD_5551128557,0.0,0.0
ORD_5553891579,0.0,0.0
ORD_5555427371,0.0,0.0
ORD_5555510097,0.0,0.0
ORD_5556334492,0.0,0.0
ORD_5558048920,0.0,0.0
ORD_5558323338,0.0,0.0
ORD_5558880823,0.0,0.0
ORD_5559280892,0.0,0.0
ORD_5559725295,0.0,0.0
ORD_5560009121,0.0,0.0
ORD_5560620732,0.0,0.0
ORD_5561546484,0.0,0.0
ORD_5561636072,0.0,0.0
ORD_5561792222,0.0,0.0
ORD_5562773905,0.0,0.0
ORD_5565538480,0.0,0.0
ORD_5565867687,0.0,0.0
ORD_5568522947,0.0,0.0
ORD_5569323448,0.0,0.0
ORD_5569954040,0.0,0.0
ORD_5570949765,0.0,0.0
ORD_5572290244,0.0,0.0
ORD_5572770344,0.0,0.0
ORD_5573047380,0.0,0.0
ORD_5574234854,0.0,0.0
ORD_5575712465,0.0,0.0
ORD_5575773948,0.0,0.0
ORD_5575776159,0.0,0.0
ORD_5576136150,0.0,0.0
ORD_5576218081,0.0,0.0
ORD_5576799632,0.0,0.0
ORD_5577254611,0.0,0.0
ORD_5578002906,0.0,0.0
ORD_5580955684,0.0,0.0
ORD_5581318153,0.0,0.0
ORD_5583132722,0.0,0.0
ORD_5584681259,0.0,0.0
ORD_5585024740,0.0,0.0
ORD_5585310223,0.0,0.0
ORD_5585996946,0.0,0.0
ORD_5586552193,0.0,0.0
ORD_5587940981,0.0,0.0
ORD_5587979098,0.0,0.0
ORD_5588828263,0.0,0.0
ORD_5590149081,0.0,0.0
ORD_5590364586,0.0,0.0
ORD_5590385136,0.0,0.0
ORD_5590644417,0.0,0.0
ORD_5591524520,0.0,0.0
ORD_5591803093,0.0,0.0
ORD_5596425263,0.0,0.0
ORD_5596969132,0.0,0.0
ORD_5597176339,0.0,0.0
ORD_5597595104,0.0,0.0
ORD_5598017830,0.0,0.0
ORD_5599867855,0.0,0.0
ORD_5601441036,0.0,0.0
ORD_5602507367,0.0,0.0
ORD_5602571245,0.0,0.0
ORD_5602763791,0.0,0.0
ORD_5603017308,0.0,0.0
ORD_5603281073,0.0,0.0
ORD_5604673691,0.0,0.0
ORD_5605450509,0.0,0.0
ORD_5605637285,0.0,0.0
ORD_5605959552,0.0,0.0
ORD_5607480932,0.0,0.0
ORD_5607668920,0.0,0.0
ORD_5607968302,0.0,0.0
ORD_5607974429,0.0,0.0
ORD_5608660887,0.0,0.0
ORD_5609021558,0.0,0.0
ORD_5609311210,0.0,0.0
ORD_5609598806,0.0,0.0
ORD_5610283064,0.0,0.0
ORD_5610313027,0.0,0.0
ORD_5612661801,0.0,0.0
ORD_5615418618,0.0,0.0
ORD_5615744078,0.0,0.0
ORD_5615923241,0.0,0.0
ORD_5616140339,0.0,0.0
ORD_5616284920,0.0,0.0
ORD_5617557275,0.0,0.0
ORD_5618039569,0.0,0.0
ORD_5618075663,0.0,0.0
ORD_5619889796,0.0,0.0
ORD_5620272198,0.0,0.0
ORD_5620892194,0.0,0.0
ORD_5622663267,0.0,0.0
ORD_5622766522,0.0,0.0
ORD_5622782132,0.0,0.0
ORD_5624153069,0.0,0.0
ORD_5624331711,0.0,0.0
ORD_5624603429,0.0,0.0
ORD_5625870115,0.0,0.0
ORD_5626365386,0.0,0.0
ORD_5626538580,0.0,0.0
ORD_5627335865,0.0,0.0
ORD_5627902766,0.0,0.0
ORD_5628090330,0.0,0.0
ORD_5628153222,0.0,0.0
ORD_5629194319,0.0,0.0
ORD_5629552271,0.0,0.0
ORD_5629939256,0.0,0.0
ORD_5630383572,0.0,0.0
ORD_5630779150,0.0,0.0
ORD_5630901192,0.0,0.0
ORD_5631347447,0.0,0.0
ORD_5632492824,0.0,0.0
ORD_5634748302,0.0,0.0
ORD_5635185330,0.0,0.0
ORD_5635208113,0.0,0.0
ORD_5635560780,0.0,0.0
ORD_5635739617,0.0,0.0
ORD_5636129834,0.0,0.0
ORD_5636238059,0.0,0.0
ORD_5636465404,0.0,0.0
ORD_5637857251,0.0,0.0
ORD_5638157877,0.0,0.0
ORD_5638608075,0.0,0.0
ORD_5640014421,0.0,0.0
ORD_5641630513,0.0,0.0
ORD_5642286865,0.0,0.0
ORD_5642688246,0.0,0.0
ORD_5643844596,0.0,0.0
ORD_5644922252,0.0,0.0
ORD_5644928463,0.0,0.0
ORD_5644945798,0.0,0.0
ORD_5645151182,0.0,0.0
ORD_5647130827,0.0,0.0
ORD_5648494419,0.0,0.0
ORD_5649488671,0.0,0.0
ORD_5649654378,0.0,0.0
ORD_5649738950,0.0,0.0
ORD_5651558807,0.0,0.0
ORD_5651667235,0.0,0.0
ORD_5652143466,0.0,0.0
ORD_5652717427,0.0,0.0
ORD_5654515850,0.0,0.0
ORD_5655941709,0.0,0.0
ORD_5656886698,0.0,0.0
ORD_5657411590,0.0,0.0
ORD_5657894157,0.0,0.0
ORD_5658338246,0.0,0.0
ORD_5658352372,0.0,0.0
ORD_5658809123,0.0,0.0
ORD_5659552549,0.0,0.0
ORD_5660002373,0.0,0.0
ORD_5662935345,0.0,0.0
ORD_5662962768,0.0,0.0
ORD_5663536956,0.0,0.0
ORD_5664645567,0.0,0.0
ORD_5664765283,0.0,0.0
ORD_5666136643,0.0,0.0
ORD_5666237281,0.0,0.0
ORD_5666431515,0.0,0.0
ORD_5666706610,0.0,0.0
ORD_5667066626,0.0,0.0
ORD_5668215398,0.0,0.0
ORD_5670443338,0.0,0.0
ORD_5671369808,0.0,0.0
ORD_5672303764,0.0,0.0
ORD_5672403700,0.0,0.0
ORD_5672680206,0.0,0.0
ORD_5673641972,0.0,0.0
ORD_5674120799,0.0,0.0
ORD_5674667094,0.0,0.0
ORD_5675055190,0.0,0.0
ORD_5675616351,0.0,0.0
ORD_5676293462,0.0,0.0
ORD_5676536578,0.0,0.0
ORD_5677558133,0.0,0.0
ORD_5680920344,0.0,0.0
ORD_5681517162,0.0,0.0
ORD_5681959266,0.0,0.0
ORD_5682719528,0.0,0.0
ORD_5682980114,0.0,0.0
ORD_5683814032,0.0,0.0
ORD_5684050468,0.0,0.0
ORD_5684606654,0.0,0.0
ORD_5687450407,0.0,0.0
ORD_5687479597,0.0,0.0
ORD_5687620934,0.0,0.0
ORD_5688639921,0.0,0.0
ORD_5688948840,0.0,0.0
ORD_5689006722,0.0,0.0
ORD_5689066430,0.0,0.0
ORD_5692889949,0.0,0.0
ORD_5694181283,0.0,0.0
ORD_5695266757,0.0,0.0
ORD_5696732762,0.0,0.0
ORD_5699304469,0.0,0.0
ORD_5701263347,0.0,0.0
ORD_5704554509,0.0,0.0
ORD_5705321470,0.0,0.0
ORD_5705388045,0.0,0.0
ORD_5705749368,0.0,0.0
ORD_5706246636,0.0,0.0
ORD_5707269088,0.0,0.0
ORD_5709842184,0.0,0.0
ORD_5711129929,0.0,0.0
ORD_5711966071,0.0,0.0
ORD_5712805322,0.0,0.0
ORD_5713002076,0.0,0.0
ORD_5714894980,0.0,0.0
ORD_5715007731,0.0,0.0
ORD_5717022006,0.0,0.0
ORD_5718158511,0.0,0.0
ORD_5718623885,0.0,0.0
ORD_5719555773,0.0,0.0
ORD_5721645587,0.0,0.0
ORD_5722127791,0.0,0.0
ORD_5722822194,0.0,0.0
ORD_5723528113,0.0,0.0
ORD_5723851375,0.0,0.0
ORD_5725485244,0.0,0.0
ORD_5725792192,0.0,0.0
ORD_5725809903,0.0,0.0
ORD_5726571562,0.0,0.0
ORD_5726979331,0.0,0.0
ORD_5727386825,0.0,0.0
ORD_5728702064,0.0,0.0
ORD_5730353811,0.0,0.0
ORD_5733906846,0.0,0.0
ORD_5734084858,0.0,0.0
ORD_5734712535,0.0,0.0
ORD_5736448017,0.0,0.0
ORD_5736534662,0.0,0.0
ORD_5737181235,0.0,0.0
ORD_5738078585,0.0,0.0
ORD_5738409562,0.0,0.0
ORD_5738941583,0.0,0.0
ORD_5740990707,0.0,0.0
ORD_5741905146,0.0,0.0
ORD_5742156594,0.0,0.0
ORD_5743148114,0.0,0.0
ORD_5744329830,0.0,0.0
ORD_5744582185,0.0,0.0
ORD_5746206035,0.0,0.0
ORD_5748533683,0.0,0.0
ORD_5749407558,0.0,0.0
ORD_5750423428,0.0,0.0
ORD_5751177093,0.0,0.0
ORD_5752535090,0.0,0.0
ORD_5755672616,0.0,0.0
ORD_5756752706,0.0,0.0
ORD_5757362230,0.0,0.0
ORD_5758467032,0.0,0.0
ORD_5758846615,0.0,0.0
ORD_5759343939,0.0,0.0
ORD_5761598810,0.0,0.0
ORD_5761757978,0.0,0.0
ORD_5762645669,0.0,0.0
ORD_5762698442,0.0,0.0
ORD_5762810700,0.0,0.0
ORD_5762847427,0.0,0.0
ORD_5766547308,0.0,0.0
ORD_5767065113,0.0,0.0
ORD_5767504213,0.0,0.0
ORD_5768389694,0.0,0.0
ORD_5768505330,0.0,0.0
ORD_5768605191,0.0,0.0
ORD_5769149819,0.0,0.0
ORD_5769290939,0.0,0.0
ORD_5770203586,0.0,0.0
ORD_5770691011,0.0,0.0
ORD_5771295826,0.0,0.0
ORD_5771355773,0.0,0.0
ORD_5771505128,0.0,0.0
ORD_5771762352,0.0,0.0
ORD_5772361172,0.0,0.0
ORD_5773759517,0.0,0.0
ORD_5773968202,0.0,0.0
ORD_5774800303,0.0,0.0
ORD_5775170551,0.0,0.0
ORD_5776034419,0.0,0.0
ORD_5776282907,0.0,0.0
ORD_5777658447,0.0,0.0
ORD_5780397640,0.0,0.0
ORD_5781307106,0.0,0.0
ORD_5781470893,0.0,0.0
ORD_5783217810,0.0,0.0
ORD_5785964340,0.0,0.0
ORD_5789976367,0.0,0.0
ORD_5790395872,0.0,0.0
ORD_5792901190,0.0,0.0
ORD_5794610702,0.0,0.0
ORD_5795697278,0.0,0.0
ORD_5799370858,0.0,0.0
ORD_5800638940,0.0,0.0
ORD_5801056783,0.0,0.0
ORD_5801111187,0.0,0.0
ORD_5801799429,0.0,0.0
ORD_5802014948,0.0,0.0
ORD_5802211375,0.0,0.0
ORD_5802518480,0.0,0.0
ORD_5803438265,0.0,0.0
ORD_5805339192,0.0,0.0
ORD_5805951305,0.0,0.0
ORD_5806482326,0.0,0.0
ORD_5807376348,0.0,0.0
ORD_5808177323,0.0,0.0
ORD_5808803680,0.0,0.0
ORD_5808999645,0.0,0.0
ORD_5809235883,0.0,0.0
ORD_5810091751,0.0,0.0
ORD_5810472689,0.0,0.0
ORD_5810505720,0.0,0.0
ORD_5810862221,0.0,0.0
ORD_5812053769,0.0,0.0
ORD_5812395974,0.0,0.0
ORD_5813154582,0.0,0.0
ORD_5813936674,0.0,0.0
ORD_5816617131,0.0,0.0
ORD_5817340903,0.0,0.0
ORD_5818156349,0.0,0.0
ORD_5820008088,0.0,0.0
ORD_5821176077,0.0,0.0
ORD_5821295050,0.0,0.0
ORD_5823179593,0.0,0.0
ORD_5824005306,0.0,0.0
ORD_5824427399,0.0,0.0
ORD_5824447111,0.0,0.0
ORD_5824644598,0.0,0.0
ORD_5824644603,0.0,0.0
ORD_5824921303,0.0,0.0
ORD_5825198210,0.0,0.0
ORD_5825841025,0.0,0.0
ORD_5826301067,0.0,0.0
ORD_5828416332,0.0,0.0
ORD_5828552244,0.0,0.0
ORD_5830777393,0.0,0.0
ORD_5831021511,0.0,0.0
ORD_5831589910,0.0,0.0
ORD_5832386952,0.0,0.0
ORD_5832675465,0.0,0.0
ORD_5833155871,0.0,0.0
ORD_5833894064,0.0,0.0
ORD_5833930483,0.0,0.0
ORD_5834353392,0.0,0.0
ORD_5835516656,0.0,0.0
ORD_5835701002,0.0,0.0
ORD_5836242417,0.0,0.0
ORD_5836268246,0.0,0.0
ORD_5836715781,0.0,0.0
ORD_5837234809,0.0,0.0
ORD_5837273393,0.0,0.0
ORD_5837840264,0.0,0.0
ORD_5838001010,0.0,0.0
ORD_5838810906,0.0,0.0
ORD_5838943502,0.0,0.0
ORD_5839014218,0.0,0.0
ORD_5839217979,0.0,0.0
ORD_5839589574,0.0,0.0
ORD_5840170108,0.0,0.0
ORD_5840470865,0.0,0.0
ORD_5841738633,0.0,0.0
ORD_5844166347,0.0,0.0
ORD_5844681411,0.0,0.0
ORD_5844699357,0.0,0.0
ORD_5844766058,0.0,0.0
ORD_5844933941,0.0,0.0
ORD_5846342712,0.0,0.0
ORD_5846360065,0.0,0.0
ORD_5846480787,0.0,0.0
ORD_5847060856,0.0,0.0
ORD_5848309394,0.0,0.0
ORD_5848750914,0.0,0.0
ORD_5848826117,0.0,0.0
ORD_5849085284,0.0,0.0
ORD_5849127418,0.0,0.0
ORD_5849765974,0.0,0.0
ORD_5850535182,0.0,0.0
ORD_5850546710,0.0,0.0
ORD_5851990683,0.0,0.0
ORD_5852927316,0.0,0.0
ORD_5853608683,0.0,0.0
ORD_5854890600,0.0,0.0
ORD_5856198315,0.0,0.0
ORD_5856372214,0.0,0.0
ORD_5856505555,0.0,0.0
ORD_5857030851,0.0,0.0
ORD_5858156491,0.0,0.0
ORD_5858506881,0.0,0.0
ORD_5858518249,0.0,0.0
ORD_5860302209,0.0,0.0
ORD_5860676303,0.0,0.0
ORD_5860841848,0.0,0.0
ORD_5861133814,0.0,0.0
ORD_5861585053,0.0,0.0
ORD_5863813134,0.0,0.0
ORD_5863816997,0.0,0.0
ORD_5868105265,0.0,0.0
ORD_5868710520,0.0,0.0
ORD_5869197813,0.0,0.0
ORD_5869487865,0.0,0.0
ORD_5869993105,0.0,0.0
ORD_5870747698,0.0,0.0
ORD_5870794596,0.0,0.0
ORD_5871380489,0.0,0.0
ORD_5873383858,0.0,0.0
ORD_5873700960,0.0,0.0
ORD_5874065281,0.0,0.0
ORD_5875173681,0.0,0.0
ORD_5875279780,0.0,0.0
ORD_5875799591,0.0,0.0
ORD_5876608643,0.0,0.0
ORD_5878034619,0.0,0.0
ORD_5878115180,0.0,0.0
ORD_5879337617,0.0,0.0
ORD_5879413465,0.0,0.0
ORD_5880717027,0.0,0.0
ORD_5881385104,0.0,0.0
ORD_5883532738,0.0,0.0
ORD_5883766048,0.0,0.0
ORD_5884237409,0.0,0.0
ORD_5887725368,0.0,0.0
ORD_5888721633,0.0,0.0
ORD_5889139543,0.0,0.0
ORD_5889399615,0.0,0.0
ORD_5889731723,0.0,0.0
ORD_5890401986,0.0,0.0
ORD_5890568076,0.0,0.0
ORD_5892030236,0.0,0.0
ORD_5892939434,0.0,0.0
ORD_5893271801,0.0,0.0
ORD_5893314443,0.0,0.0
ORD_5893646133,0.0,0.0
ORD_5894247587,0.0,0.0
ORD_5894646006,0.0,0.0
ORD_5894726746,0.0,0.0
ORD_5894898751,0.0,0.0
ORD_5895928258,0.0,0.0
ORD_5899513963,0.0,0.0
ORD_5899875401,0.0,0.0
ORD_5900265469,0.0,0.0
ORD_5900811924,0.0,0.0
ORD_5901726476,0.0,0.0
ORD_5902256779,0.0,0.0
ORD_5902470496,0.0,0.0
ORD_5903822704,0.0,0.0
ORD_5904276966,0.0,0.0
ORD_5906286956,0.0,0.0
ORD_5906315419,0.0,0.0
ORD_5906393071,0.0,0.0
ORD_5906712648,0.0,0.0
ORD_5907149264,0.0,0.0
ORD_5907255873,0.0,0.0
ORD_5907425413,0.0,0.0
ORD_5907790150,0.0,0.0
ORD_5907946625,0.0,0.0
ORD_5908314790,0.0,0.0
ORD_5909214454,0.0,0.0
ORD_5912123639,0.0,0.0
ORD_5912246576,0.0,0.0
ORD_5912999389,0.0,0.0
ORD_5913593702,0.0,0.0
ORD_5914528527,0.0,0.0
ORD_5917006277,0.0,0.0
ORD_5917948102,0.0,0.0
ORD_5918458938,0.0,0.0
ORD_5919506769,0.0,0.0
ORD_5920570308,0.0,0.0
ORD_5920889493,0.0,0.0
ORD_5921503918,0.0,0.0
ORD_5921707259,0.0,0.0
ORD_5925205575,0.0,0.0
ORD_5926562823,0.0,0.0
ORD_5927015027,0.0,0.0
ORD_5927020442,0.0,0.0
ORD_5927751970,0.0,0.0
ORD_5927797638,0.0,0.0
ORD_5929017150,0.0,0.0
ORD_5929495650,0.0,0.0
ORD_5929605368,0.0,0.0
ORD_5929682488,0.0,0.0
ORD_5929686161,0.0,0.0
ORD_5930481862,0.0,0.0
ORD_5930637183,0.0,0.0
ORD_5930715601,0.0,0.0
ORD_5930935886,0.0,0.0
ORD_5931695423,0.0,0.0
ORD_5933834409,0.0,0.0
ORD_5933995858,0.0,0.0
ORD_5934335808,0.0,0.0
ORD_5936339278,0.0,0.0
ORD_5940051628,0.0,0.0
ORD_5941186332,0.0,0.0
ORD_5942872109,0.0,0.0
ORD_5944504064,0.0,0.0
ORD_5946242729,0.0,0.0
ORD_5946982776,0.0,0.0
ORD_5947106710,0.0,0.0
ORD_5947123752,0.0,0.0
ORD_5947197011,0.0,0.0
ORD_5950891939,0.0,0.0
ORD_5951594922,0.0,0.0
ORD_5951954889,0.0,0.0
ORD_5953395351,0.0,0.0
ORD_5955147399,0.0,0.0
ORD_5955154860,0.0,0.0
ORD_5955619367,0.0,0.0
ORD_5956620705,0.0,0.0
ORD_5956983638,0.0,0.0
ORD_5957328489,0.0,0.0
ORD_5957580513,0.0,0.0
ORD_5957984359,0.0,0.0
ORD_5958848469,0.0,0.0
ORD_5959065415,0.0,0.0
ORD_5959582229,0.0,0.0
ORD_5959692205,0.0,0.0
ORD_5960165638,0.0,0.0
ORD_5960413765,0.0,0.0
ORD_5960784572,0.0,0.0
ORD_5961112295,0.0,0.0
ORD_5962410407,0.0,0.0
ORD_5962738763,0.0,0.0
ORD_5963437103,0.0,0.0
ORD_5965721372,0.0,0.0
ORD_5967067463,0.0,0.0
ORD_5967914351,0.0,0.0
ORD_5968848455,0.0,0.0
ORD_5968939985,0.0,0.0
ORD_5968952017,0.0,0.0
ORD_5969790334,0.0,0.0
ORD_5969867764,0.0,0.0
ORD_5971340427,0.0,0.0
ORD_5971861010,0.0,0.0
ORD_5973516708,0.0,0.0
ORD_5974027830,0.0,0.0
ORD_5975426346,0.0,0.0
ORD_5976345988,0.0,0.0
ORD_5977260045,0.0,0.0
ORD_5977741654,0.0,0.0
ORD_5977920615,0.0,0.0
ORD_5978286364,0.0,0.0
ORD_5980654728,0.0,0.0
ORD_5981919391,0.0,0.0
ORD_5983928796,0.0,0.0
ORD_5984895483,0.0,0.0
ORD_5985407450,0.0,0.0
ORD_5986600866,0.0,0.0
ORD_5988311123,0.0,0.0
ORD_5989362707,0.0,0.0
ORD_5990949699,0.0,0.0
ORD_5991300338,0.0,0.0
ORD_5992677275,0.0,0.0
ORD_5992723060,0.0,0.0
ORD_5992733082,0.0,0.0
ORD_5993838418,0.0,0.0
ORD_5995806861,0.0,0.0
ORD_5996408958,0.0,0.0
ORD_5997109655,0.0,0.0
ORD_5997691130,0.0,0.0
ORD_5999343612,0.0,0.0
ORD_6000119279,0.0,0.0
ORD_6000337655,0.0,0.0
ORD_6001700776,0.0,0.0
ORD_6002540217,0.0,0.0
ORD_6002643080,0.0,0.0
ORD_6003586467,0.0,0.0
ORD_6004511321,0.0,0.0
ORD_6004564999,0.0,0.0
ORD_6006276103,0.0,0.0
ORD_6006302872,0.0,0.0
ORD_6006457688,0.0,0.0
