case_id,event_count,unique_step_count,has_receiving,has_putaway,has_picking,has_packing,has_qc,has_staging,has_handoff,has_shipped,first_start,last_end,total_duration_min,cycle_time_min,missing_pick_pack_pair,missing_staging,missing_shipped
ORD_4824494812,23,23,0,0,1,1,1,1,1,0,2025-05-14 21:32:15,2025-05-15 04:44:03,431.79999999999995,431.8,0,0,1
ORD_4824521421,23,23,0,0,1,1,1,1,1,0,2025-04-10 08:50:15,2025-04-10 17:10:06,499.85,499.85,0,0,1
ORD_4824718254,23,23,0,0,1,1,1,1,1,0,2025-06-24 06:25:12,2025-06-24 12:37:51,372.65000000000003,372.65,0,0,1
ORD_4825957346,23,23,0,0,1,1,1,1,1,0,2025-06-02 16:11:34,2025-06-02 23:20:13,428.65000000000003,428.65,0,0,1
ORD_4826275967,23,23,0,0,1,1,1,1,1,0,2025-05-03 23:35:44,2025-05-04 07:04:25,448.68333333333334,448.68333333333334,0,0,1
ORD_4826558242,23,23,0,0,1,1,1,1,1,0,2025-05-21 10:57:26,2025-05-21 19:54:43,537.2833333333333,537.2833333333333,0,0,1
ORD_4827567452,23,23,0,0,1,1,1,1,1,0,2025-04-27 19:27:52,2025-04-28 01:35:09,367.2833333333333,367.28333333333336,0,0,1
ORD_4828103785,23,23,0,0,1,1,1,1,1,0,2025-05-10 21:39:55,2025-05-11 04:00:41,380.76666666666665,380.76666666666665,0,0,1
ORD_4828893056,23,23,0,0,1,1,1,1,1,0,2025-05-08 10:00:44,2025-05-08 16:12:59,372.25,372.25,0,0,1
ORD_4829067100,23,23,0,0,1,1,1,1,1,0,2025-05-17 13:56:52,2025-05-17 23:16:10,559.3,559.3,0,0,1
ORD_4831061984,23,23,0,0,1,1,1,1,1,0,2025-06-28 02:31:23,2025-06-28 10:26:14,474.85,474.85,0,0,1
ORD_4832058189,23,23,0,0,1,1,1,1,1,0,2025-04-11 03:04:27,2025-04-11 10:55:58,471.51666666666665,471.51666666666665,0,0,1
ORD_4836424836,23,23,0,0,1,1,1,1,1,0,2025-05-30 21:51:11,2025-05-31 06:18:13,507.03333333333336,507.03333333333336,0,0,1
ORD_4836869092,23,23,0,0,1,1,1,1,1,0,2025-05-15 15:16:39,2025-05-15 22:34:01,437.3666666666666,437.3666666666667,0,0,1
ORD_4837273495,23,23,0,0,1,1,1,1,1,0,2025-06-17 04:25:56,2025-06-17 10:25:10,359.23333333333335,359.23333333333335,0,0,1
ORD_4837754006,23,23,0,0,1,1,1,1,1,0,2025-05-20 12:44:10,2025-05-20 23:53:33,669.3833333333333,669.3833333333333,0,0,1
ORD_4838451071,23,23,0,0,1,1,1,1,1,0,2025-06-25 15:30:02,2025-06-26 02:31:57,661.9166666666667,661.9166666666666,0,0,1
ORD_4838830412,23,23,0,0,1,1,1,1,1,0,2025-04-08 17:36:37,2025-04-09 04:57:50,681.2166666666667,681.2166666666667,0,0,1
ORD_4841013874,23,23,0,0,1,1,1,1,1,0,2025-04-24 16:56:56,2025-04-24 23:18:43,381.7833333333333,381.78333333333336,0,0,1
ORD_4841365644,23,23,0,0,1,1,1,1,1,0,2025-04-08 16:09:32,2025-04-08 23:47:45,458.21666666666664,458.21666666666664,0,0,1
ORD_4841902948,23,23,0,0,1,1,1,1,1,0,2025-05-21 15:35:42,2025-05-22 03:37:05,721.3833333333333,721.3833333333333,0,0,1
ORD_4843298988,23,23,0,0,1,1,1,1,1,0,2025-05-28 07:45:09,2025-05-28 22:38:03,892.9,892.9,0,0,1
ORD_4844453430,23,23,0,0,1,1,1,1,1,0,2025-04-11 00:48:40,2025-04-11 09:15:02,506.3666666666666,506.3666666666667,0,0,1
ORD_4844994631,23,23,0,0,1,1,1,1,1,0,2025-06-24 01:37:08,2025-06-24 07:14:42,337.56666666666666,337.56666666666666,0,0,1
ORD_4845900839,23,23,0,0,1,1,1,1,1,0,2025-05-03 22:15:48,2025-05-04 05:51:18,455.5,455.5,0,0,1
ORD_4848401208,23,23,0,0,1,1,1,1,1,0,2025-05-28 07:24:38,2025-05-28 16:36:35,551.95,551.95,0,0,1
ORD_4848909918,23,23,0,0,1,1,1,1,1,0,2025-06-18 15:18:20,2025-06-19 02:39:28,681.1333333333333,681.1333333333333,0,0,1
ORD_4848984857,23,23,0,0,1,1,1,1,1,0,2025-06-11 04:02:47,2025-06-11 11:19:29,436.7,436.7,0,0,1
ORD_4849758737,23,23,0,0,1,1,1,1,1,0,2025-06-19 22:37:48,2025-06-20 04:47:44,369.93333333333334,369.93333333333334,0,0,1
ORD_4850989622,23,23,0,0,1,1,1,1,1,0,2025-05-07 15:15:02,2025-05-08 01:47:10,632.1333333333333,632.1333333333333,0,0,1
ORD_4851308520,23,23,0,0,1,1,1,1,1,0,2025-04-29 21:29:21,2025-04-30 03:56:47,387.43333333333334,387.43333333333334,0,0,1
ORD_4851935398,23,23,0,0,1,1,1,1,1,0,2025-04-23 22:34:23,2025-04-24 05:42:58,428.58333333333337,428.5833333333333,0,0,1
ORD_4853711712,23,23,0,0,1,1,1,1,1,0,2025-05-11 01:33:23,2025-05-11 07:49:38,376.25,376.25,0,0,1
ORD_4855085708,23,23,0,0,1,1,1,1,1,0,2025-06-02 16:40:50,2025-06-03 00:16:07,455.2833333333333,455.28333333333336,0,0,1
ORD_4857472551,23,23,0,0,1,1,1,1,1,0,2025-06-05 18:25:06,2025-06-06 03:14:41,529.5833333333333,529.5833333333334,0,0,1
ORD_4857741602,23,23,0,0,1,1,1,1,1,0,2025-06-29 02:25:15,2025-06-29 10:41:42,496.45,496.45,0,0,1
ORD_4859700387,23,23,0,0,1,1,1,1,1,0,2025-06-06 00:48:11,2025-06-06 08:51:30,483.31666666666666,483.31666666666666,0,0,1
ORD_4859762082,23,23,0,0,1,1,1,1,1,0,2025-05-08 14:52:07,2025-05-08 20:30:51,338.7333333333333,338.73333333333335,0,0,1
ORD_4859762931,23,23,0,0,1,1,1,1,1,0,2025-04-23 00:01:36,2025-04-23 08:12:48,491.2,491.2,0,0,1
ORD_4859902544,23,23,0,0,1,1,1,1,1,0,2025-05-14 13:08:46,2025-05-14 20:01:33,412.7833333333333,412.78333333333336,0,0,1
ORD_4863176263,23,23,0,0,1,1,1,1,1,0,2025-04-01 22:14:37,2025-04-02 04:05:52,351.25,351.25,0,0,1
ORD_4863363789,23,23,0,0,1,1,1,1,1,0,2025-05-24 11:03:33,2025-05-24 19:55:53,532.3333333333334,532.3333333333334,0,0,1
ORD_4864225633,23,23,0,0,1,1,1,1,1,0,2025-06-19 18:53:21,2025-06-20 06:50:09,716.8000000000001,716.8,0,0,1
ORD_4864293189,23,23,0,0,1,1,1,1,1,0,2025-04-26 21:51:20,2025-04-27 07:52:31,601.1833333333334,601.1833333333333,0,0,1
ORD_4865006522,23,23,0,0,1,1,1,1,1,0,2025-05-27 08:27:20,2025-05-27 15:06:24,399.06666666666666,399.06666666666666,0,0,1
ORD_4865254526,23,23,0,0,1,1,1,1,1,0,2025-04-14 09:16:45,2025-04-14 16:06:36,409.85,409.85,0,0,1
ORD_4865481238,23,23,0,0,1,1,1,1,1,0,2025-04-05 10:53:35,2025-04-05 16:31:53,338.3,338.3,0,0,1
ORD_4866276093,23,23,0,0,1,1,1,1,1,0,2025-06-17 06:32:16,2025-06-17 14:23:10,470.9,470.9,0,0,1
ORD_4866482740,23,23,0,0,1,1,1,1,1,0,2025-04-14 06:42:30,2025-04-14 14:56:53,494.3833333333333,494.3833333333333,0,0,1
ORD_4868365318,23,23,0,0,1,1,1,1,1,0,2025-04-29 17:33:24,2025-04-30 03:41:32,608.1333333333333,608.1333333333333,0,0,1
ORD_4868737604,23,23,0,0,1,1,1,1,1,0,2025-05-25 18:23:30,2025-05-26 02:30:14,486.7333333333333,486.73333333333335,0,0,1
ORD_4869948463,23,23,0,0,1,1,1,1,1,0,2025-04-26 22:44:44,2025-04-27 06:03:28,438.73333333333335,438.73333333333335,0,0,1
ORD_4870460858,23,23,0,0,1,1,1,1,1,0,2025-05-27 17:21:28,2025-05-28 00:06:42,405.23333333333335,405.23333333333335,0,0,1
ORD_4871275490,23,23,0,0,1,1,1,1,1,0,2025-06-21 09:16:59,2025-06-21 20:19:09,662.1666666666667,662.1666666666666,0,0,1
ORD_4872433610,23,23,0,0,1,1,1,1,1,0,2025-06-12 20:52:18,2025-06-13 05:13:30,501.20000000000005,501.2,0,0,1
ORD_4873296618,23,23,0,0,1,1,1,1,1,0,2025-06-17 10:55:40,2025-06-17 20:56:56,601.2666666666667,601.2666666666667,0,0,1
ORD_4877322468,23,23,0,0,1,1,1,1,1,0,2025-06-25 07:12:11,2025-06-25 15:35:29,503.3,503.3,0,0,1
ORD_4879702260,23,23,0,0,1,1,1,1,1,0,2025-05-14 02:33:28,2025-05-14 07:28:34,295.1,295.1,0,0,1
ORD_4879890117,23,23,0,0,1,1,1,1,1,0,2025-04-19 06:46:47,2025-04-19 13:48:42,421.9166666666667,421.9166666666667,0,0,1
ORD_4880376715,23,23,0,0,1,1,1,1,1,0,2025-06-12 18:22:37,2025-06-13 00:32:10,369.55,369.55,0,0,1
ORD_4880426052,23,23,0,0,1,1,1,1,1,0,2025-05-27 06:52:48,2025-05-27 15:13:09,500.35,500.35,0,0,1
ORD_4880965691,23,23,0,0,1,1,1,1,1,0,2025-06-14 01:17:53,2025-06-14 13:20:41,722.8000000000001,722.8,0,0,1
ORD_4880997203,23,23,0,0,1,1,1,1,1,0,2025-06-02 02:41:50,2025-06-02 08:51:34,369.73333333333335,369.73333333333335,0,0,1
ORD_4881051247,23,23,0,0,1,1,1,1,1,0,2025-04-29 02:10:12,2025-04-29 08:14:53,364.68333333333334,364.68333333333334,0,0,1
ORD_4881528756,23,23,0,0,1,1,1,1,1,0,2025-05-02 17:54:26,2025-05-02 23:51:07,356.68333333333334,356.68333333333334,0,0,1
ORD_4882225230,23,23,0,0,1,1,1,1,1,0,2025-05-20 17:42:17,2025-05-21 03:56:56,614.65,614.65,0,0,1
ORD_4882358587,23,23,0,0,1,1,1,1,1,0,2025-06-03 03:48:24,2025-06-03 09:45:15,356.84999999999997,356.85,0,0,1
ORD_4882410195,23,23,0,0,1,1,1,1,1,0,2025-06-28 19:19:30,2025-06-29 01:57:34,398.06666666666666,398.06666666666666,0,0,1
ORD_4883461311,23,23,0,0,1,1,1,1,1,0,2025-06-10 19:25:49,2025-06-11 03:16:43,470.9,470.9,0,0,1
ORD_4887616243,23,23,0,0,1,1,1,1,1,0,2025-05-21 01:27:30,2025-05-21 07:29:19,361.81666666666666,361.81666666666666,0,0,1
ORD_4888550365,23,23,0,0,1,1,1,1,1,0,2025-05-26 10:18:22,2025-05-26 17:55:28,457.1,457.1,0,0,1
ORD_4889031852,23,23,0,0,1,1,1,1,1,0,2025-05-20 14:32:05,2025-05-20 21:05:53,393.8,393.8,0,0,1
ORD_4891788128,23,23,0,0,1,1,1,1,1,0,2025-04-18 22:56:44,2025-04-19 07:31:21,514.6166666666667,514.6166666666667,0,0,1
ORD_4892456486,23,23,0,0,1,1,1,1,1,0,2025-05-05 21:27:18,2025-05-06 06:42:34,555.2666666666667,555.2666666666667,0,0,1
ORD_4892649459,23,23,0,0,1,1,1,1,1,0,2025-05-27 11:47:07,2025-05-27 18:57:02,429.9166666666667,429.9166666666667,0,0,1
ORD_4893034125,23,23,0,0,1,1,1,1,1,0,2025-05-22 11:08:16,2025-05-22 20:02:09,533.8833333333333,533.8833333333333,0,0,1
ORD_4893090577,23,23,0,0,1,1,1,1,1,0,2025-06-07 23:08:55,2025-06-08 06:25:47,436.8666666666667,436.8666666666667,0,0,1
ORD_4893748848,23,23,0,0,1,1,1,1,1,0,2025-04-21 15:39:06,2025-04-22 01:52:56,613.8333333333333,613.8333333333334,0,0,1
ORD_4894198284,23,23,0,0,1,1,1,1,1,0,2025-06-23 18:20:46,2025-06-24 00:30:15,369.48333333333335,369.48333333333335,0,0,1
ORD_4895123656,23,23,0,0,1,1,1,1,1,0,2025-06-20 07:27:15,2025-06-20 14:40:01,432.76666666666665,432.76666666666665,0,0,1
ORD_4895208059,23,23,0,0,1,1,1,1,1,0,2025-04-29 11:43:37,2025-04-29 17:10:46,327.15,327.15,0,0,1
ORD_4895356057,23,23,0,0,1,1,1,1,1,0,2025-04-07 09:06:18,2025-04-07 16:09:12,422.9,422.9,0,0,1
ORD_4899350211,23,23,0,0,1,1,1,1,1,0,2025-04-23 13:52:24,2025-04-23 22:43:08,530.7333333333333,530.7333333333333,0,0,1
ORD_4901423204,23,23,0,0,1,1,1,1,1,0,2025-05-06 07:05:44,2025-05-06 13:10:29,364.75,364.75,0,0,1
ORD_4902728041,23,23,0,0,1,1,1,1,1,0,2025-06-06 22:03:43,2025-06-07 05:21:47,438.06666666666666,438.06666666666666,0,0,1
ORD_4903928682,23,23,0,0,1,1,1,1,1,0,2025-06-08 12:44:43,2025-06-08 20:33:10,468.45000000000005,468.45,0,0,1
ORD_4904000901,23,23,0,0,1,1,1,1,1,0,2025-06-16 18:55:44,2025-06-16 23:34:27,278.71666666666664,278.71666666666664,0,0,1
ORD_4904521104,23,23,0,0,1,1,1,1,1,0,2025-06-20 23:29:18,2025-06-21 04:42:39,313.35,313.35,0,0,1
ORD_4905038996,23,23,0,0,1,1,1,1,1,0,2025-04-07 04:11:41,2025-04-07 09:38:51,327.1666666666667,327.1666666666667,0,0,1
ORD_4905955218,23,23,0,0,1,1,1,1,1,0,2025-04-28 09:48:56,2025-04-28 17:05:55,436.98333333333335,436.98333333333335,0,0,1
ORD_4906623653,23,23,0,0,1,1,1,1,1,0,2025-05-16 04:14:07,2025-05-16 14:17:22,603.25,603.25,0,0,1
ORD_4907567549,23,23,0,0,1,1,1,1,1,0,2025-05-15 02:19:11,2025-05-15 09:09:42,410.51666666666665,410.51666666666665,0,0,1
ORD_4907909381,23,23,0,0,1,1,1,1,1,0,2025-04-17 01:55:12,2025-04-17 08:39:14,404.03333333333336,404.03333333333336,0,0,1
ORD_4908212016,23,23,0,0,1,1,1,1,1,0,2025-06-01 10:48:03,2025-06-01 18:25:07,457.06666666666666,457.06666666666666,0,0,1
ORD_4909150249,23,23,0,0,1,1,1,1,1,0,2025-04-07 15:43:54,2025-04-07 22:53:05,429.18333333333334,429.18333333333334,0,0,1
ORD_4909277209,23,23,0,0,1,1,1,1,1,0,2025-06-09 21:01:00,2025-06-10 04:41:59,460.98333333333335,460.98333333333335,0,0,1
ORD_4909706914,23,23,0,0,1,1,1,1,1,0,2025-05-10 10:08:20,2025-05-10 18:52:28,524.1333333333333,524.1333333333333,0,0,1
ORD_4909737994,23,23,0,0,1,1,1,1,1,0,2025-05-24 22:39:59,2025-05-25 03:44:00,304.01666666666665,304.01666666666665,0,0,1
ORD_4910543030,23,23,0,0,1,1,1,1,1,0,2025-06-25 18:26:38,2025-06-26 03:57:17,570.65,570.65,0,0,1
ORD_4911088824,23,23,0,0,1,1,1,1,1,0,2025-04-11 20:30:50,2025-04-12 02:49:04,378.23333333333335,378.23333333333335,0,0,1
ORD_4911753707,23,23,0,0,1,1,1,1,1,0,2025-04-14 13:45:39,2025-04-14 20:28:26,402.7833333333333,402.78333333333336,0,0,1
ORD_4914504312,23,23,0,0,1,1,1,1,1,0,2025-06-09 22:12:18,2025-06-10 03:43:27,331.15,331.15,0,0,1
ORD_4914536646,23,23,0,0,1,1,1,1,1,0,2025-05-02 06:20:07,2025-05-02 11:35:22,315.25,315.25,0,0,1
ORD_4914825603,23,23,0,0,1,1,1,1,1,0,2025-06-18 07:20:38,2025-06-18 14:18:33,417.9166666666667,417.9166666666667,0,0,1
ORD_4915923855,23,23,0,0,1,1,1,1,1,0,2025-04-14 10:43:23,2025-04-14 17:20:35,397.20000000000005,397.2,0,0,1
ORD_4916199121,23,23,0,0,1,1,1,1,1,0,2025-05-07 07:03:47,2025-05-07 15:36:32,512.75,512.75,0,0,1
ORD_4916511452,23,23,0,0,1,1,1,1,1,0,2025-06-21 12:06:47,2025-06-21 21:00:13,533.4333333333334,533.4333333333333,0,0,1
ORD_4916808528,23,23,0,0,1,1,1,1,1,0,2025-04-21 22:19:29,2025-04-22 05:42:59,443.5,443.5,0,0,1
ORD_4917243593,23,23,0,0,1,1,1,1,1,0,2025-04-15 17:11:04,2025-04-16 06:09:45,778.6833333333333,778.6833333333333,0,0,1
ORD_4917279985,23,23,0,0,1,1,1,1,1,0,2025-06-01 19:29:01,2025-06-02 05:36:21,607.3333333333333,607.3333333333334,0,0,1
ORD_4917612227,23,23,0,0,1,1,1,1,1,0,2025-04-01 15:41:17,2025-04-01 23:12:12,450.9166666666667,450.9166666666667,0,0,1
ORD_4917712533,23,23,0,0,1,1,1,1,1,0,2025-04-04 12:18:09,2025-04-04 22:33:04,614.9166666666666,614.9166666666666,0,0,1
ORD_4919348648,23,23,0,0,1,1,1,1,1,0,2025-04-22 09:16:43,2025-04-22 16:55:19,458.6,458.6,0,0,1
ORD_4919431609,23,23,0,0,1,1,1,1,1,0,2025-05-07 03:33:46,2025-05-07 15:23:01,709.25,709.25,0,0,1
ORD_4919661226,23,23,0,0,1,1,1,1,1,0,2025-04-11 08:37:42,2025-04-11 20:15:31,697.8166666666666,697.8166666666667,0,0,1
ORD_4919696402,23,23,0,0,1,1,1,1,1,0,2025-05-27 00:26:45,2025-05-27 07:32:56,426.18333333333334,426.18333333333334,0,0,1
ORD_4920338778,23,23,0,0,1,1,1,1,1,0,2025-05-31 13:26:37,2025-05-31 20:39:05,432.4666666666667,432.46666666666664,0,0,1
ORD_4922021221,23,23,0,0,1,1,1,1,1,0,2025-06-06 19:30:16,2025-06-07 02:41:31,431.25,431.25,0,0,1
ORD_4922370637,23,23,0,0,1,1,1,1,1,0,2025-06-10 20:28:42,2025-06-11 04:59:19,510.61666666666673,510.6166666666667,0,0,1
ORD_4923661698,23,23,0,0,1,1,1,1,1,0,2025-05-08 14:26:40,2025-05-08 21:41:32,434.8666666666667,434.8666666666667,0,0,1
ORD_4924618699,23,23,0,0,1,1,1,1,1,0,2025-05-08 06:30:00,2025-05-08 12:31:21,361.35,361.35,0,0,1
ORD_4925126097,23,23,0,0,1,1,1,1,1,0,2025-06-04 02:10:15,2025-06-04 07:28:31,318.26666666666665,318.26666666666665,0,0,1
ORD_4925158853,23,23,0,0,1,1,1,1,1,0,2025-06-01 09:30:20,2025-06-01 17:16:46,466.43333333333334,466.43333333333334,0,0,1
ORD_4925344652,23,23,0,0,1,1,1,1,1,0,2025-05-06 11:01:00,2025-05-06 17:07:46,366.76666666666665,366.76666666666665,0,0,1
ORD_4925874960,23,23,0,0,1,1,1,1,1,0,2025-05-20 07:03:57,2025-05-20 13:23:40,379.71666666666664,379.71666666666664,0,0,1
ORD_4928187054,23,23,0,0,1,1,1,1,1,0,2025-06-29 21:56:40,2025-06-30 03:15:54,319.23333333333335,319.23333333333335,0,0,1
ORD_4928473614,23,23,0,0,1,1,1,1,1,0,2025-05-23 05:08:36,2025-05-23 10:21:05,312.48333333333335,312.48333333333335,0,0,1
ORD_4933017141,23,23,0,0,1,1,1,1,1,0,2025-04-12 00:52:03,2025-04-12 09:00:34,488.51666666666665,488.51666666666665,0,0,1
ORD_4933850313,23,23,0,0,1,1,1,1,1,0,2025-05-02 10:40:58,2025-05-02 20:25:45,584.7833333333333,584.7833333333333,0,0,1
ORD_4933992537,23,23,0,0,1,1,1,1,1,0,2025-06-28 13:24:54,2025-06-28 21:23:00,478.1,478.1,0,0,1
ORD_4933999204,23,23,0,0,1,1,1,1,1,0,2025-04-24 14:31:29,2025-04-24 19:55:12,323.71666666666664,323.71666666666664,0,0,1
ORD_4934198022,23,23,0,0,1,1,1,1,1,0,2025-06-11 00:57:46,2025-06-11 09:22:21,504.5833333333333,504.5833333333333,0,0,1
ORD_4934381238,23,23,0,0,1,1,1,1,1,0,2025-05-14 01:14:43,2025-05-14 08:34:36,439.8833333333333,439.8833333333333,0,0,1
ORD_4935240458,23,23,0,0,1,1,1,1,1,0,2025-06-18 09:15:21,2025-06-18 15:07:07,351.76666666666665,351.76666666666665,0,0,1
ORD_4936043457,23,23,0,0,1,1,1,1,1,0,2025-06-25 02:53:29,2025-06-25 09:58:24,424.91666666666663,424.9166666666667,0,0,1
ORD_4936473225,23,23,0,0,1,1,1,1,1,0,2025-04-18 02:30:22,2025-04-18 08:27:47,357.4166666666667,357.4166666666667,0,0,1
ORD_4938655229,23,23,0,0,1,1,1,1,1,0,2025-06-10 22:34:04,2025-06-11 05:36:04,422.0,422.0,0,0,1
ORD_4939056090,23,23,0,0,1,1,1,1,1,0,2025-06-27 16:53:17,2025-06-27 23:45:49,412.53333333333336,412.53333333333336,0,0,1
ORD_4939227101,23,23,0,0,1,1,1,1,1,0,2025-04-20 01:23:30,2025-04-20 09:12:24,468.9,468.9,0,0,1
ORD_4939937230,23,23,0,0,1,1,1,1,1,0,2025-06-03 02:52:55,2025-06-03 10:58:06,485.18333333333334,485.18333333333334,0,0,1
ORD_4941308497,23,23,0,0,1,1,1,1,1,0,2025-05-24 19:20:35,2025-05-25 02:11:26,410.85,410.85,0,0,1
ORD_4941580035,23,23,0,0,1,1,1,1,1,0,2025-06-18 08:31:35,2025-06-18 15:21:30,409.9166666666667,409.9166666666667,0,0,1
ORD_4942091932,23,23,0,0,1,1,1,1,1,0,2025-04-25 20:30:59,2025-04-26 08:06:52,695.8833333333333,695.8833333333333,0,0,1
ORD_4943371635,23,23,0,0,1,1,1,1,1,0,2025-05-20 08:44:49,2025-05-20 14:42:21,357.5333333333333,357.53333333333336,0,0,1
ORD_4944004904,23,23,0,0,1,1,1,1,1,0,2025-06-19 18:16:43,2025-06-20 00:43:15,386.53333333333336,386.53333333333336,0,0,1
ORD_4945948394,23,23,0,0,1,1,1,1,1,0,2025-05-03 18:32:54,2025-05-04 00:42:26,369.53333333333336,369.53333333333336,0,0,1
ORD_4946040341,23,23,0,0,1,1,1,1,1,0,2025-06-22 10:28:47,2025-06-22 16:27:05,358.3,358.3,0,0,1
ORD_4946434895,23,23,0,0,1,1,1,1,1,0,2025-06-24 15:19:44,2025-06-24 22:59:38,459.90000000000003,459.9,0,0,1
ORD_4946437703,23,23,0,0,1,1,1,1,1,0,2025-04-07 20:13:59,2025-04-08 02:45:20,391.35,391.35,0,0,1
ORD_4948253258,23,23,0,0,1,1,1,1,1,0,2025-06-17 20:01:36,2025-06-18 09:20:58,799.3666666666667,799.3666666666667,0,0,1
ORD_4948677266,23,23,0,0,1,1,1,1,1,0,2025-05-03 12:14:00,2025-05-03 23:21:26,667.4333333333334,667.4333333333333,0,0,1
ORD_4948871457,23,23,0,0,1,1,1,1,1,0,2025-06-22 00:03:31,2025-06-22 06:03:13,359.7,359.7,0,0,1
ORD_4949485448,23,23,0,0,1,1,1,1,1,0,2025-05-27 12:59:28,2025-05-27 18:35:51,336.3833333333333,336.3833333333333,0,0,1
ORD_4949647157,23,23,0,0,1,1,1,1,1,0,2025-04-26 09:47:48,2025-04-26 18:05:24,497.59999999999997,497.6,0,0,1
ORD_4953305108,23,23,0,0,1,1,1,1,1,0,2025-06-16 22:11:37,2025-06-17 08:00:05,588.4666666666667,588.4666666666667,0,0,1
ORD_4953501887,23,23,0,0,1,1,1,1,1,0,2025-04-10 20:10:20,2025-04-11 01:48:34,338.23333333333335,338.23333333333335,0,0,1
ORD_4953998544,23,23,0,0,1,1,1,1,1,0,2025-06-03 05:54:00,2025-06-03 21:18:35,924.5833333333334,924.5833333333334,0,0,1
ORD_4954631511,23,23,0,0,1,1,1,1,1,0,2025-04-12 07:32:01,2025-04-12 13:19:31,347.5,347.5,0,0,1
ORD_4956661711,23,23,0,0,1,1,1,1,1,0,2025-04-11 02:41:59,2025-04-11 09:47:25,425.43333333333334,425.43333333333334,0,0,1
ORD_4956882040,23,23,0,0,1,1,1,1,1,0,2025-05-28 17:08:10,2025-05-29 00:00:00,411.8333333333333,411.8333333333333,0,0,1
ORD_4957162515,23,23,0,0,1,1,1,1,1,0,2025-04-20 23:01:28,2025-04-21 08:38:14,576.7666666666667,576.7666666666667,0,0,1
ORD_4957574948,23,23,0,0,1,1,1,1,1,0,2025-05-09 23:44:29,2025-05-10 08:12:35,508.1,508.1,0,0,1
ORD_4958182997,23,23,0,0,1,1,1,1,1,0,2025-05-12 06:28:21,2025-05-12 14:51:30,503.15,503.15,0,0,1
ORD_4958375331,23,23,0,0,1,1,1,1,1,0,2025-04-02 01:48:55,2025-04-02 07:51:51,362.93333333333334,362.93333333333334,0,0,1
ORD_4958652473,23,23,0,0,1,1,1,1,1,0,2025-06-18 16:49:19,2025-06-18 23:30:13,400.90000000000003,400.9,0,0,1
ORD_4961104844,23,23,0,0,1,1,1,1,1,0,2025-06-30 02:02:40,2025-06-30 12:00:56,598.2666666666667,598.2666666666667,0,0,1
ORD_4961540757,23,23,0,0,1,1,1,1,1,0,2025-04-03 15:17:37,2025-04-03 21:53:04,395.45,395.45,0,0,1
ORD_4963161689,23,23,0,0,1,1,1,1,1,0,2025-05-05 20:05:38,2025-05-06 02:31:27,385.81666666666666,385.81666666666666,0,0,1
ORD_4967098300,23,23,0,0,1,1,1,1,1,0,2025-06-02 01:33:09,2025-06-02 08:26:26,413.2833333333333,413.28333333333336,0,0,1
ORD_4967705598,23,23,0,0,1,1,1,1,1,0,2025-04-24 08:03:07,2025-04-24 14:26:05,382.9666666666667,382.96666666666664,0,0,1
ORD_4968895074,23,23,0,0,1,1,1,1,1,0,2025-06-22 04:41:13,2025-06-22 12:46:34,485.35,485.35,0,0,1
ORD_4968965786,23,23,0,0,1,1,1,1,1,0,2025-06-03 05:33:18,2025-06-03 13:50:19,497.01666666666665,497.01666666666665,0,0,1
ORD_4969023321,23,23,0,0,1,1,1,1,1,0,2025-05-20 07:27:07,2025-05-20 21:27:01,839.9,839.9,0,0,1
ORD_4970558417,23,23,0,0,1,1,1,1,1,0,2025-05-25 23:47:14,2025-05-26 07:17:31,450.28333333333336,450.28333333333336,0,0,1
ORD_4971633640,23,23,0,0,1,1,1,1,1,0,2025-04-14 07:58:55,2025-04-14 19:59:12,720.2833333333333,720.2833333333333,0,0,1
ORD_4971653892,23,23,0,0,1,1,1,1,1,0,2025-05-25 03:21:07,2025-05-25 09:35:22,374.25,374.25,0,0,1
ORD_4971917035,23,23,0,0,1,1,1,1,1,0,2025-06-16 01:48:28,2025-06-16 07:12:49,324.35,324.35,0,0,1
ORD_4971924128,23,23,0,0,1,1,1,1,1,0,2025-05-09 09:57:39,2025-05-09 16:27:14,389.58333333333337,389.5833333333333,0,0,1
ORD_4973458009,23,23,0,0,1,1,1,1,1,0,2025-06-22 14:43:35,2025-06-22 21:03:44,380.15,380.15,0,0,1
ORD_4973662953,23,23,0,0,1,1,1,1,1,0,2025-06-17 10:44:59,2025-06-17 18:00:51,435.8666666666667,435.8666666666667,0,0,1
ORD_4975345119,23,23,0,0,1,1,1,1,1,0,2025-06-03 20:54:29,2025-06-04 04:49:51,475.3666666666667,475.3666666666667,0,0,1
ORD_4979584329,23,23,0,0,1,1,1,1,1,0,2025-04-12 14:50:06,2025-04-12 23:38:12,528.1,528.1,0,0,1
ORD_4982312216,23,23,0,0,1,1,1,1,1,0,2025-04-06 13:56:58,2025-04-06 18:59:23,302.4166666666667,302.4166666666667,0,0,1
ORD_4983187291,23,23,0,0,1,1,1,1,1,0,2025-04-15 15:58:13,2025-04-16 00:38:12,519.9833333333333,519.9833333333333,0,0,1
ORD_4983394762,23,23,0,0,1,1,1,1,1,0,2025-05-21 04:35:02,2025-05-21 11:18:27,403.4166666666667,403.4166666666667,0,0,1
ORD_4983631662,23,23,0,0,1,1,1,1,1,0,2025-05-29 15:50:16,2025-05-29 23:27:01,456.75,456.75,0,0,1
