process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
IMPORT_CUSTOMS_CLEARANCE,ORD_0232424441,88.0,0.473162,CRITICAL,STEP_015_HANDOFF_TO_CARRIER,117.7,49.275,2.389,6.97,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2715689338,56.0,0.423914,NORMAL,STEP_003_HS_CLASSIFICATION,42.467,48.308,0.879,1.338,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7991129740,59.0,0.42588,BOTTLENECK,STEP_001_DOC_RECEIVED,62.383,47.446,1.315,3.014,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8725079840,16.0,0.393861,NORMAL,STEP_013_CARGO_RELEASED,616.35,611.192,1.008,1.939,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6550297225,30.0,0.404086,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,49.167,48.433,1.015,1.896,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4500707974,68.0,0.436391,ELEVATED,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1022.1,1018.504,1.004,2.005,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9372166446,19.0,0.396068,NORMAL,STEP_006_DOCUMENT_INSPECTION,833.783,1016.933,0.82,1.298,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5315118231,67.0,0.435076,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1233.517,1016.933,1.213,2.748,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9837621442,1.0,0.376186,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,441.667,593.958,0.744,0.96,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3651669266,0.0,0.365446,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,30.117,48.433,0.622,0.516,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3453707725,4.0,0.381634,NORMAL,STEP_014_PORT_GATE_OUT,13.0,19.383,0.671,0.71,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2830652759,32.0,0.405346,BOTTLENECK,STEP_012_RELEASE_ORDER_ISSUED,706.9,593.958,1.19,2.531,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5289871785,14.0,0.392162,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,57.733,49.275,1.172,2.55,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8143049030,34.0,0.406589,NORMAL,STEP_005_RISK_CHANNELING,46.283,49.154,0.942,1.632,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7900328884,29.0,0.403099,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,919.883,1018.504,0.903,1.632,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2571159341,35.0,0.407252,CRITICAL,STEP_003_HS_CLASSIFICATION,76.867,48.308,1.591,3.758,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8055136693,3.0,0.379884,NORMAL,STEP_015_HANDOFF_TO_CARRIER,41.667,49.275,0.846,1.366,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6168754996,74.0,0.443927,CRITICAL,STEP_013_CARGO_RELEASED,967.2,611.192,1.582,3.982,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4315212807,36.0,0.40802,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,907.333,1018.504,0.891,1.586,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5101621569,87.0,0.471463,CRITICAL,STEP_013_CARGO_RELEASED,1158.65,611.192,1.896,5.097,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8036856292,53.0,0.420552,CRITICAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,778.8,452.238,1.722,4.33,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7005046340,70.0,0.43868,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,65.083,50.083,1.3,2.985,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0413084772,35.0,0.407546,NORMAL,STEP_013_CARGO_RELEASED,643.867,611.192,1.053,2.099,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5907255873,52.0,0.420186,NORMAL,STEP_010_PAYMENT_CONFIRMED,426.1,441.608,0.965,1.683,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8245481504,10.0,0.388727,NORMAL,STEP_003_HS_CLASSIFICATION,33.717,48.308,0.698,0.723,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5027724059,84.0,0.461883,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,69.333,50.083,1.384,3.289,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8340835256,23.0,0.398882,NORMAL,STEP_013_CARGO_RELEASED,662.783,611.192,1.084,2.21,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3437617025,36.0,0.408193,NORMAL,STEP_010_PAYMENT_CONFIRMED,422.783,441.608,0.957,1.657,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9763575956,43.0,0.412712,NORMAL,STEP_003_HS_CLASSIFICATION,34.65,48.308,0.717,0.788,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1418357579,17.0,0.394617,NORMAL,STEP_008_LAB_TEST_COMPLETE,930.05,1034.217,0.899,1.689,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4678625434,38.0,0.409206,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,63.1,49.275,1.281,2.945,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0325010794,24.0,0.399674,NORMAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,404.0,452.238,0.893,1.469,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7458958027,5.0,0.383136,NORMAL,STEP_010_PAYMENT_CONFIRMED,364.617,441.608,0.826,1.204,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3987725528,77.0,0.448649,ELEVATED,STEP_008_LAB_TEST_COMPLETE,1103.383,1034.217,1.067,2.323,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5060938191,72.0,0.441131,ELEVATED,STEP_004_SUBMIT_DECLARATION,52.617,50.083,1.051,2.092,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7323868013,42.0,0.412207,NORMAL,STEP_003_HS_CLASSIFICATION,38.817,48.308,0.804,1.081,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6103661618,69.0,0.437558,ELEVATED,STEP_004_SUBMIT_DECLARATION,48.767,50.083,0.974,1.816,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0805116940,72.0,0.441004,CRITICAL,STEP_001_DOC_RECEIVED,74.017,47.446,1.56,3.901,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1129538544,97.0,0.525057,CRITICAL,STEP_005_RISK_CHANNELING,104.833,49.154,2.133,5.791,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5228937191,23.0,0.399266,NORMAL,STEP_011_CLEARANCE_APPROVED,479.2,589.067,0.813,1.225,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6808532138,55.0,0.422701,NORMAL,STEP_004_SUBMIT_DECLARATION,56.65,50.083,1.131,2.381,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0784222233,32.0,0.405029,NORMAL,STEP_013_CARGO_RELEASED,579.033,611.192,0.947,1.722,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1905443980,98.0,0.548237,CRITICAL,STEP_011_CLEARANCE_APPROVED,981.733,589.067,1.667,4.289,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1933889715,62.0,0.428566,ELEVATED,STEP_016_CUSTOMS_CLOSEOUT,53.1,48.433,1.096,2.181,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2449552291,28.0,0.402601,NORMAL,STEP_004_SUBMIT_DECLARATION,44.833,50.083,0.895,1.535,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2571268736,33.0,0.405815,NORMAL,STEP_001_DOC_RECEIVED,26.367,47.446,0.556,0.267,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2905219151,63.0,0.429709,CRITICAL,STEP_014_PORT_GATE_OUT,36.333,19.383,1.874,5.1,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3502215093,74.0,0.443083,CRITICAL,STEP_002_DOC_VALIDATION,45.533,30.15,1.51,3.491,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8773450123,43.0,0.412895,BOTTLENECK,STEP_010_PAYMENT_CONFIRMED,541.367,441.608,1.226,2.581,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5301955366,40.0,0.410901,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,614.883,593.958,1.035,1.986,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1469433527,69.0,0.43724,CRITICAL,STEP_002_DOC_VALIDATION,46.517,30.15,1.543,3.6,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5296818279,50.0,0.418303,BOTTLENECK,STEP_003_HS_CLASSIFICATION,55.617,48.308,1.151,2.263,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4189118903,25.0,0.400262,NORMAL,STEP_013_CARGO_RELEASED,630.967,611.192,1.032,2.024,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5705388045,9.0,0.387923,NORMAL,STEP_015_HANDOFF_TO_CARRIER,35.3,49.275,0.716,0.896,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4841013874,94.0,0.494194,BOTTLENECK,STEP_008_LAB_TEST_COMPLETE,1440.0,1034.217,1.392,3.553,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2871961650,92.0,0.488339,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,58.15,50.083,1.161,2.488,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2555646676,56.0,0.423158,NORMAL,STEP_001_DOC_RECEIVED,47.45,47.446,1.0,1.875,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6681040211,72.0,0.441192,BOTTLENECK,STEP_009_DUTY_TAX_INVOICE_ISSUED,552.817,452.238,1.222,2.605,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1245306647,89.0,0.477992,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1199.917,1016.933,1.18,2.626,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3704399172,85.0,0.464257,BOTTLENECK,STEP_014_PORT_GATE_OUT,27.567,19.383,1.422,3.45,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0035664246,62.0,0.429039,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,69.167,49.275,1.404,3.392,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9703532769,36.0,0.408292,NORMAL,STEP_014_PORT_GATE_OUT,17.217,19.383,0.888,1.503,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0429968971,52.0,0.420314,BOTTLENECK,STEP_011_CLEARANCE_APPROVED,816.55,589.067,1.386,3.282,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5048801478,90.0,0.479071,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1398.85,1016.933,1.376,3.347,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3898320572,60.0,0.426965,BOTTLENECK,STEP_001_DOC_RECEIVED,58.1,47.446,1.225,2.687,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8227546388,90.0,0.479317,BOTTLENECK,STEP_009_DUTY_TAX_INVOICE_ISSUED,614.8,452.238,1.359,3.078,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9128775152,23.0,0.39888,NORMAL,STEP_005_RISK_CHANNELING,41.8,49.154,0.85,1.313,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8188744280,80.0,0.452535,WATCHLIST,STEP_010_PAYMENT_CONFIRMED,439.333,441.608,0.995,1.786,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4033082820,8.0,0.386734,NORMAL,STEP_015_HANDOFF_TO_CARRIER,32.4,49.275,0.658,0.683,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2410238628,5.0,0.383094,NORMAL,STEP_014_PORT_GATE_OUT,15.0,19.383,0.774,1.086,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9372307045,36.0,0.407732,NORMAL,STEP_001_DOC_RECEIVED,36.533,47.446,0.77,1.042,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2120240728,44.0,0.414093,BOTTLENECK,STEP_010_PAYMENT_CONFIRMED,515.95,441.608,1.168,2.383,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8821550966,54.0,0.421355,BOTTLENECK,STEP_016_CUSTOMS_CLOSEOUT,62.633,48.433,1.293,2.871,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7155539975,78.0,0.450738,ELEVATED,STEP_015_HANDOFF_TO_CARRIER,44.35,49.275,0.9,1.563,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8741322603,80.0,0.453497,CRITICAL,STEP_003_HS_CLASSIFICATION,77.4,48.308,1.602,3.795,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8791465847,20.0,0.397155,NORMAL,STEP_015_HANDOFF_TO_CARRIER,44.167,49.275,0.896,1.55,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9254346132,87.0,0.469378,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1387.017,1018.504,1.362,3.336,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2626953102,6.0,0.384206,NORMAL,STEP_005_RISK_CHANNELING,36.567,49.154,0.744,0.941,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5354890009,75.0,0.444857,ELEVATED,STEP_011_CLEARANCE_APPROVED,626.367,589.067,1.063,2.122,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0537739927,75.0,0.445566,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1224.45,1018.504,1.202,2.743,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0565496190,32.0,0.405132,NORMAL,STEP_005_RISK_CHANNELING,53.367,49.154,1.086,2.135,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9440118784,69.0,0.437623,BOTTLENECK,STEP_014_PORT_GATE_OUT,25.717,19.383,1.327,3.102,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9502874544,60.0,0.427205,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1251.767,1016.933,1.231,2.814,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8683140213,11.0,0.389866,NORMAL,STEP_011_CLEARANCE_APPROVED,505.733,589.067,0.859,1.387,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9009646653,8.0,0.386774,NORMAL,STEP_008_LAB_TEST_COMPLETE,841.233,1034.217,0.813,1.364,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6809669693,5.0,0.383406,NORMAL,STEP_008_LAB_TEST_COMPLETE,657.55,1034.217,0.636,0.693,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1109795481,36.0,0.408152,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,597.833,593.958,1.007,1.885,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9070075977,69.0,0.437711,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,61.45,49.275,1.247,2.824,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3846099545,35.0,0.406999,BOTTLENECK,STEP_002_DOC_VALIDATION,36.483,30.15,1.21,2.482,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9469686852,27.0,0.401611,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,46.5,48.433,0.96,1.703,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1579905192,80.0,0.45375,CRITICAL,STEP_014_PORT_GATE_OUT,30.0,19.383,1.548,3.908,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0847543009,11.0,0.389527,NORMAL,STEP_010_PAYMENT_CONFIRMED,309.167,441.608,0.7,0.772,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4882410195,62.0,0.429437,BOTTLENECK,STEP_005_RISK_CHANNELING,60.017,49.154,1.221,2.607,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5225158150,96.0,0.513284,CRITICAL,STEP_015_HANDOFF_TO_CARRIER,101.533,49.275,2.061,5.778,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4026338773,89.0,0.476533,CRITICAL,STEP_014_PORT_GATE_OUT,39.467,19.383,2.036,5.689,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7367285787,94.0,0.500197,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1440.0,1016.933,1.416,3.497,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5706246636,21.0,0.398078,NORMAL,STEP_004_SUBMIT_DECLARATION,43.033,50.083,0.859,1.406,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1112237409,88.0,0.474149,BOTTLENECK,STEP_013_CARGO_RELEASED,795.133,611.192,1.301,2.98,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3916724938,37.0,0.408949,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,669.9,593.958,1.128,2.312,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6237422892,89.0,0.477944,CRITICAL,STEP_011_CLEARANCE_APPROVED,1077.3,589.067,1.829,4.871,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1486908208,96.0,0.5125,WATCHLIST,STEP_004_SUBMIT_DECLARATION,56.283,50.083,1.124,2.355,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1008636171,71.0,0.439344,CRITICAL,STEP_010_PAYMENT_CONFIRMED,712.883,441.608,1.614,3.917,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1070885374,0.0,0.371931,NORMAL,STEP_006_DOCUMENT_INSPECTION,587.7,1016.933,0.578,0.406,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4048350081,32.0,0.405136,NORMAL,STEP_015_HANDOFF_TO_CARRIER,46.083,49.275,0.935,1.691,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5152796442,77.0,0.448364,CRITICAL,STEP_010_PAYMENT_CONFIRMED,694.4,441.608,1.572,3.773,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9337194715,45.0,0.414128,BOTTLENECK,STEP_016_CUSTOMS_CLOSEOUT,56.667,48.433,1.17,2.439,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2471108653,72.0,0.440826,CRITICAL,STEP_011_CLEARANCE_APPROVED,1020.7,589.067,1.733,4.526,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8698968866,8.0,0.386831,NORMAL,STEP_005_RISK_CHANNELING,41.017,49.154,0.834,1.258,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6078185475,22.0,0.398581,NORMAL,STEP_002_DOC_VALIDATION,32.633,30.15,1.082,2.052,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0088930328,50.0,0.418187,NORMAL,STEP_005_RISK_CHANNELING,42.75,49.154,0.87,1.381,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4229300703,92.0,0.489856,BOTTLENECK,STEP_012_RELEASE_ORDER_ISSUED,817.983,593.958,1.377,3.189,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3473367478,82.0,0.458597,BOTTLENECK,STEP_014_PORT_GATE_OUT,22.383,19.383,1.155,2.475,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0242086433,2.0,0.379253,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,34.717,48.433,0.717,0.849,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3526946507,41.0,0.411663,NORMAL,STEP_008_LAB_TEST_COMPLETE,1081.4,1034.217,1.046,2.242,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1402271387,1.0,0.373542,NORMAL,STEP_002_DOC_VALIDATION,22.533,30.15,0.747,0.926,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8410975425,53.0,0.420636,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,61.133,50.083,1.221,2.702,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7591709818,38.0,0.409843,NORMAL,STEP_013_CARGO_RELEASED,620.717,611.192,1.016,1.965,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1500467752,44.0,0.413632,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,52.9,48.433,1.092,2.166,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7423219000,89.0,0.475635,WATCHLIST,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1105.967,1018.504,1.086,2.311,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3993206856,0.0,0.370955,NORMAL,STEP_001_DOC_RECEIVED,29.0,47.446,0.611,0.468,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3194483535,52.0,0.419789,NORMAL,STEP_015_HANDOFF_TO_CARRIER,47.4,49.275,0.962,1.788,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4184062092,99.0,0.580436,CRITICAL,STEP_006_DOCUMENT_INSPECTION,2435.283,1016.933,2.395,7.106,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3980821246,19.0,0.396122,NORMAL,STEP_014_PORT_GATE_OUT,14.667,19.383,0.757,1.024,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3379973604,72.0,0.441067,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1298.533,1018.504,1.275,3.013,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0559256132,97.0,0.524301,BOTTLENECK,STEP_009_DUTY_TAX_INVOICE_ISSUED,584.95,452.238,1.293,2.85,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5367722557,94.0,0.497905,BOTTLENECK,STEP_010_PAYMENT_CONFIRMED,525.3,441.608,1.19,2.456,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7500111730,20.0,0.39715,NORMAL,STEP_003_HS_CLASSIFICATION,45.15,48.308,0.935,1.527,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1778925604,73.0,0.442259,BOTTLENECK,STEP_010_PAYMENT_CONFIRMED,529.167,441.608,1.198,2.486,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9290650774,81.0,0.457068,WATCHLIST,STEP_014_PORT_GATE_OUT,19.333,19.383,0.997,1.901,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8713769641,87.0,0.469872,CRITICAL,STEP_010_PAYMENT_CONFIRMED,1208.217,441.608,2.736,7.776,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4065567508,70.0,0.438604,BOTTLENECK,STEP_005_RISK_CHANNELING,56.617,49.154,1.152,2.366,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8729542816,44.0,0.414064,NORMAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,394.583,452.238,0.873,1.397,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4622151675,34.0,0.406428,NORMAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,403.267,452.238,0.892,1.463,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6270569748,1.0,0.374194,NORMAL,STEP_014_PORT_GATE_OUT,13.05,19.383,0.673,0.719,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7455189489,63.0,0.430563,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1336.15,1016.933,1.314,3.12,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8964664705,98.0,0.533071,CRITICAL,STEP_011_CLEARANCE_APPROVED,1440.0,589.067,2.445,7.082,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1205926542,0.0,0.372115,NORMAL,STEP_014_PORT_GATE_OUT,15.5,19.383,0.8,1.18,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1661709499,40.0,0.410928,NORMAL,STEP_015_HANDOFF_TO_CARRIER,50.05,49.275,1.016,1.983,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0265244816,97.0,0.521765,CRITICAL,STEP_013_CARGO_RELEASED,961.483,611.192,1.573,3.949,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6782810076,71.0,0.439001,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,58.2,49.275,1.181,2.584,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5003054769,9.0,0.387664,NORMAL,STEP_014_PORT_GATE_OUT,14.85,19.383,0.766,1.058,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9420777602,74.0,0.443649,BOTTLENECK,STEP_013_CARGO_RELEASED,910.333,611.192,1.489,3.651,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6332492542,37.0,0.409148,BOTTLENECK,STEP_013_CARGO_RELEASED,751.217,611.192,1.229,2.725,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2985512597,32.0,0.405225,NORMAL,STEP_004_SUBMIT_DECLARATION,53.35,50.083,1.065,2.145,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6738938499,20.0,0.397277,NORMAL,STEP_004_SUBMIT_DECLARATION,38.117,50.083,0.761,1.054,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9980639624,30.0,0.404119,NORMAL,STEP_001_DOC_RECEIVED,49.85,47.446,1.051,2.058,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5622663267,42.0,0.412363,BOTTLENECK,STEP_009_DUTY_TAX_INVOICE_ISSUED,603.283,452.238,1.334,2.99,BOTTLENECK,[]
