case_id,doc_review_touch_count,declaration_touch_count,recheck_touch_count,duty_payment_touch_count,multiple_doc_reviews_flag,multiple_declarations_flag,multiple_rechecks_flag
ORD_2848808421,4,1,0,2,1,0,0
ORD_2849963626,4,1,0,2,1,0,0
ORD_2852135736,4,1,0,2,1,0,0
ORD_2852374812,4,1,0,2,1,0,0
ORD_2853075892,4,1,0,2,1,0,0
ORD_2853231207,4,1,0,2,1,0,0
ORD_2854100547,4,1,0,2,1,0,0
ORD_2854220202,4,1,0,2,1,0,0
ORD_2857613441,4,1,0,2,1,0,0
ORD_2860175682,4,1,0,2,1,0,0
ORD_2860768835,4,1,0,2,1,0,0
ORD_2865861981,4,1,0,2,1,0,0
ORD_2867551162,4,1,0,2,1,0,0
ORD_2870073308,4,1,0,2,1,0,0
ORD_2871210447,4,1,0,2,1,0,0
ORD_2871562447,4,1,0,2,1,0,0
ORD_2871961650,4,1,0,2,1,0,0
ORD_2872604354,4,1,0,2,1,0,0
ORD_2872639406,4,1,0,2,1,0,0
ORD_2873836324,4,1,0,2,1,0,0
ORD_2874130029,4,1,0,2,1,0,0
ORD_2875537603,4,1,0,2,1,0,0
ORD_2876006404,4,1,0,2,1,0,0
ORD_2885374809,4,1,0,2,1,0,0
ORD_2886466897,4,1,0,2,1,0,0
ORD_2886984904,4,1,0,2,1,0,0
ORD_2889716821,4,1,0,2,1,0,0
ORD_2891128577,4,1,0,2,1,0,0
ORD_2892393028,4,1,0,2,1,0,0
ORD_2894872945,4,1,0,2,1,0,0
ORD_2897098057,4,1,0,2,1,0,0
ORD_2898535853,4,1,0,2,1,0,0
ORD_2900063330,4,1,0,2,1,0,0
ORD_2900791423,4,1,0,2,1,0,0
ORD_2901265326,4,1,0,2,1,0,0
ORD_2902061261,4,1,0,2,1,0,0
ORD_2904034627,4,1,0,2,1,0,0
ORD_2905219151,4,1,0,2,1,0,0
ORD_2907838588,4,1,0,2,1,0,0
ORD_2909560925,4,1,0,2,1,0,0
ORD_2917910424,4,1,0,2,1,0,0
ORD_2919400186,4,1,0,2,1,0,0
ORD_2919509437,4,1,0,2,1,0,0
ORD_2922374296,4,1,0,2,1,0,0
ORD_2933274255,4,1,0,2,1,0,0
ORD_2934634979,4,1,0,2,1,0,0
ORD_2943559584,4,1,0,2,1,0,0
ORD_2945667135,4,1,0,2,1,0,0
ORD_2947118337,4,1,0,2,1,0,0
ORD_2947412490,4,1,0,2,1,0,0
ORD_2950783153,4,1,0,2,1,0,0
ORD_2953581865,4,1,0,2,1,0,0
ORD_2954003499,4,1,0,2,1,0,0
ORD_2954031658,4,1,0,2,1,0,0
ORD_2957604120,4,1,0,2,1,0,0
ORD_2959935505,4,1,0,2,1,0,0
ORD_2960248296,4,1,0,2,1,0,0
ORD_2961120000,4,1,0,2,1,0,0
ORD_2962246126,4,1,0,2,1,0,0
ORD_2966137938,4,1,0,2,1,0,0
ORD_2971626733,4,1,0,2,1,0,0
ORD_2972406915,4,1,0,2,1,0,0
ORD_2972527163,4,1,0,2,1,0,0
ORD_2973728190,4,1,0,2,1,0,0
ORD_2974646512,4,1,0,2,1,0,0
ORD_2975965949,4,1,0,2,1,0,0
ORD_2982833855,4,1,0,2,1,0,0
ORD_2983278225,4,1,0,2,1,0,0
ORD_2983363641,4,1,0,2,1,0,0
ORD_2985512597,4,1,0,2,1,0,0
ORD_2986440715,4,1,0,2,1,0,0
ORD_2988198942,4,1,0,2,1,0,0
ORD_2992481122,4,1,0,2,1,0,0
ORD_2992511341,4,1,0,2,1,0,0
ORD_2994193496,4,1,0,2,1,0,0
ORD_2994929227,4,1,0,2,1,0,0
ORD_2996868111,4,1,0,2,1,0,0
ORD_2998523720,4,1,0,2,1,0,0
ORD_3000023723,4,1,0,2,1,0,0
ORD_3000399292,4,1,0,2,1,0,0
ORD_3000431213,4,1,0,2,1,0,0
ORD_3000627263,4,1,0,2,1,0,0
ORD_3004490902,4,1,0,2,1,0,0
ORD_3006934288,4,1,0,2,1,0,0
ORD_3007138373,4,1,0,2,1,0,0
ORD_3007829348,4,1,0,2,1,0,0
ORD_3009512774,4,1,0,2,1,0,0
ORD_3010719880,4,1,0,2,1,0,0
ORD_3011398502,4,1,0,2,1,0,0
ORD_3012628278,4,1,0,2,1,0,0
ORD_3017722561,4,1,0,2,1,0,0
ORD_3018574442,4,1,0,2,1,0,0
ORD_3022074163,4,1,0,2,1,0,0
ORD_3025338120,4,1,0,2,1,0,0
ORD_3027367026,4,1,0,2,1,0,0
ORD_3030684353,4,1,0,2,1,0,0
ORD_3030845614,4,1,0,2,1,0,0
ORD_3031363544,4,1,0,2,1,0,0
ORD_3034966705,4,1,0,2,1,0,0
ORD_3038064754,4,1,0,2,1,0,0
ORD_3038825363,4,1,0,2,1,0,0
ORD_3039072268,4,1,0,2,1,0,0
ORD_3041122387,4,1,0,2,1,0,0
ORD_3043502316,4,1,0,2,1,0,0
ORD_3046935346,4,1,0,2,1,0,0
ORD_3048452393,4,1,0,2,1,0,0
ORD_3048919310,4,1,0,2,1,0,0
ORD_3050147861,4,1,0,2,1,0,0
ORD_3051239033,4,1,0,2,1,0,0
ORD_3051626859,4,1,0,2,1,0,0
ORD_3062955519,4,1,0,2,1,0,0
ORD_3072790759,4,1,0,2,1,0,0
ORD_3073710564,4,1,0,2,1,0,0
ORD_3075417276,4,1,0,2,1,0,0
ORD_3076120888,4,1,0,2,1,0,0
ORD_3080368817,4,1,0,2,1,0,0
ORD_3084911661,4,1,0,2,1,0,0
ORD_3084951946,4,1,0,2,1,0,0
ORD_3086657268,4,1,0,2,1,0,0
ORD_3090201194,4,1,0,2,1,0,0
ORD_3094539293,4,1,0,2,1,0,0
ORD_3097079356,4,1,0,2,1,0,0
ORD_3101280447,4,1,0,2,1,0,0
ORD_3102341884,4,1,0,2,1,0,0
ORD_3102344533,4,1,0,2,1,0,0
ORD_3104369438,4,1,0,2,1,0,0
ORD_3112532267,4,1,0,2,1,0,0
ORD_3117364538,4,1,0,2,1,0,0
ORD_3117633124,4,1,0,2,1,0,0
ORD_3119054065,4,1,0,2,1,0,0
ORD_3124184967,4,1,0,2,1,0,0
ORD_3125565209,4,1,0,2,1,0,0
ORD_3137662373,4,1,0,2,1,0,0
ORD_3143481016,4,1,0,2,1,0,0
ORD_3145979878,4,1,0,2,1,0,0
ORD_3149017220,4,1,0,2,1,0,0
ORD_3150415265,4,1,0,2,1,0,0
ORD_3152780923,4,1,0,2,1,0,0
ORD_3155525699,4,1,0,2,1,0,0
ORD_3156697724,4,1,0,2,1,0,0
ORD_3158077283,4,1,0,2,1,0,0
ORD_3158373545,4,1,0,2,1,0,0
ORD_3165060347,4,1,0,2,1,0,0
ORD_3165156655,4,1,0,2,1,0,0
ORD_3166591538,4,1,0,2,1,0,0
ORD_3169986743,4,1,0,2,1,0,0
ORD_3171238558,4,1,0,2,1,0,0
ORD_3172189720,4,1,0,2,1,0,0
ORD_3191057608,4,1,0,2,1,0,0
ORD_3193339544,4,1,0,2,1,0,0
ORD_3194483535,4,1,0,2,1,0,0
ORD_3198582678,4,1,0,2,1,0,0
ORD_3201167571,4,1,0,2,1,0,0
ORD_3205343720,4,1,0,2,1,0,0
ORD_3207043347,4,1,0,2,1,0,0
ORD_3209665205,4,1,0,2,1,0,0
ORD_3210001034,4,1,0,2,1,0,0
ORD_3212794446,4,1,0,2,1,0,0
ORD_3213357844,4,1,0,2,1,0,0
ORD_3221437186,4,1,0,2,1,0,0
ORD_3222940887,4,1,0,2,1,0,0
ORD_3226951521,4,1,0,2,1,0,0
ORD_3236098899,4,1,0,2,1,0,0
ORD_3237841249,4,1,0,2,1,0,0
ORD_3238578545,4,1,0,2,1,0,0
ORD_3239696945,4,1,0,2,1,0,0
ORD_3240656858,4,1,0,2,1,0,0
ORD_3245097343,4,1,0,2,1,0,0
ORD_3247135246,4,1,0,2,1,0,0
ORD_3253068862,4,1,0,2,1,0,0
ORD_3254723059,4,1,0,2,1,0,0
ORD_3258103191,4,1,0,2,1,0,0
ORD_3258502251,4,1,0,2,1,0,0
ORD_3260065324,4,1,0,2,1,0,0
ORD_3261216115,4,1,0,2,1,0,0
ORD_3261590162,4,1,0,2,1,0,0
ORD_3262534854,4,1,0,2,1,0,0
ORD_3263061312,4,1,0,2,1,0,0
ORD_3265227276,4,1,0,2,1,0,0
ORD_3268605562,4,1,0,2,1,0,0
ORD_3273809634,4,1,0,2,1,0,0
ORD_3277715159,4,1,0,2,1,0,0
ORD_3279321011,4,1,0,2,1,0,0
ORD_3282470348,4,1,0,2,1,0,0
ORD_3290905217,4,1,0,2,1,0,0
ORD_3291465504,4,1,0,2,1,0,0
ORD_3294122510,4,1,0,2,1,0,0
ORD_3295593465,4,1,0,2,1,0,0
ORD_3299467129,4,1,0,2,1,0,0
ORD_3299898553,4,1,0,2,1,0,0
ORD_3300117920,4,1,0,2,1,0,0
ORD_3301388108,4,1,0,2,1,0,0
ORD_3302170490,4,1,0,2,1,0,0
ORD_3302469697,4,1,0,2,1,0,0
ORD_3302947060,4,1,0,2,1,0,0
ORD_3303821045,4,1,0,2,1,0,0
ORD_3304330623,4,1,0,2,1,0,0
ORD_3306288733,4,1,0,2,1,0,0
ORD_3312856595,4,1,0,2,1,0,0
ORD_3317224707,4,1,0,2,1,0,0
ORD_3318983391,4,1,0,2,1,0,0
ORD_3320696079,4,1,0,2,1,0,0
ORD_3323695606,4,1,0,2,1,0,0
ORD_3327193456,4,1,0,2,1,0,0
ORD_3328047243,4,1,0,2,1,0,0
ORD_3330201495,4,1,0,2,1,0,0
ORD_3338425657,4,1,0,2,1,0,0
ORD_3339065011,4,1,0,2,1,0,0
ORD_3339778635,4,1,0,2,1,0,0
ORD_3342876099,4,1,0,2,1,0,0
ORD_3345024091,4,1,0,2,1,0,0
ORD_3350498763,4,1,0,2,1,0,0
ORD_3351380959,4,1,0,2,1,0,0
ORD_3353795133,4,1,0,2,1,0,0
ORD_3353851934,4,1,0,2,1,0,0
ORD_3354614454,4,1,0,2,1,0,0
ORD_3354656778,4,1,0,2,1,0,0
ORD_3360486793,4,1,0,2,1,0,0
ORD_3362093003,4,1,0,2,1,0,0
ORD_3362761825,4,1,0,2,1,0,0
ORD_3364487195,4,1,0,2,1,0,0
ORD_3365008456,4,1,0,2,1,0,0
ORD_3366248151,4,1,0,2,1,0,0
ORD_3370497970,4,1,0,2,1,0,0
ORD_3371415448,4,1,0,2,1,0,0
ORD_3373422702,4,1,0,2,1,0,0
ORD_3373681957,4,1,0,2,1,0,0
ORD_3376736932,4,1,0,2,1,0,0
ORD_3377701291,4,1,0,2,1,0,0
ORD_3379809635,4,1,0,2,1,0,0
ORD_3379973604,4,1,0,2,1,0,0
ORD_3380411186,4,1,0,2,1,0,0
ORD_3384215324,4,1,0,2,1,0,0
ORD_3385329207,4,1,0,2,1,0,0
ORD_3385602088,4,1,0,2,1,0,0
ORD_3389224307,4,1,0,2,1,0,0
ORD_3391387733,4,1,0,2,1,0,0
ORD_3395798114,4,1,0,2,1,0,0
ORD_3397538895,4,1,0,2,1,0,0
ORD_3401215091,4,1,0,2,1,0,0
ORD_3401320717,4,1,0,2,1,0,0
ORD_3402011605,4,1,0,2,1,0,0
ORD_3406615273,4,1,0,2,1,0,0
ORD_3408808399,4,1,0,2,1,0,0
ORD_3410325928,4,1,0,2,1,0,0
ORD_3418185567,4,1,0,2,1,0,0
ORD_3418397287,4,1,0,2,1,0,0
ORD_3418848947,4,1,0,2,1,0,0
ORD_3419340331,4,1,0,2,1,0,0
ORD_3419787641,4,1,0,2,1,0,0
ORD_3422234002,4,1,0,2,1,0,0
ORD_3424458694,4,1,0,2,1,0,0
ORD_3424560573,4,1,0,2,1,0,0
ORD_3424964033,4,1,0,2,1,0,0
ORD_3425440264,4,1,0,2,1,0,0
ORD_3426938680,4,1,0,2,1,0,0
ORD_3427101678,4,1,0,2,1,0,0
ORD_3429959931,4,1,0,2,1,0,0
ORD_3430747860,4,1,0,2,1,0,0
ORD_3432313586,4,1,0,2,1,0,0
ORD_3433028104,4,1,0,2,1,0,0
ORD_3433158788,4,1,0,2,1,0,0
ORD_3437617025,4,1,0,2,1,0,0
ORD_3438385770,4,1,0,2,1,0,0
ORD_3442638029,4,1,0,2,1,0,0
ORD_3443794985,4,1,0,2,1,0,0
ORD_3452559678,4,1,0,2,1,0,0
ORD_3453707725,4,1,0,2,1,0,0
ORD_3455420892,4,1,0,2,1,0,0
ORD_3457368201,4,1,0,2,1,0,0
ORD_3460133304,4,1,0,2,1,0,0
ORD_3463966231,4,1,0,2,1,0,0
ORD_3464020424,4,1,0,2,1,0,0
ORD_3465863411,4,1,0,2,1,0,0
ORD_3466822112,4,1,0,2,1,0,0
ORD_3467508892,4,1,0,2,1,0,0
ORD_3472559129,4,1,0,2,1,0,0
ORD_3473367478,4,1,0,2,1,0,0
ORD_3477336125,4,1,0,2,1,0,0
ORD_3482915471,4,1,0,2,1,0,0
ORD_3486307410,4,1,0,2,1,0,0
ORD_3488341166,4,1,0,2,1,0,0
ORD_3489467964,4,1,0,2,1,0,0
ORD_3490388814,4,1,0,2,1,0,0
ORD_3492501633,4,1,0,2,1,0,0
ORD_3495259249,4,1,0,2,1,0,0
ORD_3497372720,4,1,0,2,1,0,0
ORD_3498505054,4,1,0,2,1,0,0
ORD_3502215093,4,1,0,2,1,0,0
ORD_3507608786,4,1,0,2,1,0,0
ORD_3510383775,4,1,0,2,1,0,0
ORD_3516825725,4,1,0,2,1,0,0
ORD_3521113984,4,1,0,2,1,0,0
ORD_3523535869,4,1,0,2,1,0,0
ORD_3526152439,4,1,0,2,1,0,0
ORD_3526946507,4,1,0,2,1,0,0
ORD_3529252875,4,1,0,2,1,0,0
ORD_3530223383,4,1,0,2,1,0,0
ORD_3531925071,4,1,0,2,1,0,0
ORD_3532590873,4,1,0,2,1,0,0
ORD_3533708030,4,1,0,2,1,0,0
ORD_3534250077,4,1,0,2,1,0,0
ORD_3534868828,4,1,0,2,1,0,0
ORD_3541804292,4,1,0,2,1,0,0
ORD_3545461094,4,1,0,2,1,0,0
ORD_3545495439,4,1,0,2,1,0,0
ORD_3546511173,4,1,0,2,1,0,0
ORD_3549221178,4,1,0,2,1,0,0
ORD_3555579627,4,1,0,2,1,0,0
ORD_3560817512,4,1,0,2,1,0,0
ORD_3564156712,4,1,0,2,1,0,0
ORD_3566097286,4,1,0,2,1,0,0
ORD_3569371435,4,1,0,2,1,0,0
ORD_3569926615,4,1,0,2,1,0,0
ORD_3570350412,4,1,0,2,1,0,0
ORD_3570382741,4,1,0,2,1,0,0
ORD_3571621161,4,1,0,2,1,0,0
ORD_3572411349,4,1,0,2,1,0,0
ORD_3573793958,4,1,0,2,1,0,0
ORD_3573900397,4,1,0,2,1,0,0
ORD_3575220929,4,1,0,2,1,0,0
ORD_3575406730,4,1,0,2,1,0,0
ORD_3576831253,4,1,0,2,1,0,0
ORD_3577469620,4,1,0,2,1,0,0
ORD_3584549385,4,1,0,2,1,0,0
ORD_3587502558,4,1,0,2,1,0,0
ORD_3590982337,4,1,0,2,1,0,0
ORD_3592435726,4,1,0,2,1,0,0
ORD_3594516990,4,1,0,2,1,0,0
ORD_3594818668,4,1,0,2,1,0,0
ORD_3595799817,4,1,0,2,1,0,0
ORD_3604135675,4,1,0,2,1,0,0
ORD_3608964433,4,1,0,2,1,0,0
ORD_3612363436,4,1,0,2,1,0,0
ORD_3616057803,4,1,0,2,1,0,0
ORD_3618553190,4,1,0,2,1,0,0
ORD_3624618972,4,1,0,2,1,0,0
ORD_3624700505,4,1,0,2,1,0,0
ORD_3625675679,4,1,0,2,1,0,0
ORD_3627877061,4,1,0,2,1,0,0
ORD_3630697539,4,1,0,2,1,0,0
ORD_3632749993,4,1,0,2,1,0,0
ORD_3632840225,4,1,0,2,1,0,0
ORD_3636498154,4,1,0,2,1,0,0
ORD_3636685227,4,1,0,2,1,0,0
ORD_3638747601,4,1,0,2,1,0,0
ORD_3639612383,4,1,0,2,1,0,0
ORD_3641040390,4,1,0,2,1,0,0
ORD_3641906171,4,1,0,2,1,0,0
ORD_3643806616,4,1,0,2,1,0,0
ORD_3645667219,4,1,0,2,1,0,0
ORD_3650421565,4,1,0,2,1,0,0
ORD_3651481593,4,1,0,2,1,0,0
ORD_3651669266,4,1,0,2,1,0,0
ORD_3653384295,4,1,0,2,1,0,0
ORD_3654317662,4,1,0,2,1,0,0
ORD_3659180867,4,1,0,2,1,0,0
ORD_3659405053,4,1,0,2,1,0,0
ORD_3661659703,4,1,0,2,1,0,0
ORD_3662417682,4,1,0,2,1,0,0
ORD_3662493699,4,1,0,2,1,0,0
ORD_3662958165,4,1,0,2,1,0,0
ORD_3663881331,4,1,0,2,1,0,0
ORD_3668271595,4,1,0,2,1,0,0
ORD_3669410989,4,1,0,2,1,0,0
ORD_3670231324,4,1,0,2,1,0,0
ORD_3673500117,4,1,0,2,1,0,0
ORD_3673588001,4,1,0,2,1,0,0
ORD_3674280138,4,1,0,2,1,0,0
ORD_3675109907,4,1,0,2,1,0,0
ORD_3675172044,4,1,0,2,1,0,0
ORD_3680243871,4,1,0,2,1,0,0
ORD_3682793870,4,1,0,2,1,0,0
ORD_3683274136,4,1,0,2,1,0,0
ORD_3683679465,4,1,0,2,1,0,0
ORD_3684740958,4,1,0,2,1,0,0
ORD_3687821262,4,1,0,2,1,0,0
ORD_3690103526,4,1,0,2,1,0,0
ORD_3693316854,4,1,0,2,1,0,0
ORD_3694861730,4,1,0,2,1,0,0
ORD_3699309957,4,1,0,2,1,0,0
ORD_3703551405,4,1,0,2,1,0,0
ORD_3704399172,4,1,0,2,1,0,0
ORD_3706785170,4,1,0,2,1,0,0
ORD_3707211497,4,1,0,2,1,0,0
ORD_3707297744,4,1,0,2,1,0,0
ORD_3709022353,4,1,0,2,1,0,0
ORD_3716469879,4,1,0,2,1,0,0
ORD_3718243231,4,1,0,2,1,0,0
ORD_3721637707,4,1,0,2,1,0,0
ORD_3722280112,4,1,0,2,1,0,0
ORD_3723034024,4,1,0,2,1,0,0
ORD_3727121079,4,1,0,2,1,0,0
ORD_3727571041,4,1,0,2,1,0,0
ORD_3727855240,4,1,0,2,1,0,0
ORD_3729004774,4,1,0,2,1,0,0
ORD_3738412048,4,1,0,2,1,0,0
ORD_3742176370,4,1,0,2,1,0,0
ORD_3746782924,4,1,0,2,1,0,0
ORD_3747445109,4,1,0,2,1,0,0
ORD_3753041950,4,1,0,2,1,0,0
ORD_3755782495,4,1,0,2,1,0,0
ORD_3756128100,4,1,0,2,1,0,0
ORD_3758532711,4,1,0,2,1,0,0
ORD_3762274220,4,1,0,2,1,0,0
ORD_3762977700,4,1,0,2,1,0,0
ORD_3763108964,4,1,0,2,1,0,0
ORD_3767045259,4,1,0,2,1,0,0
ORD_3772984971,4,1,0,2,1,0,0
ORD_3773109678,4,1,0,2,1,0,0
ORD_3780005318,4,1,0,2,1,0,0
ORD_3782469721,4,1,0,2,1,0,0
ORD_3787665202,4,1,0,2,1,0,0
ORD_3790746544,4,1,0,2,1,0,0
ORD_3791229398,4,1,0,2,1,0,0
ORD_3791727476,4,1,0,2,1,0,0
ORD_3797638018,4,1,0,2,1,0,0
ORD_3802217448,4,1,0,2,1,0,0
ORD_3803134233,4,1,0,2,1,0,0
ORD_3809374170,4,1,0,2,1,0,0
ORD_3811087183,4,1,0,2,1,0,0
ORD_3812252098,4,1,0,2,1,0,0
ORD_3813528741,4,1,0,2,1,0,0
ORD_3819570545,4,1,0,2,1,0,0
ORD_3819659202,4,1,0,2,1,0,0
ORD_3822734781,4,1,0,2,1,0,0
ORD_3824385287,4,1,0,2,1,0,0
ORD_3825464828,4,1,0,2,1,0,0
ORD_3828390556,4,1,0,2,1,0,0
ORD_3832459129,4,1,0,2,1,0,0
ORD_3835618064,4,1,0,2,1,0,0
ORD_3842716499,4,1,0,2,1,0,0
ORD_3843811954,4,1,0,2,1,0,0
ORD_3843942490,4,1,0,2,1,0,0
ORD_3845214305,4,1,0,2,1,0,0
ORD_3845683487,4,1,0,2,1,0,0
ORD_3846099545,4,1,0,2,1,0,0
ORD_3848661762,4,1,0,2,1,0,0
ORD_3854028900,4,1,0,2,1,0,0
ORD_3854832727,4,1,0,2,1,0,0
ORD_3858426275,4,1,0,2,1,0,0
ORD_3861066747,4,1,0,2,1,0,0
ORD_3862767378,4,1,0,2,1,0,0
ORD_3867874313,4,1,0,2,1,0,0
ORD_3868139583,4,1,0,2,1,0,0
ORD_3868172759,4,1,0,2,1,0,0
ORD_3868467606,4,1,0,2,1,0,0
ORD_3868595536,4,1,0,2,1,0,0
ORD_3871389609,4,1,0,2,1,0,0
ORD_3874629912,4,1,0,2,1,0,0
ORD_3874759336,4,1,0,2,1,0,0
ORD_3877739216,4,1,0,2,1,0,0
ORD_3878432797,4,1,0,2,1,0,0
ORD_3879035802,4,1,0,2,1,0,0
ORD_3880344523,4,1,0,2,1,0,0
ORD_3884036698,4,1,0,2,1,0,0
ORD_3885455669,4,1,0,2,1,0,0
ORD_3889726796,4,1,0,2,1,0,0
ORD_3889865352,4,1,0,2,1,0,0
ORD_3894521159,4,1,0,2,1,0,0
ORD_3897412400,4,1,0,2,1,0,0
ORD_3898320572,4,1,0,2,1,0,0
ORD_3899654454,4,1,0,2,1,0,0
ORD_3901891103,4,1,0,2,1,0,0
ORD_3902857675,4,1,0,2,1,0,0
ORD_3904794732,4,1,0,2,1,0,0
ORD_3907643629,4,1,0,2,1,0,0
ORD_3916724938,4,1,0,2,1,0,0
ORD_3917957298,4,1,0,2,1,0,0
ORD_3921772586,4,1,0,2,1,0,0
ORD_3922516453,4,1,0,2,1,0,0
ORD_3928802177,4,1,0,2,1,0,0
ORD_3931288180,4,1,0,2,1,0,0
ORD_3932049616,4,1,0,2,1,0,0
ORD_3932277626,4,1,0,2,1,0,0
ORD_3933170935,4,1,0,2,1,0,0
ORD_3935673271,4,1,0,2,1,0,0
ORD_3938750980,4,1,0,2,1,0,0
ORD_3940308099,4,1,0,2,1,0,0
ORD_3945438747,4,1,0,2,1,0,0
ORD_3947042196,4,1,0,2,1,0,0
ORD_3947639691,4,1,0,2,1,0,0
ORD_3959425893,4,1,0,2,1,0,0
ORD_3964188877,4,1,0,2,1,0,0
ORD_3969017380,4,1,0,2,1,0,0
ORD_3969571174,4,1,0,2,1,0,0
ORD_3971320433,4,1,0,2,1,0,0
ORD_3972310440,4,1,0,2,1,0,0
ORD_3973133902,4,1,0,2,1,0,0
ORD_3975565781,4,1,0,2,1,0,0
ORD_3979008561,4,1,0,2,1,0,0
ORD_3980821246,4,1,0,2,1,0,0
ORD_3983977095,4,1,0,2,1,0,0
ORD_3986037339,4,1,0,2,1,0,0
ORD_3986853154,4,1,0,2,1,0,0
ORD_3987667844,4,1,0,2,1,0,0
ORD_3987725528,4,1,0,2,1,0,0
ORD_3993206856,4,1,0,2,1,0,0
ORD_3994137139,4,1,0,2,1,0,0
ORD_3998396511,4,1,0,2,1,0,0
ORD_3999432965,4,1,0,2,1,0,0
ORD_4001453768,4,1,0,2,1,0,0
ORD_4001677025,4,1,0,2,1,0,0
ORD_4007716316,4,1,0,2,1,0,0
ORD_4015527060,4,1,0,2,1,0,0
ORD_4019880098,4,1,0,2,1,0,0
ORD_4020499712,4,1,0,2,1,0,0
ORD_4021860538,4,1,0,2,1,0,0
ORD_4022904762,4,1,0,2,1,0,0
ORD_4023516721,4,1,0,2,1,0,0
ORD_4023565150,4,1,0,2,1,0,0
ORD_4024479908,4,1,0,2,1,0,0
ORD_4026338773,4,1,0,2,1,0,0
ORD_4028923751,4,1,0,2,1,0,0
ORD_4030763127,4,1,0,2,1,0,0
ORD_4033082820,4,1,0,2,1,0,0
ORD_4036808374,4,1,0,2,1,0,0
ORD_4040603882,4,1,0,2,1,0,0
ORD_4048175917,4,1,0,2,1,0,0
ORD_4048350081,4,1,0,2,1,0,0
ORD_4054060963,4,1,0,2,1,0,0
ORD_4055024925,4,1,0,2,1,0,0
ORD_4057499399,4,1,0,2,1,0,0
ORD_4061239031,4,1,0,2,1,0,0
ORD_4064704906,4,1,0,2,1,0,0
ORD_4065567508,4,1,0,2,1,0,0
ORD_4067416448,4,1,0,2,1,0,0
ORD_4069549202,4,1,0,2,1,0,0
ORD_4071192870,4,1,0,2,1,0,0
ORD_4074043672,4,1,0,2,1,0,0
ORD_4076461046,4,1,0,2,1,0,0
ORD_4076871823,4,1,0,2,1,0,0
ORD_4078631657,4,1,0,2,1,0,0
ORD_4079906335,4,1,0,2,1,0,0
ORD_4081239314,4,1,0,2,1,0,0
ORD_4082528766,4,1,0,2,1,0,0
ORD_4084927571,4,1,0,2,1,0,0
ORD_4086381711,4,1,0,2,1,0,0
ORD_4086851447,4,1,0,2,1,0,0
ORD_4090464252,4,1,0,2,1,0,0
ORD_4091057422,4,1,0,2,1,0,0
ORD_4098365390,4,1,0,2,1,0,0
ORD_4115360780,4,1,0,2,1,0,0
ORD_4117922492,4,1,0,2,1,0,0
ORD_4120050264,4,1,0,2,1,0,0
ORD_4120486720,4,1,0,2,1,0,0
ORD_4124001032,4,1,0,2,1,0,0
ORD_4127376082,4,1,0,2,1,0,0
ORD_4127456377,4,1,0,2,1,0,0
ORD_4130366254,4,1,0,2,1,0,0
ORD_4131608752,4,1,0,2,1,0,0
ORD_4138439792,4,1,0,2,1,0,0
ORD_4138726118,4,1,0,2,1,0,0
ORD_4140534565,4,1,0,2,1,0,0
ORD_4144336165,4,1,0,2,1,0,0
ORD_4146846315,4,1,0,2,1,0,0
ORD_4147094703,4,1,0,2,1,0,0
ORD_4147828765,4,1,0,2,1,0,0
ORD_4157157629,4,1,0,2,1,0,0
ORD_4160026281,4,1,0,2,1,0,0
ORD_4161555658,4,1,0,2,1,0,0
ORD_4162334036,4,1,0,2,1,0,0
ORD_4169429356,4,1,0,2,1,0,0
ORD_4169758963,4,1,0,2,1,0,0
ORD_4171059228,4,1,0,2,1,0,0
ORD_4171090373,4,1,0,2,1,0,0
ORD_4171630611,4,1,0,2,1,0,0
ORD_4171950095,4,1,0,2,1,0,0
ORD_4176790831,4,1,0,2,1,0,0
ORD_4178384406,4,1,0,2,1,0,0
ORD_4180449082,4,1,0,2,1,0,0
ORD_4184062092,4,1,0,2,1,0,0
ORD_4189118903,4,1,0,2,1,0,0
ORD_4190880061,4,1,0,2,1,0,0
ORD_4193556054,4,1,0,2,1,0,0
ORD_4194634361,4,1,0,2,1,0,0
ORD_4195612425,4,1,0,2,1,0,0
ORD_4196289503,4,1,0,2,1,0,0
ORD_4196615118,4,1,0,2,1,0,0
ORD_4197507457,4,1,0,2,1,0,0
ORD_4199944239,4,1,0,2,1,0,0
ORD_4200810616,4,1,0,2,1,0,0
ORD_4200967409,4,1,0,2,1,0,0
ORD_4201559226,4,1,0,2,1,0,0
ORD_4210133570,4,1,0,2,1,0,0
ORD_4210793510,4,1,0,2,1,0,0
ORD_4213352206,4,1,0,2,1,0,0
ORD_4213525749,4,1,0,2,1,0,0
ORD_4214386739,4,1,0,2,1,0,0
ORD_4217599515,4,1,0,2,1,0,0
ORD_4217668076,4,1,0,2,1,0,0
ORD_4221031110,4,1,0,2,1,0,0
ORD_4223262907,4,1,0,2,1,0,0
ORD_4225181387,4,1,0,2,1,0,0
ORD_4229300703,4,1,0,2,1,0,0
ORD_4231766454,4,1,0,2,1,0,0
ORD_4232325666,4,1,0,2,1,0,0
ORD_4232687830,4,1,0,2,1,0,0
ORD_4234191197,4,1,0,2,1,0,0
ORD_4234311060,4,1,0,2,1,0,0
ORD_4234544808,4,1,0,2,1,0,0
ORD_4235404536,4,1,0,2,1,0,0
ORD_4236148381,4,1,0,2,1,0,0
ORD_4239043830,4,1,0,2,1,0,0
ORD_4239588266,4,1,0,2,1,0,0
