case_id,cycle_time_min,doc_review_touch_count,declaration_touch_count,recheck_touch_count,inspection_touch_count,hold_touch_count,decl_to_release_min,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,document_intake_ratio,declaration_ratio,inspection_ratio,hold_ratio,recheck_ratio,flag_missing_declaration,flag_missing_release,flag_many_rechecks,flag_many_doc_reviews,flag_inspection_heavy,flag_hold_heavy,flag_large_customs_gap,flag_long_clearance_lag,issue_score
ORD_4583263568,2838.4,4,1,0,2,0,2726.5333333333333,2682.85,,0.0,0.21665962044344228,0.006934658023299511,0.3744421739947388,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4796798763,2834.55,4,1,0,2,0,2726.483333333333,2662.633333333333,,0.0,0.1280038571672164,0.00841403397364661,0.21833565586542247,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3845214305,2827.266666666667,4,1,0,2,0,2726.4666666666667,2682.05,,0.0,0.09975476903487465,0.00867740338135773,0.2847214034756773,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0532956083,2836.75,4,1,0,2,0,2726.2,2684.0333333333333,,0.0,0.12749331688258278,0.004136188713610058,0.3242619194500749,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3577469620,2805.5333333333333,4,1,0,2,0,2726.116666666667,2712.016666666667,,0.0,0.27108927595466104,0.0015564479718651236,0.4423341967065086,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1966324728,2828.483333333333,4,1,0,2,0,2726.0833333333335,2691.133333333333,,0.0,0.08751451013204957,0.006964863383792257,0.15449386891679287,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2410238628,2838.4333333333334,4,1,0,2,0,2726.05,2692.55,,0.0,0.20563573802449706,0.007169447934893662,0.34820851878383613,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4689938180,2809.2,4,1,0,2,0,2725.0833333333335,2632.05,,0.0,0.08573615264132137,0.01927001756134605,0.20413878209691963,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2736164245,2808.766666666667,4,1,0,2,0,2724.5833333333335,2679.9166666666665,,0.0,0.19210685591540771,0.012371978211077222,0.38391702170584957,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6564135866,2863.3,4,1,0,2,0,2724.2833333333333,2661.9666666666667,,0.0,0.13780719216754558,0.013783629611520506,0.3797599506397048,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5335032781,2853.866666666667,4,1,0,2,0,2723.65,2639.733333333333,,0.0,0.11775252289291721,0.022320594281442722,0.27545669033825454,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1915739039,2826.6,4,1,0,2,0,2721.5833333333335,2696.8166666666666,,0.0,0.19134295620179723,0.002730017217387203,0.2924420387273285,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5359139360,2847.5333333333333,4,1,0,2,0,2721.483333333333,2682.55,,0.0,0.2270151944372908,0.0026982417530962474,0.4447123826469694,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1684919259,2869.85,4,1,0,2,0,2721.1833333333334,2667.95,,0.0,0.1890923451283749,0.010418662996323848,0.4443437810338519,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3868172759,2844.05,4,1,0,2,0,2720.8333333333335,2643.1666666666665,,0.0,0.2023522793199838,0.013560474206384088,0.22710571192489584,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0931717293,2813.4166666666665,4,1,0,2,0,2720.4333333333334,2652.3333333333335,,0.0,0.14162495186753948,0.01616658274340215,0.26351707591599777,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8297281839,2891.266666666667,4,1,0,2,0,2720.233333333333,2668.7,,0.0,0.1271184486614863,0.0081221609905693,0.24568239987087548,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0652317577,2830.9166666666665,4,1,0,2,0,2720.1,2681.2166666666667,,0.0,0.20852491831267841,0.00960819522533926,0.41663772040858377,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4508028857,2852.75,4,1,0,2,0,2719.866666666667,2696.85,,0.0,0.2588438056845733,0.003131481319194929,0.32725732480355213,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8188319475,2802.95,4,1,0,2,0,2719.65,2661.516666666667,,0.0,0.30721204445316547,0.00323468726401351,0.41988500211087126,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2787076303,2802.3,4,1,0,2,0,2718.9,2683.5333333333333,,0.0,0.07626473492012513,0.008308651226968323,0.20104913820790063,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9668031598,2876.6,4,1,0,2,0,2718.8333333333335,2690.483333333333,,0.0,0.25482050568958725,0.003939836380912652,0.37640501517995784,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8560130483,2799.733333333333,4,1,0,2,0,2718.25,2675.05,,0.0,0.3082257834079436,0.005458853224116582,0.3798456995904372,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5006826333,2867.883333333333,4,1,0,2,0,2717.6666666666665,2673.85,,0.0,0.17468167580038704,0.009286756202309485,0.30110476367588174,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5837840264,2846.4666666666667,4,1,0,2,0,2717.1833333333334,2660.9333333333334,,0.0,0.13835281167295127,0.012389629247956531,0.2424292104831721,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5942872109,2839.45,4,1,0,2,0,2717.1833333333334,2659.0,,0.0,0.2506588717298538,0.0060927292257303345,0.3422845973692088,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7335801088,2852.4166666666665,4,1,0,2,0,2716.5833333333335,2611.15,,0.0,0.09063659470040022,0.021543135937363053,0.3332671126822285,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0461808813,2822.4,4,1,0,2,0,2716.15,2665.4666666666667,,0.0,0.05604568216175359,0.005237859032501889,0.1628165154950869,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5159749830,2823.116666666667,4,1,0,2,0,2716.016666666667,2672.25,,0.0,0.19024482398295026,0.006529426697444314,0.31084439774008626,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2441591481,2799.4166666666665,4,1,0,2,0,2715.7,2664.1833333333334,,0.0,0.169303128627988,0.008376745155240676,0.27136010478373473,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2424782396,2821.483333333333,4,1,0,2,0,2715.3166666666666,2684.6833333333334,,0.0,0.13386575619207391,0.00682265238733763,0.22181004081777314,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0729849652,2782.4166666666665,4,1,0,2,0,2715.266666666667,2650.983333333333,,0.0,0.1256401808979005,0.011944053430770612,0.31445086705202313,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9616754921,2815.5666666666666,4,1,0,2,0,2715.2166666666667,2679.3,,0.0,0.270798063148922,0.003764783880095185,0.37526489635005383,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6649071881,2820.3166666666666,4,1,0,2,0,2714.9166666666665,2659.866666666667,,0.0,0.3201236267794988,0.004721692008580597,0.3977331150757303,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4993275934,2813.1,4,1,0,2,0,2714.8166666666666,2676.1,,0.0,0.15222826537746023,0.0046686336544500134,0.27227969144360314,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5324490475,2817.05,4,1,0,2,0,2714.6833333333334,2677.9333333333334,,0.0,0.3342089538110198,0.006407412009016524,0.4216585908426663,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4065567508,2849.9166666666665,4,1,0,2,0,2714.65,2644.2166666666667,,0.0,0.1005467996140238,0.0048480949735372385,0.27700809965203665,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4617941712,2800.866666666667,4,1,0,2,0,2713.2,2650.95,,0.0,0.08420012853164496,0.0029931211767786157,0.27542070311570227,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9906185521,2863.116666666667,4,1,0,2,0,2713.1666666666665,2664.766666666667,,0.0,0.10793016933760993,0.007002858190666348,0.21944617462322524,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9842574040,2802.0333333333333,4,1,0,2,0,2713.0833333333335,2669.4333333333334,,0.0,0.10630970366757474,0.009897574380509392,0.2769239005008268,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9094265628,2827.483333333333,4,1,0,2,0,2712.733333333333,2679.233333333333,,0.0,0.1364700057176877,0.007875083260143,0.30633248648680506,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9268043333,2812.133333333333,4,1,0,2,0,2712.0333333333333,2672.2166666666667,,0.0,0.17578588023327488,0.005559243279123797,0.4757420226636954,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2865861981,2876.15,4,1,0,2,0,2711.366666666667,2649.2166666666667,,0.0,0.15885240106855808,0.009868516361571314,0.2115617521107499,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7188206322,2832.5333333333333,4,1,0,2,0,2711.1,2681.2,,0.0,0.199162116362267,0.0058957823385426475,0.4055144982112596,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0531460593,2828.55,4,1,0,2,0,2711.1,2652.866666666667,,0.0,0.12616004666702021,0.01657504139341123,0.20771537831515557,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2489557637,2799.05,4,1,0,2,0,2711.0333333333333,2581.483333333333,,0.0,0.14476340186849107,0.02462740334518259,0.16009003054607812,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5977260045,2843.5333333333333,4,1,0,2,0,2710.7166666666667,2604.766666666667,,0.0,0.1049808923170703,0.024248001312920545,0.18146437530771575,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2892393028,2828.2,4,1,0,2,0,2710.233333333333,2669.7,,0.0,0.273189071965679,0.009794215402022488,0.4103434457723405,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8038498908,2780.233333333333,4,1,0,2,0,2709.8,2636.4166666666665,,0.0,0.14645053772465141,0.0077091850803889354,0.19238792907070149,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0760774324,2813.8166666666666,4,1,0,2,0,2709.25,2633.75,,0.0,0.29345669286674686,0.019540481789266064,0.49155654538023685,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4622385492,2796.633333333333,4,1,0,2,0,2708.233333333333,2667.25,,0.0,0.19204638911071645,0.0024314950118594974,0.4240455786123791,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0467025404,2837.5666666666666,4,1,0,2,0,2708.0666666666666,2610.366666666667,,0.0,0.10577137688394986,0.02385259670844738,0.36368014848402974,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2085634955,2806.7,4,1,0,2,0,2708.0333333333333,2668.633333333333,,0.0,0.07667961188109405,0.005011816961793803,0.26510373986057173,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3258103191,2791.7166666666667,4,1,0,2,0,2707.8166666666666,2675.016666666667,,0.0,0.19058763126630565,0.00991624030614377,0.3370685898163018,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0455557885,2799.0,4,1,0,2,0,2707.766666666667,2609.266666666667,,0.0,0.2619268786471359,0.007705132785518638,0.4442777182327021,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2559817085,2810.383333333333,4,1,0,2,0,2707.016666666667,2669.4666666666667,,0.0,0.08146575496818347,0.006048996874684949,0.1872045924933135,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5675616351,2806.016666666667,4,1,0,2,0,2706.5666666666666,2660.5833333333335,,0.0,0.12162555461181628,0.008796574028427012,0.4753594953700679,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8605551181,2840.45,4,1,0,2,0,2706.5,2637.05,,0.0,0.19853074923574315,0.012069683794234481,0.40914291749546733,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8901652327,2821.05,4,1,0,2,0,2706.133333333333,2660.3333333333335,,0.0,0.08052557262957645,0.004218287517059251,0.23138547703869125,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5878034619,2805.3,4,1,0,2,0,2706.0333333333333,2665.866666666667,,0.0,0.28863817298209343,0.004075618769234425,0.3871719008068062,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8636551567,2800.633333333333,4,1,0,2,0,2704.016666666667,2633.0333333333333,,0.0,0.13800449898237302,0.014770468584486843,0.25151453837822396,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2390401241,2812.3333333333335,4,1,0,2,0,2703.2833333333333,2620.2833333333333,,0.0,0.13455612184425744,0.018175891904705463,0.17506815218679625,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3879035802,2853.4333333333334,4,1,0,2,0,2703.233333333333,2646.85,,0.0,0.19378993726855367,0.006594395056248028,0.4725243274184316,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0955405194,2793.733333333333,4,1,0,2,0,2703.0,2637.9333333333334,,0.0,0.2466353266835298,0.01689495537631843,0.29476089342814876,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0997367065,2818.766666666667,4,1,0,2,0,2702.9666666666667,2660.233333333333,,0.0,0.19052658964322455,0.00481297967196055,0.26529924435036595,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2954031658,2784.7,4,1,0,2,0,2702.883333333333,2645.6,,0.0,0.06638656468081541,0.011652960821632493,0.15925114614380964,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8729542816,2771.616666666667,4,1,0,2,0,2702.4,2653.516666666667,,0.0,0.31085347300312094,0.007336271850965441,0.3481481926913895,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2260297998,2853.1833333333334,4,1,0,2,0,2702.016666666667,2669.133333333333,,0.0,0.1547628087925183,0.007401090010572986,0.34724956335321366,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6439833377,2840.95,4,1,0,2,0,2701.5833333333335,2667.883333333333,,0.0,0.22764685521861822,0.004364737147785072,0.32293188311421656,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2872639406,2775.866666666667,4,1,0,2,0,2701.05,2670.0833333333335,,0.0,0.11366420097026754,0.007619242038522503,0.2533082760939526,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8322154494,2817.25,4,1,0,2,0,2700.7,2665.9,,0.0,0.25405389416393054,0.004709083917531873,0.30005620137841277,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4492086528,2785.45,4,1,0,2,0,2700.15,2592.733333333333,,0.0,0.225672692024628,0.0186804047221574,0.2758381350709341,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8865894850,2767.0333333333333,4,1,0,2,0,2700.0666666666666,2581.4666666666667,,0.0,0.08890388020864705,0.015877413836720432,0.2899675946561299,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0492731215,2820.7166666666667,4,1,0,2,0,2699.5833333333335,2655.233333333333,,0.0,0.16377043659117363,0.0037638188876349394,0.27229486596196,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0629019624,2800.0,4,1,0,2,0,2699.0666666666666,2677.5833333333335,,0.0,0.16192261904761904,0.0030714285714285713,0.33798809523809525,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4549013122,2820.8,4,1,0,2,0,2696.116666666667,2663.2166666666667,,0.0,0.20480005672149745,0.003220126678010966,0.2698347986386841,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0402081985,2831.733333333333,4,1,0,2,0,2695.5333333333333,2676.616666666667,,0.0,0.09686058009228739,0.0027074112439966097,0.16453408983896786,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4473446325,2809.7,4,1,0,2,0,2695.3,2676.5,,0.0,0.11873746900618096,0.0028591427317269935,0.3032708118304446,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0250302436,2799.5,4,1,0,2,0,2695.116666666667,2650.6833333333334,,0.0,0.21779484431743765,0.011186521402631423,0.36371375840923975,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4641761181,2770.233333333333,4,1,0,2,0,2694.983333333333,2602.7,,0.0,0.2689785457302032,0.015901187625591104,0.4159216431828847,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7638512306,2851.016666666667,4,1,0,2,0,2693.2833333333333,2656.483333333333,,0.0,0.1023143790811465,0.00579910090552493,0.37904607128451245,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7992345685,2779.3,4,1,0,2,0,2693.25,2656.4666666666667,,0.0,0.14690749469290829,0.009432830808716822,0.2839983688938461,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2319925246,2792.4,4,1,0,2,0,2692.7166666666667,2645.116666666667,,0.0,0.39944134078212284,0.00935276703433128,0.4970694265387002,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7418122517,2830.0833333333335,4,1,0,2,0,2692.7,2635.733333333333,,0.0,0.23201319160213185,0.007832513765790172,0.37565442713701,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9374572816,2783.65,4,1,0,2,0,2692.6666666666665,2673.0833333333335,,0.0,0.10912530909656984,0.0026044940994737124,0.37808273310222185,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0031601088,2782.866666666667,4,1,0,2,0,2691.266666666667,2657.3,,0.0,0.22590613995160863,0.005456004599573581,0.35874278322113884,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3845683487,2874.266666666667,4,1,0,2,0,2690.85,2667.0833333333335,,0.0,0.23895370413322822,0.004163380804379088,0.3810885095328664,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0005511584,2836.5666666666666,4,1,0,2,0,2690.3166666666666,2629.866666666667,,0.0,0.23755831580431744,0.00595790685923123,0.3050342550266167,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5456162887,2781.3333333333335,4,1,0,2,0,2690.0,2614.233333333333,,0.0,0.268174736337488,0.023364093959731543,0.35122842761265577,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2259899303,2775.4166666666665,4,1,0,2,0,2688.55,2643.8166666666666,,0.0,0.16255216934394234,0.008773457438822999,0.25859780813691635,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4651318866,2831.05,4,1,0,2,0,2688.5333333333333,2663.366666666667,,0.0,0.18281791796918695,0.005892984346208415,0.3480922861364747,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0269799228,2836.616666666667,4,1,0,2,0,2688.4333333333334,2633.1666666666665,,0.0,0.15686527964652727,0.01336098756147288,0.3907236907818587,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8672034009,2828.0333333333333,4,1,0,2,0,2688.233333333333,2638.2166666666667,,0.0,0.0925142325055103,0.009276175434047218,0.26633938779599486,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5512904962,2765.4666666666667,4,1,0,2,0,2688.133333333333,2587.4333333333334,,0.0,0.21215828552143098,0.016669880912202884,0.3791765102936213,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9909692192,2777.2166666666667,4,1,0,2,0,2688.0833333333335,2659.4,,0.0,0.09388296435880049,0.004266861906105033,0.4068881914146658,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1656832433,2868.2166666666667,4,1,0,2,0,2687.9333333333334,2657.55,,0.0,0.18944989046620142,0.00566554130615423,0.2924755800642676,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5588828263,2832.1833333333334,4,1,0,2,0,2687.9333333333334,2661.05,,0.0,0.20299415645173627,0.0046607152314763044,0.3871453707681353,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2823867965,2779.55,4,1,0,2,0,2687.6833333333334,2618.0,,0.0,0.18634910926828682,0.0130836526296223,0.2931049990106312,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6872560726,2788.766666666667,4,1,0,2,0,2687.6666666666665,2655.4,,0.0,0.15472789644167673,0.006466418847041106,0.1808326261310257,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0043857406,2780.6833333333334,4,1,0,2,0,2686.8333333333335,2640.233333333333,,0.0,0.35301874239545433,0.0061795362051294345,0.4370268698940908,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3959425893,2790.266666666667,4,1,0,2,0,2686.5333333333333,2658.0833333333335,,0.0,0.17604649495866584,0.0031120084101877955,0.30073589143212115,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1289868548,2832.6666666666665,4,1,0,2,0,2686.2833333333333,2664.0833333333335,,0.0,0.1349670510708402,0.0013003059543421982,0.26010826076723936,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1911610482,2772.383333333333,4,1,0,2,0,2685.4333333333334,2636.0333333333333,,0.0,0.21327618234611614,0.01168068388811071,0.33225924745856456,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8862711669,2745.45,4,1,0,2,0,2685.3166666666666,2656.7,,0.0,0.2586339822858426,0.003733449889817698,0.35501769594541266,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5265917137,2777.1,4,1,0,2,0,2684.0833333333335,2626.3333333333335,,0.0,0.15608008354038386,0.015201709217048961,0.2696697994310612,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4863176263,2786.6833333333334,4,1,0,2,0,2684.0,2657.016666666667,,0.0,0.10767280099999402,0.0051674332091315245,0.22931681030615844,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1513724561,2806.85,4,1,0,2,0,2683.4166666666665,2649.483333333333,,0.0,0.19442910498720395,0.009559945609253552,0.33572628866285453,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5301955366,2765.5833333333335,4,1,0,2,0,2683.116666666667,2610.116666666667,,0.0,0.16527555970711422,0.016952421128755234,0.20497182631753397,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2289102260,2830.9166666666665,4,1,0,2,0,2682.4333333333334,2664.266666666667,,0.0,0.07594713137676254,0.004745223867416326,0.4055282446792853,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4511875526,2783.866666666667,4,1,0,2,0,2682.35,2658.3333333333335,,0.0,0.16110086689975572,0.006998658939604387,0.23490109679582358,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3998396511,2801.266666666667,4,1,0,2,0,2682.2833333333333,2661.4,,0.0,0.32031937932839905,0.00249886955900902,0.44682167590851757,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8000079631,2815.983333333333,4,1,0,2,0,2682.133333333333,2640.9666666666667,,0.0,0.2023567847821069,0.00491243437757089,0.30084813475458544,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4439147837,2774.883333333333,4,1,0,2,0,2681.9666666666667,2617.233333333333,,0.0,0.14351954736835784,0.014060651198548888,0.3924609443039647,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6141408969,2803.016666666667,4,1,0,2,0,2681.8166666666666,2632.366666666667,,0.0,0.1133183891164876,0.01221897836259744,0.4976483669380013,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7937387883,2782.5,4,1,0,2,0,2681.766666666667,2625.633333333333,,0.0,0.14613956274333634,0.008517520215633423,0.27541778975741243,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0866381239,2805.5,4,1,0,2,0,2681.6666666666665,2654.9,,0.0,0.14203053525812392,0.005857541733499673,0.3726133190756252,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4138726118,2901.733333333333,4,1,0,2,0,2681.233333333333,2654.6833333333334,,0.0,0.13560285806184807,0.0029982079676515185,0.1483021642236824,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3145979878,2791.7833333333333,4,1,0,2,0,2680.45,2574.4333333333334,,0.0,0.10842531953888494,0.007217608816347973,0.22431301378449855,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8396946984,2774.3166666666666,4,1,0,2,0,2679.8,2628.7166666666667,,0.0,0.14107377792729742,0.004151172360761509,0.3610198307090635,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9266882504,2790.1,4,1,0,2,0,2679.4,2636.9166666666665,,0.0,0.21204735792026572,0.0047907482408037945,0.3717967097953478,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0601375026,2754.5333333333333,4,1,0,2,0,2679.233333333333,2659.7166666666667,,0.0,0.14645553995837166,0.004556125659518854,0.3276417057940849,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0387083062,2790.5,4,1,0,2,0,2678.9166666666665,2624.1666666666665,,0.0,0.17257958549841723,0.008570745983396046,0.3047064444842621,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3172189720,2824.266666666667,4,1,0,2,0,2678.35,2630.6,,0.0,0.29598833915588707,0.005511755263903313,0.32237276933245207,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8292422328,2748.4666666666667,4,1,0,2,0,2678.3166666666666,2652.4333333333334,,0.0,0.3709644165231523,0.00471171804885148,0.46300967812355975,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1503057364,2747.6833333333334,4,1,0,2,0,2677.7833333333333,2649.55,,0.0,0.270069937705097,0.004828309909560175,0.39267625454170485,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7384081666,2776.75,4,1,0,2,0,2677.6833333333334,2595.383333333333,,0.0,0.2287746466192491,0.016632153896941868,0.3347078419015035,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4067416448,2816.1666666666665,4,1,0,2,0,2677.2,2630.2166666666667,,0.0,0.22247736284547553,0.007717346274486596,0.2948748298514529,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3797638018,2773.5833333333335,4,1,0,2,0,2676.633333333333,2653.9,,0.0,0.07013790824144457,0.0022774389327885106,0.18277198569840458,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7040290860,2848.6,4,1,0,2,0,2676.0333333333333,2630.6666666666665,,0.0,0.2060602869245711,0.011520278967445998,0.36338903320929583,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0790463611,2792.9166666666665,4,1,0,2,0,2675.983333333333,2635.9666666666667,,0.0,0.21016858123228405,0.009935849619573325,0.30936595554229446,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2409543243,2833.1,4,1,0,2,0,2675.616666666667,2576.983333333333,,0.0,0.2041874036685374,0.021289988587295427,0.49842339957408266,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2676941297,2763.3166666666666,4,1,0,2,0,2675.4666666666667,2616.5666666666666,,0.0,0.22687712229868695,0.008769654823008583,0.30147950228891607,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3638747601,2789.633333333333,4,1,0,2,0,2675.4333333333334,2649.95,,0.0,0.2663193490183895,0.0058370873113551365,0.4240401964415873,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3680243871,2780.633333333333,4,1,0,2,0,2675.0,2580.5333333333333,,0.0,0.13134297941715917,0.026636617557151247,0.211192893705271,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0324714113,2878.6666666666665,4,1,0,2,0,2674.3333333333335,2638.6833333333334,,0.0,0.28465145900880034,0.005008105604446503,0.4317566002779064,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8444100130,2758.65,4,1,0,2,0,2673.483333333333,2605.766666666667,,0.0,0.16427117128547175,0.006814927591394342,0.23341731160773083,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3608964433,2758.233333333333,4,1,0,2,0,2672.0666666666666,2652.483333333333,,0.0,0.19174109031143124,0.003982017474953775,0.43322416522653395,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4076461046,2825.0833333333335,4,1,0,2,0,2670.75,2641.383333333333,,0.0,0.18685584496032567,0.005120792896964691,0.429013893395475,0.0,0.0,0,0,0,1,0,1,1,0,3
