case_id,event_count,unique_step_count,cycle_time_min,has_declaration,has_release,has_handover,has_inspection,has_hold,has_recheck,missing_declaration_flag,missing_release_flag,missing_handover_flag,direct_release_flag,exam_branch_flag,amendment_branch_flag,path_complexity_index,cycle_time_min_loop,document_intake_touch_count,declaration_touch_count,recheck_touch_count,document_intake_ratio,declaration_ratio,recheck_ratio,doc_to_decl_min,decl_to_release_min,multiple_doc_reviews_flag,multiple_declarations_flag,multiple_rechecks_flag,amendment_loop_depth,amendment_loop_index,cycle_time_min_exam,total_process_time_min,inspection_touch_count,hold_touch_count,inspection_ratio,hold_ratio,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,inspection_heavy_flag,hold_heavy_flag,large_customs_gap_flag,exam_escalation_index,cycle_time_min_gate,decl_to_release_min_gate,duty_to_release_min,release_to_handover_min,release_ratio,long_clearance_lag_flag,missing_release_flag_gate,missing_handover_flag_gate,release_gate_index,distance_bucket,service_level,is_cross_border
ORD_5692889949,16,16,2273.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2273.4666666666667,4,1,0,0.07314820245146912,0.00313031493754032,0.0,71.36666666666666,2173.616666666667,1,0,0,0,1.0,2273.4666666666667,2273.4666666666667,2,0,0.24253709459855727,0.0,2158.4333333333334,0.0,0.0,0,1,1,0.24253709459855727,2273.4666666666667,2173.616666666667,1189.1333333333334,676.5166666666667,0.2954518796551522,0,0,0,0.9560802885461264,1,1,1
ORD_5694181283,16,16,3015.2,1,1,1,1,0,0,0,0,0,0,1,0,4,3015.2,4,1,0,0.12779141239939862,0.009153621650305121,0.0,26.2,2904.616666666667,1,0,0,0,1.0,3015.2,3015.2,2,0,0.37232466613602194,0.0,2860.7833333333333,0.0,0.0,0,1,1,0.37232466613602194,3015.2,2904.616666666667,940.7166666666667,566.7,0.1862618289555143,0,0,0,0.9633247103564164,2,2,1
ORD_5696732762,16,16,3085.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3085.866666666667,4,1,0,0.26018082440373314,0.009424688904251641,0.0,79.08333333333333,2944.383333333333,1,0,0,0,1.0,3085.866666666667,3085.866666666667,2,0,0.33879191151054266,0.0,2856.2833333333333,0.0,0.0,0,1,1,0.33879191151054266,3085.866666666667,2944.383333333333,1205.45,894.25,0.2883198669201521,0,0,0,0.9541511838921534,2,1,1
ORD_5704554509,16,16,2261.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2261.3333333333335,4,1,0,0.18215654481132074,0.021130601415094336,0.0,49.016666666666666,2164.65,1,0,0,0,1.0,2261.3333333333335,2261.3333333333335,2,0,0.24080925707547166,0.0,2093.016666666667,0.0,0.0,0,1,1,0.24080925707547166,2261.3333333333335,2164.65,1163.55,900.5833333333334,0.3892467570754717,0,0,0,0.9572449882075471,4,2,1
ORD_5705321470,16,16,2088.3,1,1,1,1,0,0,0,0,0,0,1,0,4,2088.3,4,1,0,0.16927644495522673,0.011173362703315294,0.0,30.65,2007.6666666666667,1,0,0,0,1.0,2088.3,2088.3,2,0,0.3674998802853996,0.0,1970.65,0.0,0.0,0,1,1,0.3674998802853996,2088.3,2007.6666666666667,1006.3666666666667,571.5333333333333,0.2708423119283628,0,0,0,0.9613880508866861,2,2,1
ORD_5705388045,16,16,2161.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2161.2833333333333,4,1,0,0.1275630990846488,0.010765208942217972,0.0,38.05,2064.65,1,0,0,0,1.0,2161.2833333333333,2161.2833333333333,2,0,0.3182445614873879,0.0,2015.7333333333333,0.0,0.0,0,1,1,0.3182445614873879,2161.2833333333333,2064.65,1078.3166666666666,770.45,0.3508332240875406,0,0,0,0.9552889101382667,4,1,1
ORD_5706246636,16,16,2510.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2510.766666666667,4,1,0,0.2678929410671375,0.017139519137580817,0.0,43.63333333333333,2420.616666666667,1,0,0,0,1.0,2510.766666666667,2510.766666666667,2,0,0.3949391288185547,0.0,2351.8,0.0,0.0,0,1,1,0.3949391288185547,2510.766666666667,2420.616666666667,1237.4,786.5833333333334,0.3090755811637879,0,0,0,0.9640946324495837,3,2,1
ORD_5713002076,16,16,2985.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,2985.5666666666666,4,1,0,0.13998459253966306,0.012722319604318555,0.0,57.583333333333336,2849.633333333333,1,0,0,0,1.0,2985.5666666666666,2985.5666666666666,2,0,0.3399801266091306,0.0,2795.366666666667,0.0,0.0,0,1,1,0.3399801266091306,2985.5666666666666,2849.633333333333,1072.9166666666667,823.85,0.2730079158618688,0,0,0,0.9544698382216664,2,2,1
ORD_5719555773,16,16,2567.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2567.633333333333,4,1,0,0.19947682041828405,0.013241766088096692,0.0,63.43333333333333,2457.3,1,0,0,0,1.0,2567.633333333333,2567.633333333333,2,0,0.2142764413402745,0.0,2372.616666666667,0.0,0.0,0,1,1,0.2142764413402745,2567.633333333333,2457.3,1391.7333333333333,689.85,0.2650949642342495,0,0,0,0.9570291708317648,1,1,1
ORD_5722822194,16,16,2596.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2596.4666666666667,4,1,0,0.23470357152027113,0.012805864379798188,0.0,71.03333333333333,2441.25,1,0,0,0,1.0,2596.4666666666667,2596.4666666666667,2,0,0.2962551672786094,0.0,2390.5333333333333,0.0,0.0,0,1,1,0.2962551672786094,2596.4666666666667,2441.25,1316.5166666666667,1117.5333333333333,0.42438441985262026,0,0,0,0.9402200426220247,2,1,1
ORD_5723528113,16,16,1713.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,1713.0333333333333,4,1,0,0.18763985911930106,0.007549960109746843,0.0,38.6,1638.6333333333334,1,0,0,0,1.0,1713.0333333333333,1713.0333333333333,2,0,0.33257768870035614,0.0,1611.2666666666667,0.0,0.0,0,1,1,0.33257768870035614,1713.0333333333333,1638.6333333333334,899.7333333333333,738.2333333333333,0.42529820396567497,0,0,0,0.9565682707088791,2,1,1
ORD_5725792192,16,16,3488.4,1,1,1,1,0,0,0,0,0,0,1,0,4,3488.4,4,1,0,0.3011409242059397,0.0038604135611359554,0.0,26.283333333333335,3424.766666666667,1,0,0,0,1.0,3488.4,3488.4,2,0,0.566635133585598,0.0,3394.483333333333,0.0,0.0,1,1,1,0.566635133585598,3488.4,3424.766666666667,1029.2833333333333,825.2,0.23403279440431146,0,0,0,0.9817585903757214,2,1,1
ORD_5727386825,16,16,2701.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2701.483333333333,4,1,0,0.30099513230385777,0.0032142835109106728,0.0,61.7,2565.2833333333333,1,0,0,0,1.0,2701.483333333333,2701.483333333333,2,0,0.3577540733794397,0.0,2538.6,0.0,0.0,0,1,1,0.3577540733794397,2701.483333333333,2565.2833333333333,924.2,705.8166666666667,0.2595179191678646,0,0,0,0.9495832536446027,4,1,1
ORD_5736534662,16,16,3414.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,3414.9333333333334,4,1,0,0.17732898641261913,0.011078791191628926,0.0,57.5,3314.516666666667,1,0,0,0,1.0,3414.9333333333334,3414.933333333333,2,0,0.5236461424332345,0.0,3258.0,0.0,0.0,1,1,1,0.5236461424332345,3414.9333333333334,3314.516666666667,1017.1666666666666,480.75,0.13981239262845543,0,0,0,0.9705948383570202,1,2,1
ORD_5737181235,16,16,3263.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3263.133333333333,4,1,0,0.09916338079964042,0.012099822256726664,0.0,63.93333333333333,3158.9666666666667,1,0,0,0,1.0,3263.133333333333,3263.133333333333,2,0,0.1482726214068278,0.0,3112.15,0.0,0.0,0,1,1,0.1482726214068278,3263.133333333333,3158.9666666666667,1655.7,1240.05,0.3785574192493922,0,0,0,0.9680777167139968,1,1,1
ORD_5738078585,16,16,3678.1,1,1,1,1,0,0,0,0,0,0,1,0,4,3678.1,4,1,0,0.11616958030867387,0.006579483972703298,0.0,55.266666666666666,3584.45,1,0,0,0,1.0,3678.1,3678.1,2,0,0.44711037401556963,0.0,3547.233333333333,0.0,0.0,0,1,1,0.44711037401556963,3678.1,3584.45,1091.0666666666666,820.6,0.22111053714327145,0,0,0,0.9745384845436502,4,1,1
ORD_5742156594,16,16,2806.35,1,1,1,1,0,0,0,0,0,0,1,0,4,2806.35,4,1,0,0.15809384669291668,0.008284782724891764,0.0,92.85,2663.6833333333334,1,0,0,0,1.0,2806.35,2806.35,2,0,0.2975276307896972,0.0,2623.266666666667,0.0,0.0,0,1,1,0.2975276307896972,2806.35,2663.6833333333334,1459.3833333333334,1114.6833333333334,0.39292437982907813,0,0,0,0.9491629103046069,1,1,1
ORD_5755672616,16,16,3080.1666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,3080.1666666666665,4,1,0,0.2899897191710405,0.0032087008278772794,0.0,89.76666666666667,2933.6,1,0,0,0,1.0,3080.1666666666665,3080.1666666666665,2,0,0.4973269844705373,0.0,2914.4333333333334,0.0,0.0,0,1,1,0.4973269844705373,3080.1666666666665,2933.6,1254.65,729.15,0.23345598181916566,0,0,0,0.9524159948054759,2,1,1
ORD_5756752706,16,16,2538.8,1,1,1,1,0,0,0,0,0,0,1,0,4,2538.8,4,1,0,0.1085158342524027,0.009394201985189853,0.0,69.15,2420.8333333333335,1,0,0,0,1.0,2538.8,2538.8,2,0,0.3531524079617667,0.0,2386.016666666667,0.0,0.0,0,1,1,0.3531524079617667,2538.8,2420.8333333333335,1246.6833333333334,795.5666666666667,0.3083674701958931,0,0,0,0.9535344782311853,1,1,1
ORD_5762810700,16,16,2170.4333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,2170.4333333333334,4,1,0,0.13060371968731282,0.015411668944757576,0.0,91.46666666666667,2019.7166666666667,1,0,0,0,1.0,2170.4333333333334,2170.4333333333334,2,0,0.2782777632730791,0.0,1970.6833333333334,0.0,0.0,0,1,1,0.2782777632730791,2170.4333333333334,2019.7166666666667,1054.0166666666667,850.7333333333333,0.3901832199407184,0,0,0,0.9305591817302228,4,0,1
ORD_5762847427,16,16,2369.4333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,2369.4333333333334,4,1,0,0.11566056581742468,0.005479509868744988,0.0,98.13333333333334,2205.483333333333,1,0,0,0,1.0,2369.4333333333334,2369.4333333333334,2,0,0.2539636762657738,0.0,2178.483333333333,0.0,0.0,0,1,1,0.2539636762657738,2369.4333333333334,2205.483333333333,1112.9666666666667,725.5833333333334,0.3043343696805143,0,0,0,0.9308062405919839,1,2,1
ORD_5767065113,16,16,2023.3333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2023.3333333333333,4,1,0,0.2454777594728171,0.010107084019769357,0.0,63.93333333333333,1904.7833333333333,1,0,0,0,1.0,2023.3333333333333,2023.3333333333335,2,0,0.3501482701812191,0.0,1867.6,0.0,0.0,0,1,1,0.3501482701812191,2023.3333333333333,1904.7833333333333,826.7666666666667,573.5666666666667,0.27857495881383854,0,0,0,0.9414085667215816,1,0,1
ORD_5767504213,16,16,3643.35,1,1,1,1,0,0,0,0,0,0,1,0,4,3643.35,4,1,0,0.20725888719630742,0.007570871130507179,0.0,53.083333333333336,3540.35,1,0,0,0,1.0,3643.35,3643.3500000000004,2,0,0.32417509526488897,0.0,3474.55,0.0,0.0,0,1,1,0.32417509526488897,3643.35,3540.35,1198.0833333333333,975.7833333333333,0.26675541282976745,0,0,0,0.9717293150534535,2,1,1
ORD_5768505330,16,16,3283.0,1,1,1,1,0,0,0,0,0,0,1,0,4,3283.0,4,1,0,0.13697329678139913,0.004904051172707889,0.0,77.1,3162.983333333333,1,0,0,0,1.0,3283.0,3283.0,2,0,0.3497309371509798,0.0,3131.3,0.0,0.0,0,1,1,0.3497309371509798,3283.0,3162.983333333333,1732.9166666666667,1087.7,0.32828205909229363,0,0,0,0.9634429891359528,1,0,1
ORD_5768605191,16,16,1800.2333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,1800.2333333333333,4,1,0,0.18347621604606812,0.005212287296091247,0.0,65.36666666666666,1682.2333333333333,1,0,0,0,1.0,1800.2333333333333,1800.2333333333333,2,0,0.3069972410983762,0.0,1661.1,0.0,0.0,0,1,1,0.3069972410983762,1800.2333333333333,1682.2333333333333,862.2166666666667,674.1,0.3691743662858518,0,0,0,0.9344529412853889,3,2,1
ORD_5769290939,16,16,1946.2666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,1946.2666666666667,4,1,0,0.2136997328218127,0.00789545797081592,0.0,61.36666666666667,1855.1166666666666,1,0,0,0,1.0,1946.2666666666667,1946.2666666666667,2,0,0.29772384736589713,0.0,1812.4666666666667,0.0,0.0,0,1,1,0.29772384736589713,1946.2666666666667,1855.1166666666666,868.4666666666667,618.9333333333333,0.31533876824004936,0,0,0,0.9531667465917654,2,0,1
ORD_5771762352,16,16,2881.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2881.616666666667,4,1,0,0.07612046478539246,0.004788978409110627,0.0,45.0,2793.4166666666665,1,0,0,0,1.0,2881.616666666667,2881.616666666667,2,0,0.34845601716628977,0.0,2761.883333333333,0.0,0.0,0,1,1,0.34845601716628977,2881.616666666667,2793.4166666666665,854.1,482.96666666666664,0.16630132390961092,0,0,0,0.9693921814722058,1,2,1
ORD_5773968202,16,16,2422.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2422.633333333333,4,1,0,0.2472309745593638,0.006432394501850604,0.0,80.96666666666667,2248.9333333333334,1,0,0,0,1.0,2422.633333333333,2422.633333333333,2,0,0.30625765351752227,0.0,2217.483333333333,0.0,0.0,0,1,1,0.30625765351752227,2422.633333333333,2248.9333333333334,1204.6333333333334,1006.6,0.3966001183285406,0,0,0,0.9283011598948803,2,1,1
ORD_5775170551,16,16,3152.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,3152.1833333333334,4,1,0,0.18237094923624367,0.005668029038074139,0.0,52.65,3035.3166666666666,1,0,0,0,1.0,3152.1833333333334,3152.1833333333334,2,0,0.33410176015565934,0.0,2998.866666666667,0.0,0.0,0,1,1,0.33410176015565934,3152.1833333333334,3035.3166666666666,1756.6166666666666,760.65,0.23848020684076116,0,0,0,0.962925168269612,2,1,1
ORD_5776282907,16,16,2421.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2421.5833333333335,4,1,0,0.10524794383839774,0.003062734436835404,0.0,73.45,2312.5666666666666,1,0,0,0,1.0,2421.5833333333335,2421.5833333333335,2,0,0.22173509067758698,0.0,2287.1666666666665,0.0,0.0,0,1,1,0.22173509067758698,2421.5833333333335,2312.5666666666666,1604.6833333333334,1127.1666666666667,0.461598816201521,0,0,0,0.9549812450531676,2,1,1
ORD_5777658447,16,16,2674.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2674.116666666667,4,1,0,0.13434966063559928,0.013244248879692357,0.0,43.9,2585.116666666667,1,0,0,0,1.0,2674.116666666667,2674.116666666667,2,0,0.3165842926324581,0.0,2501.616666666667,0.0,0.0,0,1,1,0.3165842926324581,2674.116666666667,2585.116666666667,1261.6833333333334,719.1833333333333,0.26510935075133846,0,0,0,0.9667179816387966,2,2,1
ORD_5790395872,16,16,2565.1666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2565.1666666666665,4,1,0,0.12431291014229096,0.006646741602235073,0.0,61.38333333333333,2416.266666666667,1,0,0,0,1.0,2565.1666666666665,2565.1666666666665,2,0,0.3153401338444546,0.0,2367.55,0.0,0.0,0,1,1,0.3153401338444546,2565.1666666666665,2416.266666666667,1438.9166666666667,855.7166666666667,0.32157754531869276,0,0,0,0.9419530894678709,1,1,1
ORD_5794610702,16,16,2908.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2908.733333333333,4,1,0,0.3126103000160436,0.007981710251885127,0.0,47.81666666666667,2812.366666666667,1,0,0,0,1.0,2908.733333333333,2908.733333333333,2,0,0.5331931424904311,0.0,2735.866666666667,0.0,0.0,1,1,1,0.5331931424904311,2908.733333333333,2812.366666666667,987.1666666666666,675.55,0.2292406774999427,0,0,0,0.9668698860901653,4,1,1
ORD_5801056783,16,16,3722.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3722.516666666667,4,1,0,0.2189199958809229,0.007275543874887509,0.0,51.166666666666664,3632.4166666666665,1,0,0,0,1.0,3722.516666666667,3722.5166666666664,2,0,0.3566628311491778,0.0,3569.6666666666665,0.0,0.0,0,1,1,0.3566628311491778,3722.516666666667,3632.4166666666665,1531.5833333333333,941.5666666666667,0.25184574951533684,0,0,0,0.9757959444999126,1,1,1
ORD_5801799429,16,16,4190.583333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,4190.583333333333,4,1,0,0.16569292262413746,0.005241911428400978,0.0,72.35,4024.75,1,0,0,0,1.0,4190.583333333333,4190.583333333333,2,0,0.29865372760355563,0.0,3959.883333333333,0.0,0.0,0,1,1,0.29865372760355563,4190.583333333333,4024.75,1268.35,915.7666666666667,0.21612742856006525,1,0,0,0.9604271481695071,1,0,1
ORD_5802014948,16,16,2252.4,1,1,1,1,0,0,0,0,0,0,1,0,4,2252.4,4,1,0,0.3054667613804534,0.010263126738885929,0.0,73.65,2071.983333333333,1,0,0,0,1.0,2252.4,2252.4,2,0,0.42371840407269273,0.0,2036.8333333333333,0.0,0.0,0,1,1,0.42371840407269273,2252.4,2071.983333333333,900.5666666666667,682.5666666666667,0.2910673059847274,0,0,0,0.9199002545433018,3,1,1
ORD_5802211375,16,16,2192.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,2192.8166666666666,4,1,0,0.1350546101285257,0.02619158008345431,0.0,91.08333333333333,2060.2166666666667,1,0,0,0,1.0,2192.8166666666666,2192.8166666666666,2,0,0.35420957824411525,0.0,1984.65,0.0,0.0,0,1,1,0.35420957824411525,2192.8166666666666,2060.2166666666667,865.4833333333333,701.3666666666667,0.31169956448707525,0,0,0,0.9395298284550312,2,2,1
ORD_5806482326,16,16,2476.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2476.6666666666665,4,1,0,0.12905114401076717,0.003728129205921938,0.0,29.016666666666666,2356.5,1,0,0,0,1.0,2476.6666666666665,2476.6666666666665,2,0,0.19979138627187082,0.0,2315.8,0.0,0.0,0,1,1,0.19979138627187082,2476.6666666666665,2356.5,1732.7333333333333,1471.55,0.5917698519515477,0,0,0,0.9514804845222073,2,0,1
ORD_5807376348,16,16,3440.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3440.4666666666667,4,1,0,0.14623985118297905,0.00365744957079466,0.0,53.75,3288.9166666666665,1,0,0,0,1.0,3440.4666666666667,3440.4666666666667,2,0,0.29643265448485673,0.0,3264.85,0.0,0.0,0,1,1,0.29643265448485673,3440.4666666666667,3288.9166666666665,1605.9166666666667,1241.85,0.35632278566861086,0,0,0,0.9559507431162438,2,2,1
ORD_5810091751,16,16,2366.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2366.983333333333,4,1,0,0.08705877382603737,0.004893711404812033,0.0,39.233333333333334,2287.0666666666666,1,0,0,0,1.0,2366.983333333333,2366.983333333333,2,0,0.19819179123920042,0.0,2262.4166666666665,0.0,0.0,0,1,1,0.19819179123920042,2366.983333333333,2287.0666666666666,1271.95,891.2,0.3756610031052183,0,0,0,0.966236911962484,1,2,1
ORD_5812053769,16,16,2421.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2421.4166666666665,4,1,0,0.22488212823071893,0.024957841483979764,0.0,89.06666666666666,2278.75,1,0,0,0,1.0,2421.4166666666665,2421.4166666666665,2,0,0.3989744295694669,0.0,2171.85,0.0,0.0,0,1,1,0.3989744295694669,2421.4166666666665,2278.75,799.2,591.5333333333333,0.2406717830471143,0,0,0,0.9410813229170252,1,1,1
ORD_5813154582,16,16,4175.916666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,4175.916666666667,4,1,0,0.10242461734948415,0.003512202909540819,0.0,68.46666666666667,4036.8,1,0,0,0,1.0,4175.916666666667,4175.916666666667,2,0,0.37756979505497795,0.0,3990.266666666667,0.0,0.0,0,1,1,0.37756979505497795,4175.916666666667,4036.8,1880.15,1235.6833333333334,0.29103789587116596,1,0,0,0.9666859571750713,2,2,1
ORD_5816617131,16,16,2864.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2864.7833333333333,4,1,0,0.27584983157539544,0.004747304915438631,0.0,41.71666666666667,2739.233333333333,1,0,0,0,1.0,2864.7833333333333,2864.7833333333333,2,0,0.30699238453169814,0.0,2707.133333333333,0.0,0.0,0,1,1,0.30699238453169814,2864.7833333333333,2739.233333333333,1269.3166666666666,860.3166666666667,0.2963342195744879,0,0,0,0.9561746961666676,2,1,1
ORD_5817340903,16,16,2707.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2707.516666666667,4,1,0,0.18287360496395838,0.010772479086001319,0.0,64.35,2591.1,1,0,0,0,1.0,2707.516666666667,2707.5166666666664,2,0,0.3757379148173911,0.0,2540.733333333333,0.0,0.0,0,1,1,0.3757379148173911,2707.516666666667,2591.1,1173.6,837.7,0.3067509587506387,0,0,0,0.9570024191910175,2,2,1
ORD_5818156349,16,16,1817.45,1,1,1,1,0,0,0,0,0,0,1,0,4,1817.45,4,1,0,0.24240923638431133,0.004484304932735426,0.0,70.75,1715.7,1,0,0,0,1.0,1817.45,1817.45,2,0,0.33834951901473675,0.0,1696.0666666666666,0.0,0.0,0,1,1,0.33834951901473675,1817.45,1715.7,714.15,559.2166666666667,0.3064275037369208,0,0,0,0.9440149660238246,3,1,1
ORD_5821176077,16,16,5460.016666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,5460.016666666666,4,1,0,0.27366216830839957,0.0014102521054575536,0.0,115.51666666666667,5305.25,1,0,0,0,1.0,5460.016666666666,5460.016666666666,2,0,0.5274709173659421,0.0,5266.416666666667,0.0,0.0,1,1,1,0.5274709173659421,5460.016666666666,5305.25,1212.4,856.3833333333333,0.1548041672644467,1,0,0,0.9716545431790502,1,1,1
ORD_5824447111,16,16,3327.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3327.7166666666667,4,1,0,0.07619839429438603,0.012986882897682595,0.0,67.21666666666667,3204.5,1,0,0,0,1.0,3327.7166666666667,3327.7166666666667,2,0,0.31856177659356016,0.0,3110.2166666666667,0.0,0.0,0,1,1,0.31856177659356016,3327.7166666666667,3204.5,1733.8166666666666,1069.6666666666667,0.31849165844447896,0,0,0,0.9629726088459053,1,2,1
ORD_5824644598,16,16,2673.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2673.3333333333335,4,1,0,0.09522443890274315,0.006957605985037406,0.0,34.68333333333333,2569.6,1,0,0,0,1.0,2673.3333333333335,2673.3333333333335,2,0,0.2135785536159601,0.0,2538.45,0.0,0.0,0,1,1,0.2135785536159601,2673.3333333333335,2569.6,1654.1666666666667,1160.6,0.42624064837905234,0,0,0,0.9611970074812967,1,2,1
ORD_5826301067,16,16,3568.45,1,1,1,1,0,0,0,0,0,0,1,0,4,3568.45,4,1,0,0.30397885169564753,0.004712596972541767,0.0,99.15,3408.616666666667,1,0,0,0,1.0,3568.45,3568.45,2,0,0.48382817936825984,0.0,3368.7166666666667,0.0,0.0,0,1,1,0.48382817936825984,3568.45,3408.616666666667,1330.3166666666666,858.7166666666667,0.23886187747247872,0,0,0,0.9552093112322344,1,1,1
ORD_5832386952,16,16,2697.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2697.483333333333,4,1,0,0.12185432100291013,0.0018844725639330488,0.0,94.33333333333333,2566.75,1,0,0,0,1.0,2697.483333333333,2697.483333333333,2,0,0.3129460175842915,0.0,2531.3333333333335,0.0,0.0,0,1,1,0.3129460175842915,2697.483333333333,2566.75,1382.25,830.35,0.30660677545119214,0,0,0,0.9515350728147842,2,2,1
ORD_5833894064,16,16,2132.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2132.483333333333,4,1,0,0.10121220173662944,0.012567507366216228,0.0,19.35,2073.6,1,0,0,0,1.0,2132.483333333333,2132.483333333333,2,0,0.18437033505537362,0.0,2025.6,0.0,0.0,0,1,1,0.18437033505537362,2132.483333333333,2073.6,1071.7666666666667,638.15,0.29579754433407063,0,0,0,0.9723874356188794,2,1,1
ORD_5833930483,16,16,2893.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2893.116666666667,4,1,0,0.1040400490820165,0.008946522493043833,0.0,49.96666666666667,2796.266666666667,1,0,0,0,1.0,2893.116666666667,2893.116666666667,2,0,0.30107669353119765,0.0,2751.766666666667,0.0,0.0,0,1,1,0.30107669353119765,2893.116666666667,2796.266666666667,1478.25,818.2,0.2803147701152736,0,0,0,0.9665239908518496,3,1,1
ORD_5835516656,16,16,3893.1,1,1,1,1,0,0,0,0,0,0,1,0,4,3893.1,4,1,0,0.13660065243636177,0.004413791922461107,0.0,97.81666666666666,3750.7833333333333,1,0,0,0,1.0,3893.1,3893.1,2,0,0.29284289298159993,0.0,3710.8,0.0,0.0,0,1,1,0.29284289298159993,3893.1,3750.7833333333333,1785.3666666666666,1492.65,0.38219328213163456,0,0,0,0.9634438707799269,2,1,1
ORD_5835701002,16,16,3101.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3101.883333333333,4,1,0,0.1111421555721524,0.012884645349868091,0.0,44.15,2977.0666666666666,1,0,0,0,1.0,3101.883333333333,3101.883333333333,2,0,0.5524708107440104,0.0,2912.5,0.0,0.0,1,1,1,0.5524708107440104,3101.883333333333,2977.0666666666666,1035.5,548.05,0.1743779316866635,0,0,0,0.9597610054106914,3,2,1
ORD_5836268246,16,16,4088.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,4088.883333333333,4,1,0,0.14045807127455334,0.011033982383128239,0.0,55.166666666666664,3981.633333333333,1,0,0,0,1.0,4088.883333333333,4088.883333333333,2,0,0.40767446694900406,0.0,3925.366666666667,0.0,0.0,0,1,1,0.40767446694900406,4088.883333333333,3981.633333333333,1403.1,766.7333333333333,0.18586574166540987,1,0,0,0.9737703447966641,2,2,1
ORD_5837273393,16,16,2475.1666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2475.1666666666665,4,1,0,0.20996565887819005,0.003097434516194196,0.0,98.41666666666667,2315.7833333333333,1,0,0,0,1.0,2475.1666666666665,2475.1666666666665,2,0,0.28946198909164367,0.0,2300.733333333333,0.0,0.0,0,1,1,0.28946198909164367,2475.1666666666665,2315.7833333333333,730.7166666666667,423.0,0.1616995488519292,0,0,0,0.9356070298296412,2,1,1
ORD_5837840264,16,16,2846.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2846.4666666666667,4,1,0,0.13835281167295127,0.012389629247956531,0.0,61.06666666666667,2717.1833333333334,1,0,0,0,1.0,2846.4666666666667,2846.4666666666667,2,0,0.2424292104831721,0.0,2660.9333333333334,0.0,0.0,0,1,1,0.2424292104831721,2846.4666666666667,2717.1833333333334,1399.1666666666667,1180.15,0.41196102770686466,0,0,0,0.9545811181113427,1,1,1
ORD_5838943502,16,16,2661.8,1,1,1,1,0,0,0,0,0,0,1,0,4,2661.8,4,1,0,0.1831342199514113,0.009861747689533398,0.0,52.56666666666667,2490.733333333333,1,0,0,0,1.0,2661.8,2661.8,2,0,0.2596050291782503,0.0,2456.766666666667,0.0,0.0,0,1,1,0.2596050291782503,2661.8,2490.733333333333,1138.2833333333333,697.4333333333333,0.258014626693716,0,0,0,0.9357327121997644,4,1,1
