case_id,event_count,unique_step_count,cycle_time_min,has_declaration,has_release,has_handover,has_inspection,has_hold,has_recheck,missing_declaration_flag,missing_release_flag,missing_handover_flag,direct_release_flag,exam_branch_flag,amendment_branch_flag,path_complexity_index
ORD_4631133974,16,16,4421.783333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4631926057,16,16,2304.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4637642457,16,16,2558.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4638632196,16,16,2973.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4641761181,16,16,2770.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4642758404,16,16,2112.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4643780790,16,16,3098.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4647415016,16,16,2091.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4649670241,16,16,2493.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4651318866,16,16,2831.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4654919424,16,16,2753.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4655198908,16,16,2286.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4658920220,16,16,3042.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4661085169,16,16,3111.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4664375075,16,16,2146.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4665922135,16,16,2591.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4666811464,16,16,2278.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4667702876,16,16,3738.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4670058817,16,16,2926.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4671392900,16,16,3648.3,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4672467506,16,16,2499.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4673287633,16,16,3488.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4677170321,16,16,2133.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4677221044,16,16,2540.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4677749638,16,16,2341.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4678625434,16,16,2669.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4684139694,16,16,3091.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4689938180,16,16,2809.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4691114899,16,16,3160.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4693337427,16,16,2193.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4705877410,16,16,2076.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4706102507,16,16,2334.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4708199734,16,16,3142.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4710187273,16,16,3417.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4712261896,16,16,3180.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4715444350,16,16,2744.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4718111299,16,16,2665.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4720288332,16,16,2243.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4720682056,16,16,3145.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4721442969,16,16,2915.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4721638229,16,16,3167.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4723693096,16,16,3465.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4725021426,16,16,2512.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4733365003,16,16,2692.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4735855783,16,16,2351.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4738123643,16,16,2987.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4749146459,16,16,3040.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4754016184,16,16,2301.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4754300098,16,16,3235.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4754348957,16,16,2111.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4759762179,16,16,2275.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4761891198,16,16,3964.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4764525910,16,16,3148.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4765074816,16,16,3823.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4765275422,16,16,2031.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4765308488,16,16,2315.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4765660452,16,16,3109.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4772440940,16,16,3214.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4777399534,16,16,3432.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4779264505,16,16,2963.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4781700584,16,16,2302.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4782417574,16,16,1909.3833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4787775685,16,16,2561.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4788576187,16,16,1851.7666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4791445354,16,16,3177.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4792250921,16,16,3655.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4793127066,16,16,3613.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4796798763,16,16,2834.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4801017282,16,16,3391.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4803183073,16,16,2983.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4806503770,16,16,4335.483333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4807339270,16,16,2504.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4808379551,16,16,2880.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4814045284,16,16,3467.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4820221970,16,16,3031.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4822298808,16,16,3876.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4824521421,16,16,3064.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4831061984,16,16,3287.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4832058189,16,16,3091.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4841013874,16,16,3890.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4845900839,16,16,2496.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4848909918,16,16,3195.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4848984857,16,16,4161.983333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4849758737,16,16,3811.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4850989622,16,16,2478.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4851935398,16,16,3692.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4853711712,16,16,2495.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4855085708,16,16,2415.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4859700387,16,16,2695.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4859762931,16,16,3493.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4863176263,16,16,2786.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4864225633,16,16,4585.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4864293189,16,16,2770.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4865481238,16,16,2848.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4866482740,16,16,4387.283333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4872433610,16,16,3244.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4873296618,16,16,3047.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4879890117,16,16,2185.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4881051247,16,16,2331.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4882225230,16,16,2698.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4882358587,16,16,2203.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4882410195,16,16,2267.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4883461311,16,16,2176.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4889031852,16,16,2516.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4892456486,16,16,3482.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4893748848,16,16,2296.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4894198284,16,16,3141.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4895356057,16,16,2938.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4901423204,16,16,3938.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4905955218,16,16,2041.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4907567549,16,16,4119.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4907909381,16,16,2376.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4909277209,16,16,2859.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4909737994,16,16,2941.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4910543030,16,16,2973.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4911753707,16,16,2595.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4914504312,16,16,3002.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4916199121,16,16,4173.483333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4917279985,16,16,2235.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4917712533,16,16,3810.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4919696402,16,16,2995.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4923661698,16,16,3238.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4925158853,16,16,2502.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4925344652,16,16,3278.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4928187054,16,16,2851.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4928473614,16,16,3654.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4933017141,16,16,1799.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4933999204,16,16,4170.016666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4936473225,16,16,2058.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4938655229,16,16,3493.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4939056090,16,16,2717.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4946437703,16,16,1927.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4953501887,16,16,2470.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4957162515,16,16,2589.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4957574948,16,16,3024.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4958652473,16,16,2014.7666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4961540757,16,16,2850.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4963161689,16,16,2436.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4967098300,16,16,2714.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4968895074,16,16,3039.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4971633640,16,16,2044.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4971653892,16,16,2264.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4971924128,16,16,1710.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4973662953,16,16,3183.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4979584329,16,16,3033.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4983394762,16,16,1957.0833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4992826633,16,16,2363.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4993275934,16,16,2813.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_4993373226,16,16,3624.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5003054769,16,16,2667.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5004026357,16,16,2166.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5004939462,16,16,3703.366666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5006784215,16,16,3602.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5006826333,16,16,2867.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5009953500,16,16,2731.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5012046058,16,16,3089.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5013863508,16,16,3054.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5016972720,16,16,2297.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5017233160,16,16,2567.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5019180355,16,16,2606.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5025721517,16,16,2437.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5027555938,16,16,3271.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5027724059,16,16,1866.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5027996011,16,16,1507.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5028365543,16,16,2798.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5029212711,16,16,3331.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5031563635,16,16,2119.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5032412495,16,16,3177.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5033856746,16,16,3669.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5035616427,16,16,2214.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5035741961,16,16,2728.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5037339179,16,16,3188.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5038438291,16,16,3896.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5038788218,16,16,2324.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5043180819,16,16,1768.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5048801478,16,16,3228.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5053336281,16,16,3172.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5056106041,16,16,3698.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5057423699,16,16,2762.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5058766734,16,16,2741.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5059475750,16,16,1945.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5060873257,16,16,2324.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5060938191,16,16,2939.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5064290197,16,16,2761.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5065417414,16,16,3367.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5066797322,16,16,2281.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5069995999,16,16,3114.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5075658956,16,16,2867.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5076518525,16,16,2534.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5081208156,16,16,3194.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5082415054,16,16,2860.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5082839624,16,16,2645.4333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5084706842,16,16,3212.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5085011775,16,16,3583.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5086021800,16,16,1954.0833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5086392220,16,16,3839.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5086761620,16,16,2893.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5093697289,16,16,2456.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5094898352,16,16,2283.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5095023086,16,16,3217.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5095884676,16,16,2060.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5097070568,16,16,2423.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5101621569,16,16,3284.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5112173766,16,16,3181.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5112892747,16,16,2387.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5115044902,16,16,2720.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5119437647,16,16,2620.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5120034712,16,16,2465.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5120522970,16,16,2366.366666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5122485707,16,16,2922.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5127847021,16,16,2721.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5128824081,16,16,2457.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5130922547,16,16,3669.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5133796626,16,16,2733.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5133805898,16,16,2715.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5139696221,16,16,1984.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5140029218,16,16,2409.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5140195604,16,16,2639.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5141548777,16,16,2376.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5148030230,16,16,2638.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5149353020,16,16,2970.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5152796442,16,16,3187.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5155855075,16,16,4057.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5156912562,16,16,2622.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5159749830,16,16,2823.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5163039504,16,16,3148.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5169128350,16,16,3210.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5172282683,16,16,2882.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5173448165,16,16,2679.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5179654831,16,16,2432.65,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5180777730,16,16,2901.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5181056787,16,16,1887.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5181085924,16,16,2394.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5183542106,16,16,3336.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5186981247,16,16,2662.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5190865660,16,16,2569.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5192873677,16,16,2084.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5194538651,16,16,3009.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5200136191,16,16,2312.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5201248608,16,16,4031.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5204229644,16,16,2073.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5205904108,16,16,1977.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5208467138,16,16,2910.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5209266324,16,16,2591.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5209750818,16,16,3075.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5215810834,16,16,2563.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5224484908,16,16,2135.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5225158150,16,16,3640.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5225392603,16,16,2294.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5225826046,16,16,2232.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5227734817,16,16,2719.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5228937191,16,16,2600.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5244044835,16,16,4098.483333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5245768476,16,16,1863.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5246042184,16,16,2808.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5249351501,16,16,2996.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5256635656,16,16,3306.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5257722919,16,16,2144.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5258993836,16,16,4043.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5260980321,16,16,3145.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5263982448,16,16,3627.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5265917137,16,16,2777.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5266503545,16,16,4081.3,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5269475440,16,16,2893.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5269946124,16,16,2961.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5271049964,16,16,3145.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5272134355,16,16,2326.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5272725912,16,16,3076.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5273208964,16,16,2814.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5277225601,16,16,4124.516666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5278374439,16,16,2606.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5278414752,16,16,3030.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5279231524,16,16,3238.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5281348717,16,16,3086.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5281672023,16,16,4108.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5283892687,16,16,2424.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5284195706,16,16,3378.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5287374232,16,16,2553.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5288531007,16,16,3646.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5289871785,16,16,2714.366666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5292219610,16,16,3585.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5295862333,16,16,2233.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5296818279,16,16,2753.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5300710599,16,16,2636.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5301955366,16,16,2765.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5303721132,16,16,2349.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5305089679,16,16,2242.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5312150327,16,16,3763.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5314268732,16,16,3579.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5315118231,16,16,2872.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5316102090,16,16,2963.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5317879265,16,16,2055.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5319357114,16,16,3029.1666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5319560612,16,16,2520.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5322026785,16,16,2839.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5324490475,16,16,2817.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5324813133,16,16,3162.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5325845349,16,16,2125.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_5331961631,16,16,3201.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
