case_id,cycle_time_min,total_process_time_min,inspection_touch_count,hold_touch_count,inspection_ratio,hold_ratio,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,inspection_heavy_flag,hold_heavy_flag,large_customs_gap_flag,exam_escalation_index
ORD_4684139694,3091.2,3091.2,2,0,0.4571525621118013,0.0,2950.883333333333,,0.0,0,1,1,0.4571525621118013
ORD_4689938180,2809.2,2809.2000000000003,2,0,0.20413878209691963,0.0,2632.05,,0.0,0,1,1,0.20413878209691963
ORD_4691114899,3160.0333333333333,3160.0333333333333,2,0,0.2901129734918408,0.0,3028.0333333333333,,0.0,0,1,1,0.2901129734918408
ORD_4693337427,2193.4666666666667,2193.4666666666667,2,0,0.309327700443742,0.0,1930.9666666666667,,0.0,0,1,1,0.309327700443742
ORD_4705877410,2076.0,2076.0,2,0,0.26504495825305074,0.0,1914.1833333333334,,0.0,0,1,1,0.26504495825305074
ORD_4706102507,2334.9666666666667,2334.9666666666667,2,0,0.31290953475424343,0.0,2235.25,,0.0,0,1,1,0.31290953475424343
ORD_4708199734,3142.5,3142.5,2,0,0.20315035799522677,0.0,2988.983333333333,,0.0,0,1,1,0.20315035799522677
ORD_4710187273,3417.0666666666666,3417.0666666666666,2,0,0.4384462306851881,0.0,3309.2833333333333,,0.0,0,1,1,0.4384462306851881
ORD_4712261896,3180.35,3180.35,2,0,0.44189580811336276,0.0,3013.5833333333335,,0.0,0,1,1,0.44189580811336276
ORD_4715444350,2744.8,2744.8,2,0,0.4174924706110949,0.0,2621.9,,0.0,0,1,1,0.4174924706110949
ORD_4718111299,2665.05,2665.0499999999997,2,0,0.4012932840534575,0.0,2532.1833333333334,,0.0,0,1,1,0.4012932840534575
ORD_4720288332,2243.516666666667,2243.5166666666664,2,0,0.23523337617282394,0.0,2114.133333333333,,0.0,0,1,1,0.23523337617282394
ORD_4720682056,3145.15,3145.15,2,0,0.45451462304394596,0.0,2970.866666666667,,0.0,0,1,1,0.45451462304394596
ORD_4721442969,2915.05,2915.05,2,0,0.32584346752199783,0.0,2711.0666666666666,,0.0,0,1,1,0.32584346752199783
ORD_4721638229,3167.7166666666667,3167.7166666666667,2,0,0.4752582038587205,0.0,3022.2833333333333,,0.0,0,1,1,0.4752582038587205
ORD_4723693096,3465.5666666666666,3465.5666666666666,2,0,0.5319139727028769,0.0,3354.766666666667,,0.0,1,1,1,0.5319139727028769
ORD_4725021426,2512.5333333333333,2512.5333333333333,2,0,0.24938309276162177,0.0,2379.0833333333335,,0.0,0,1,1,0.24938309276162177
ORD_4733365003,2692.45,2692.45,2,0,0.21542337524064206,0.0,2529.7,,0.0,0,1,1,0.21542337524064206
ORD_4735855783,2351.733333333333,2351.733333333333,2,0,0.20693956230865176,0.0,2185.3,,0.0,0,1,1,0.20693956230865176
ORD_4738123643,2987.0333333333333,2987.0333333333333,2,0,0.31284663713160216,0.0,2821.55,,0.0,0,1,1,0.31284663713160216
ORD_4749146459,3040.6,3040.6,2,0,0.28611129382358746,0.0,2845.016666666667,,0.0,0,1,1,0.28611129382358746
ORD_4754016184,2301.983333333333,2301.9833333333336,2,0,0.3049833838935989,0.0,2186.15,,0.0,0,1,1,0.3049833838935989
ORD_4754300098,3235.6833333333334,3235.683333333333,2,0,0.40569483004620355,0.0,3073.633333333333,,0.0,0,1,1,0.40569483004620355
ORD_4754348957,2111.9333333333334,2111.9333333333334,2,0,0.23650525584772247,0.0,1965.0833333333333,,0.0,0,1,1,0.23650525584772247
ORD_4759762179,2275.6833333333334,2275.6833333333334,2,0,0.4347778322994559,0.0,2145.366666666667,,0.0,0,1,1,0.4347778322994559
ORD_4761891198,3964.1,3964.1,2,0,0.35177383685241714,0.0,3777.733333333333,,0.0,0,1,1,0.35177383685241714
ORD_4764525910,3148.9333333333334,3148.9333333333334,2,0,0.35543252741669135,0.0,2922.0666666666666,,0.0,0,1,1,0.35543252741669135
ORD_4765074816,3823.25,3823.25,2,0,0.27631378190457506,0.0,3658.35,,0.0,0,1,1,0.27631378190457506
ORD_4765275422,2031.0666666666666,2031.0666666666666,2,0,0.28154335981093676,0.0,1852.95,,0.0,0,1,1,0.28154335981093676
ORD_4765308488,2315.9333333333334,2315.9333333333334,2,0,0.3542848095800109,0.0,2139.4166666666665,,0.0,0,1,1,0.3542848095800109
ORD_4765660452,3109.883333333333,3109.883333333333,2,0,0.23869598537994458,0.0,2973.616666666667,,0.0,0,1,1,0.23869598537994458
ORD_4772440940,3214.233333333333,3214.2333333333336,2,0,0.3814232528233793,0.0,3067.133333333333,,0.0,0,1,1,0.3814232528233793
ORD_4777399534,3432.75,3432.75,2,0,0.22298934284951327,0.0,3300.3333333333335,,0.0,0,1,1,0.22298934284951327
ORD_4779264505,2963.233333333333,2963.233333333333,2,0,0.45502097933563573,0.0,2833.9666666666667,,0.0,0,1,1,0.45502097933563573
ORD_4781700584,2302.633333333333,2302.633333333333,2,0,0.29676891674749195,0.0,2140.9166666666665,,0.0,0,1,1,0.29676891674749195
ORD_4782417574,1909.3833333333334,1909.3833333333332,2,0,0.41291691034627237,0.0,1793.3666666666666,,0.0,0,1,1,0.41291691034627237
ORD_4787775685,2561.45,2561.45,2,0,0.3803314528880126,0.0,2433.9,,0.0,0,1,1,0.3803314528880126
ORD_4788576187,1851.7666666666667,1851.7666666666667,2,0,0.20430039781829964,0.0,1710.1333333333334,,0.0,0,1,1,0.20430039781829964
ORD_4791445354,3177.1833333333334,3177.1833333333334,2,0,0.5895683283411407,0.0,3021.45,,0.0,1,1,1,0.5895683283411407
ORD_4792250921,3655.8333333333335,3655.8333333333335,2,0,0.384444950991566,0.0,3505.85,,0.0,0,1,1,0.384444950991566
ORD_4793127066,3613.7833333333333,3613.7833333333333,2,0,0.48801579139129353,0.0,3475.016666666667,,0.0,0,1,1,0.48801579139129353
ORD_4796798763,2834.55,2834.55,2,0,0.21833565586542247,0.0,2662.633333333333,,0.0,0,1,1,0.21833565586542247
ORD_4801017282,3391.383333333333,3391.3833333333337,2,0,0.23904699655499476,0.0,3252.733333333333,,0.0,0,1,1,0.23904699655499476
ORD_4803183073,2983.35,2983.35,2,0,0.3710146870687873,0.0,2784.3333333333335,,0.0,0,1,1,0.3710146870687873
ORD_4806503770,4335.483333333334,4335.483333333334,2,0,0.40423405310442123,0.0,4100.866666666667,,0.0,0,1,1,0.40423405310442123
ORD_4807339270,2504.4666666666667,2504.4666666666667,2,0,0.26694971650650834,0.0,2321.9333333333334,,0.0,0,1,1,0.26694971650650834
ORD_4808379551,2880.95,2880.95,2,0,0.21306050666157575,0.0,2679.25,,0.0,0,1,1,0.21306050666157575
ORD_4814045284,3467.266666666667,3467.266666666667,2,0,0.2625651329577573,0.0,3310.4666666666667,,0.0,0,1,1,0.2625651329577573
ORD_4820221970,3031.9333333333334,3031.9333333333334,2,0,0.4925679984168517,0.0,2808.4666666666667,,0.0,0,1,1,0.4925679984168517
ORD_4822298808,3876.766666666667,3876.766666666667,2,0,0.536181353877372,0.0,3712.0,,0.0,1,1,1,0.536181353877372
ORD_4824521421,3064.233333333333,3064.2333333333336,2,0,0.3711640758427883,0.0,2917.1,,0.0,0,1,1,0.3711640758427883
ORD_4831061984,3287.9666666666667,3287.9666666666667,2,0,0.3761544622309634,0.0,3105.233333333333,,0.0,0,1,1,0.3761544622309634
ORD_4832058189,3091.616666666667,3091.6166666666663,2,0,0.313573804428104,0.0,2928.6666666666665,,0.0,0,1,1,0.313573804428104
ORD_4841013874,3890.5833333333335,3890.5833333333335,2,0,0.23209030351061322,0.0,3731.3333333333335,,0.0,0,1,1,0.23209030351061322
ORD_4845900839,2496.5833333333335,2496.5833333333335,2,0,0.17236222837878432,0.0,2313.2166666666667,,0.0,0,1,1,0.17236222837878432
ORD_4848909918,3195.0666666666666,3195.0666666666666,2,0,0.1729645703793348,0.0,2982.1833333333334,,0.0,0,1,1,0.1729645703793348
ORD_4848984857,4161.983333333334,4161.983333333334,2,0,0.41098594820578327,0.0,3961.8166666666666,,0.0,0,1,1,0.41098594820578327
ORD_4849758737,3811.5833333333335,3811.5833333333335,2,0,0.294671942980826,0.0,3643.483333333333,,0.0,0,1,1,0.294671942980826
ORD_4850989622,2478.233333333333,2478.233333333333,2,0,0.23364090010356842,0.0,2278.6,,0.0,0,1,1,0.23364090010356842
ORD_4851935398,3692.7,3692.7000000000003,2,0,0.5390093969182441,0.0,3574.4333333333334,,0.0,1,1,1,0.5390093969182441
ORD_4853711712,2495.75,2495.75,2,0,0.20208354202143644,0.0,2294.55,,0.0,0,1,1,0.20208354202143644
ORD_4855085708,2415.55,2415.55,2,0,0.2187010549702276,0.0,2286.516666666667,,0.0,0,1,1,0.2187010549702276
ORD_4859700387,2695.233333333333,2695.2333333333336,2,0,0.4662243219510988,0.0,2516.733333333333,,0.0,0,1,1,0.4662243219510988
ORD_4859762931,3493.133333333333,3493.133333333333,2,0,0.41999541958509073,0.0,3315.95,,0.0,0,1,1,0.41999541958509073
ORD_4863176263,2786.6833333333334,2786.6833333333334,2,0,0.22931681030615844,0.0,2657.016666666667,,0.0,0,1,1,0.22931681030615844
ORD_4864225633,4585.5,4585.5,2,0,0.5446407152982227,0.0,4398.316666666667,,0.0,1,1,1,0.5446407152982227
ORD_4864293189,2770.8,2770.8,2,0,0.3646419806554063,0.0,2624.55,,0.0,0,1,1,0.3646419806554063
ORD_4865481238,2848.95,2848.95,2,0,0.3218144696584122,0.0,2679.383333333333,,0.0,0,1,1,0.3218144696584122
ORD_4866482740,4387.283333333334,4387.283333333334,2,0,0.4766047326173752,0.0,4196.483333333334,,0.0,0,1,1,0.4766047326173752
ORD_4872433610,3244.766666666667,3244.7666666666664,2,0,0.42168414780723834,0.0,3028.1833333333334,,0.0,0,1,1,0.42168414780723834
ORD_4873296618,3047.383333333333,3047.383333333333,2,0,0.2243236000284397,0.0,2889.6,,0.0,0,1,1,0.2243236000284397
ORD_4879890117,2185.9166666666665,2185.9166666666665,2,0,0.37903244252983115,0.0,2077.0833333333335,,0.0,0,1,1,0.37903244252983115
ORD_4881051247,2331.633333333333,2331.633333333333,2,0,0.49996425967490604,0.0,2161.6833333333334,,0.0,0,1,1,0.49996425967490604
ORD_4882225230,2698.7833333333333,2698.7833333333333,2,0,0.21023671160461196,0.0,2522.1666666666665,,0.0,0,1,1,0.21023671160461196
ORD_4882358587,2203.633333333333,2203.633333333333,2,0,0.3296903598602308,0.0,2069.616666666667,,0.0,0,1,1,0.3296903598602308
ORD_4882410195,2267.25,2267.25,2,0,0.344161429043996,0.0,2122.2166666666667,,0.0,0,1,1,0.344161429043996
ORD_4883461311,2176.55,2176.5499999999997,2,0,0.2743562059222164,0.0,2093.133333333333,,0.0,0,1,1,0.2743562059222164
ORD_4889031852,2516.45,2516.45,2,0,0.34681793796816945,0.0,2346.016666666667,,0.0,0,1,1,0.34681793796816945
ORD_4892456486,3482.1,3482.1,2,0,0.1736595732460297,0.0,3288.5833333333335,,0.0,0,1,1,0.1736595732460297
ORD_4893748848,2296.4666666666667,2296.4666666666667,2,0,0.30655790054286297,0.0,2152.9,,0.0,0,1,1,0.30655790054286297
ORD_4894198284,3141.9666666666667,3141.9666666666667,2,0,0.3746326610721523,0.0,2959.3,,0.0,0,1,1,0.3746326610721523
ORD_4895356057,2938.35,2938.35,2,0,0.1624778078400009,0.0,2833.35,,0.0,0,1,1,0.1624778078400009
ORD_4901423204,3938.0333333333333,3938.0333333333333,2,0,0.4515748131470023,0.0,3808.65,,0.0,0,1,1,0.4515748131470023
ORD_4905955218,2041.7166666666667,2041.7166666666667,2,0,0.3520240320645209,0.0,1873.4833333333333,,0.0,0,1,1,0.3520240320645209
ORD_4907567549,4119.85,4119.85,2,0,0.3542523797387445,0.0,3958.883333333333,,0.0,0,1,1,0.3542523797387445
ORD_4907909381,2376.15,2376.15,2,0,0.19710455989731288,0.0,2243.5,,0.0,0,1,1,0.19710455989731288
ORD_4909277209,2859.0666666666666,2859.0666666666666,2,0,0.3893578323928555,0.0,2713.2,,0.0,0,1,1,0.3893578323928555
ORD_4909737994,2941.1833333333334,2941.1833333333334,2,0,0.30931427826668406,0.0,2780.4,,0.0,0,1,1,0.30931427826668406
ORD_4910543030,2973.25,2973.25,2,0,0.2348272092827714,0.0,2855.2,,0.0,0,1,1,0.2348272092827714
ORD_4911753707,2595.15,2595.15,2,0,0.2769653648793583,0.0,2493.133333333333,,0.0,0,1,1,0.2769653648793583
ORD_4914504312,3002.483333333333,3002.483333333333,2,0,0.3328689029636579,0.0,2848.65,,0.0,0,1,1,0.3328689029636579
ORD_4916199121,4173.483333333334,4173.483333333334,2,0,0.47205172338054935,0.0,4014.6666666666665,,0.0,0,1,1,0.47205172338054935
ORD_4917279985,2235.15,2235.15,2,0,0.4491421157416728,0.0,2123.866666666667,,0.0,0,1,1,0.4491421157416728
ORD_4917712533,3810.7,3810.7,2,0,0.21005327105256252,0.0,3681.2166666666667,,0.0,0,1,1,0.21005327105256252
ORD_4919696402,2995.6666666666665,2995.666666666667,2,0,0.22347279403582954,0.0,2791.133333333333,,0.0,0,1,1,0.22347279403582954
ORD_4923661698,3238.6,3238.6,2,0,0.3150075135346549,0.0,3139.7833333333333,,0.0,0,1,1,0.3150075135346549
ORD_4925158853,2502.983333333333,2502.983333333333,2,0,0.30983692793266704,0.0,2313.766666666667,,0.0,0,1,1,0.30983692793266704
ORD_4925344652,3278.75,3278.75,2,0,0.21537171178040412,0.0,3060.483333333333,,0.0,0,1,1,0.21537171178040412
ORD_4928187054,2851.016666666667,2851.0166666666664,2,0,0.3024885859430262,0.0,2692.766666666667,,0.0,0,1,1,0.3024885859430262
ORD_4928473614,3654.7,3654.7,2,0,0.2276338231136163,0.0,3532.85,,0.0,0,1,1,0.2276338231136163
ORD_4933017141,1799.4,1799.3999999999999,2,0,0.19116557370975512,0.0,1619.2333333333333,,0.0,0,1,1,0.19116557370975512
ORD_4933999204,4170.016666666666,4170.016666666666,2,0,0.3407260562507744,0.0,4069.4666666666667,,0.0,0,1,1,0.3407260562507744
ORD_4936473225,2058.2833333333333,2058.2833333333333,2,0,0.310809169453509,0.0,1884.0333333333333,,0.0,0,1,1,0.310809169453509
ORD_4938655229,3493.15,3493.1499999999996,2,0,0.2596558025468894,0.0,3284.15,,0.0,0,1,1,0.2596558025468894
ORD_4939056090,2717.633333333333,2717.633333333333,2,0,0.22213568178194265,0.0,2545.25,,0.0,0,1,1,0.22213568178194265
ORD_4946437703,1927.55,1927.55,2,0,0.25514253845555235,0.0,1799.45,,0.0,0,1,1,0.25514253845555235
ORD_4953501887,2470.55,2470.55,2,0,0.3524518831839064,0.0,2297.266666666667,,0.0,0,1,1,0.3524518831839064
ORD_4957162515,2589.983333333333,2589.983333333333,2,0,0.341585209686034,0.0,2418.65,,0.0,0,1,1,0.341585209686034
ORD_4957574948,3024.616666666667,3024.616666666667,2,0,0.1466246411390975,0.0,2869.8333333333335,,0.0,0,1,1,0.1466246411390975
ORD_4958652473,2014.7666666666667,2014.7666666666667,2,0,0.3190692056979303,0.0,1869.1833333333334,,0.0,0,1,1,0.3190692056979303
ORD_4961540757,2850.016666666667,2850.016666666667,2,0,0.40169355734761786,0.0,2725.8,,0.0,0,1,1,0.40169355734761786
ORD_4963161689,2436.9,2436.9,2,0,0.3061950292037698,0.0,2275.266666666667,,0.0,0,1,1,0.3061950292037698
ORD_4967098300,2714.1,2714.1,2,0,0.3884344718322833,0.0,2530.4666666666667,,0.0,0,1,1,0.3884344718322833
ORD_4968895074,3039.866666666667,3039.866666666667,2,0,0.3331341286898548,0.0,2846.3166666666666,,0.0,0,1,1,0.3331341286898548
ORD_4971633640,2044.9,2044.8999999999999,2,0,0.25251438538151827,0.0,1881.4333333333334,,0.0,0,1,1,0.25251438538151827
ORD_4971653892,2264.133333333333,2264.133333333333,2,0,0.18268947647370593,0.0,2092.616666666667,,0.0,0,1,1,0.18268947647370593
ORD_4971924128,1710.7833333333333,1710.7833333333333,2,0,0.2606700634212398,0.0,1507.5666666666666,,0.0,0,1,1,0.2606700634212398
ORD_4973662953,3183.8333333333335,3183.8333333333335,2,0,0.38441082552478667,0.0,3036.05,,0.0,0,1,1,0.38441082552478667
ORD_4979584329,3033.116666666667,3033.116666666667,2,0,0.6217971613356997,0.0,2913.0,,0.0,1,1,1,0.6217971613356997
ORD_4983394762,1957.0833333333333,1957.0833333333333,2,0,0.16426655311901214,0.0,1693.55,,0.0,0,1,1,0.16426655311901214
ORD_4992826633,2363.766666666667,2363.766666666667,2,0,0.4255355153497948,0.0,2163.95,,0.0,0,1,1,0.4255355153497948
ORD_4993275934,2813.1,2813.1,2,0,0.27227969144360314,0.0,2676.1,,0.0,0,1,1,0.27227969144360314
ORD_4993373226,3624.35,3624.35,2,0,0.2297147534500439,0.0,3460.1,,0.0,0,1,1,0.2297147534500439
ORD_5003054769,2667.95,2667.95,2,0,0.4825115413207394,0.0,2518.116666666667,,0.0,0,1,1,0.4825115413207394
ORD_5004026357,2166.3166666666666,2166.3166666666666,2,0,0.37417582840304975,0.0,2007.8,,0.0,0,1,1,0.37417582840304975
ORD_5004939462,3703.366666666667,3703.366666666667,2,0,0.42610777580759845,0.0,3570.7,,0.0,0,1,1,0.42610777580759845
ORD_5006784215,3602.6666666666665,3602.666666666667,2,0,0.34274611398963734,0.0,3368.0666666666666,,0.0,0,1,1,0.34274611398963734
ORD_5006826333,2867.883333333333,2867.883333333333,2,0,0.30110476367588174,0.0,2673.85,,0.0,0,1,1,0.30110476367588174
ORD_5009953500,2731.25,2731.25,2,0,0.4973241800152556,0.0,2607.483333333333,,0.0,0,1,1,0.4973241800152556
ORD_5012046058,3089.9166666666665,3089.9166666666665,2,0,0.30865449445777937,0.0,2903.8166666666666,,0.0,0,1,1,0.30865449445777937
ORD_5013863508,3054.85,3054.8500000000004,2,0,0.20269407663224054,0.0,2869.483333333333,,0.0,0,1,1,0.20269407663224054
ORD_5016972720,2297.35,2297.35,2,0,0.1721113456808932,0.0,2142.1,,0.0,0,1,1,0.1721113456808932
ORD_5017233160,2567.7166666666667,2567.7166666666667,2,0,0.34594289349162355,0.0,2390.883333333333,,0.0,0,1,1,0.34594289349162355
ORD_5019180355,2606.4166666666665,2606.4166666666665,2,0,0.3714870352015858,0.0,2395.2166666666667,,0.0,0,1,1,0.3714870352015858
ORD_5025721517,2437.8,2437.8,2,0,0.17313424672518937,0.0,2255.4666666666667,,0.0,0,1,1,0.17313424672518937
ORD_5027555938,3271.383333333333,3271.383333333333,2,0,0.2540668320740971,0.0,3155.7,,0.0,0,1,1,0.2540668320740971
ORD_5027724059,1866.75,1866.75,2,0,0.22476675148430872,0.0,1644.7833333333333,,0.0,0,1,1,0.22476675148430872
ORD_5027996011,1507.55,1507.55,2,0,0.20378539130819323,0.0,1326.6833333333334,,0.0,0,1,1,0.20378539130819323
ORD_5028365543,2798.9166666666665,2798.9166666666665,2,0,0.25119242564087296,0.0,2590.1666666666665,,0.0,0,1,1,0.25119242564087296
ORD_5029212711,3331.0,3331.0,2,0,0.2651405984188932,0.0,3211.866666666667,,0.0,0,1,1,0.2651405984188932
ORD_5031563635,2119.0833333333335,2119.0833333333335,2,0,0.39235518502497146,0.0,1941.95,,0.0,0,1,1,0.39235518502497146
ORD_5032412495,3177.8166666666666,3177.8166666666666,2,0,0.5303012026076604,0.0,3077.8333333333335,,0.0,1,1,1,0.5303012026076604
ORD_5033856746,3669.266666666667,3669.266666666667,2,0,0.19748269408964553,0.0,3518.1666666666665,,0.0,0,1,1,0.19748269408964553
ORD_5035616427,2214.383333333333,2214.383333333333,2,0,0.2603057284571325,0.0,2056.45,,0.0,0,1,1,0.2603057284571325
ORD_5035741961,2728.116666666667,2728.116666666667,2,0,0.350699811225082,0.0,2598.2166666666667,,0.0,0,1,1,0.350699811225082
ORD_5037339179,3188.483333333333,3188.4833333333336,2,0,0.4743321014693506,0.0,3007.0,,0.0,0,1,1,0.4743321014693506
ORD_5038438291,3896.2166666666667,3896.2166666666667,2,0,0.3993189974890171,0.0,3707.15,,0.0,0,1,1,0.3993189974890171
ORD_5038788218,2324.016666666667,2324.016666666667,2,0,0.2844500541447637,0.0,2211.8166666666666,,0.0,0,1,1,0.2844500541447637
ORD_5043180819,1768.9666666666667,1768.9666666666665,2,0,0.3178126589911248,0.0,1604.45,,0.0,0,1,1,0.3178126589911248
ORD_5048801478,3228.85,3228.85,2,0,0.5254812084797993,0.0,3057.6666666666665,,0.0,1,1,1,0.5254812084797993
ORD_5053336281,3172.0,3172.0,2,0,0.23198823034888608,0.0,2913.35,,0.0,0,1,1,0.23198823034888608
ORD_5056106041,3698.8,3698.8,2,0,0.17603456977037596,0.0,3540.8166666666666,,0.0,0,1,1,0.17603456977037596
ORD_5057423699,2762.55,2762.5499999999997,2,0,0.4452106447545444,0.0,2590.483333333333,,0.0,0,1,1,0.4452106447545444
ORD_5058766734,2741.9333333333334,2741.9333333333334,2,0,0.3226677040531012,0.0,2532.5333333333333,,0.0,0,1,1,0.3226677040531012
ORD_5059475750,1945.15,1945.15,2,0,0.3131806458799236,0.0,1800.6,,0.0,0,1,1,0.3131806458799236
ORD_5060873257,2324.2833333333333,2324.2833333333333,2,0,0.2344306847271919,0.0,2139.5333333333333,,0.0,0,1,1,0.2344306847271919
ORD_5060938191,2939.6833333333334,2939.6833333333334,2,0,0.30782794065120395,0.0,2777.5333333333333,,0.0,0,1,1,0.30782794065120395
ORD_5064290197,2761.35,2761.3500000000004,2,0,0.498071595415286,0.0,2560.4333333333334,,0.0,0,1,1,0.498071595415286
ORD_5065417414,3367.516666666667,3367.516666666667,2,0,0.29182731092644926,0.0,3233.383333333333,,0.0,0,1,1,0.29182731092644926
ORD_5066797322,2281.733333333333,2281.733333333333,2,0,0.2932711973353591,0.0,2122.55,,0.0,0,1,1,0.2932711973353591
ORD_5069995999,3114.4,3114.4,2,0,0.4680890915318092,0.0,2979.9666666666667,,0.0,0,1,1,0.4680890915318092
ORD_5075658956,2867.883333333333,2867.883333333333,2,0,0.37967025622846123,0.0,2681.85,,0.0,0,1,1,0.37967025622846123
ORD_5076518525,2534.7,2534.7000000000003,2,0,0.3309924908930708,0.0,2376.766666666667,,0.0,0,1,1,0.3309924908930708
ORD_5081208156,3194.133333333333,3194.133333333333,2,0,0.43972282517949574,0.0,3062.95,,0.0,0,1,1,0.43972282517949574
ORD_5082415054,2860.483333333333,2860.4833333333336,2,0,0.3411719464659235,0.0,2685.5833333333335,,0.0,0,1,1,0.3411719464659235
ORD_5082839624,2645.4333333333334,2645.4333333333334,2,0,0.3211320136587578,0.0,2478.0,,0.0,0,1,1,0.3211320136587578
ORD_5084706842,3212.8,3212.8,2,0,0.4221240039840637,0.0,3044.9666666666667,,0.0,0,1,1,0.4221240039840637
ORD_5085011775,3583.233333333333,3583.233333333333,2,0,0.2401741443947273,0.0,3375.2166666666667,,0.0,0,1,1,0.2401741443947273
ORD_5086021800,1954.0833333333333,1954.0833333333335,2,0,0.27255746513710605,0.0,1863.9666666666667,,0.0,0,1,1,0.27255746513710605
ORD_5086392220,3839.8333333333335,3839.833333333333,2,0,0.47744693780111985,0.0,3638.45,,0.0,0,1,1,0.47744693780111985
ORD_5086761620,2893.483333333333,2893.483333333333,2,0,0.382048165705695,0.0,2639.8333333333335,,0.0,0,1,1,0.382048165705695
ORD_5093697289,2456.85,2456.85,2,0,0.13371458032304237,0.0,2266.733333333333,,0.0,0,1,1,0.13371458032304237
ORD_5094898352,2283.5333333333333,2283.5333333333333,2,0,0.23792076606428633,0.0,2122.516666666667,,0.0,0,1,1,0.23792076606428633
ORD_5095023086,3217.633333333333,3217.633333333333,2,0,0.2645992396067503,0.0,3028.0,,0.0,0,1,1,0.2645992396067503
ORD_5095884676,2060.5333333333333,2060.5333333333333,2,0,0.43499255856089036,0.0,1932.4833333333333,,0.0,0,1,1,0.43499255856089036
ORD_5097070568,2423.5,2423.5,2,0,0.35161955848978754,0.0,2267.65,,0.0,0,1,1,0.35161955848978754
ORD_5101621569,3284.483333333333,3284.4833333333336,2,0,0.1999553455896158,0.0,3132.35,,0.0,0,1,1,0.1999553455896158
ORD_5112173766,3181.95,3181.9500000000003,2,0,0.48911830795581324,0.0,2999.5833333333335,,0.0,0,1,1,0.48911830795581324
ORD_5112892747,2387.116666666667,2387.116666666667,2,0,0.27401258142668633,0.0,2221.4,,0.0,0,1,1,0.27401258142668633
ORD_5115044902,2720.0,2720.0,2,0,0.18387254901960784,0.0,2541.733333333333,,0.0,0,1,1,0.18387254901960784
ORD_5119437647,2620.6666666666665,2620.6666666666665,2,0,0.36268761129483595,0.0,2493.983333333333,,0.0,0,1,1,0.36268761129483595
ORD_5120034712,2465.0666666666666,2465.0666666666666,2,0,0.24377974902639554,0.0,2203.616666666667,,0.0,0,1,1,0.24377974902639554
ORD_5120522970,2366.366666666667,2366.366666666667,2,0,0.36442647659562477,0.0,2200.5,,0.0,0,1,1,0.36442647659562477
ORD_5122485707,2922.7833333333333,2922.7833333333333,2,0,0.30103155097595324,0.0,2718.8,,0.0,0,1,1,0.30103155097595324
ORD_5127847021,2721.0333333333333,2721.0333333333333,2,0,0.3442258455733729,0.0,2610.5833333333335,,0.0,0,1,1,0.3442258455733729
ORD_5128824081,2457.616666666667,2457.616666666667,2,0,0.49342520192327255,0.0,2328.1666666666665,,0.0,0,1,1,0.49342520192327255
ORD_5130922547,3669.266666666667,3669.2666666666664,2,0,0.40881465869656064,0.0,3544.883333333333,,0.0,0,1,1,0.40881465869656064
ORD_5133796626,2733.516666666667,2733.5166666666664,2,0,0.3286182024376414,0.0,2575.25,,0.0,0,1,1,0.3286182024376414
ORD_5133805898,2715.0333333333333,2715.0333333333333,2,0,0.289800002455464,0.0,2553.983333333333,,0.0,0,1,1,0.289800002455464
ORD_5139696221,1984.2833333333333,1984.2833333333333,2,0,0.35099154186650094,0.0,1801.0833333333333,,0.0,0,1,1,0.35099154186650094
ORD_5140029218,2409.266666666667,2409.2666666666664,2,0,0.29102908215501266,0.0,2305.8166666666666,,0.0,0,1,1,0.29102908215501266
ORD_5140195604,2639.55,2639.5499999999997,2,0,0.3738200324550271,0.0,2465.616666666667,,0.0,0,1,1,0.3738200324550271
ORD_5141548777,2376.0,2376.0,2,0,0.288510101010101,0.0,2186.016666666667,,0.0,0,1,1,0.288510101010101
ORD_5148030230,2638.9666666666667,2638.9666666666667,2,0,0.20529500183152496,0.0,2480.6,,0.0,0,1,1,0.20529500183152496
ORD_5149353020,2970.2166666666667,2970.2166666666667,2,0,0.29164539062806866,0.0,2767.6,,0.0,0,1,1,0.29164539062806866
ORD_5152796442,3187.483333333333,3187.483333333333,2,0,0.22536065548055154,0.0,2994.1,,0.0,0,1,1,0.22536065548055154
ORD_5155855075,4057.35,4057.35,2,0,0.2865252771718815,0.0,3900.85,,0.0,0,1,1,0.2865252771718815
ORD_5156912562,2622.983333333333,2622.983333333333,2,0,0.3019208407729113,0.0,2438.7,,0.0,0,1,1,0.3019208407729113
ORD_5159749830,2823.116666666667,2823.116666666667,2,0,0.31084439774008626,0.0,2672.25,,0.0,0,1,1,0.31084439774008626
ORD_5163039504,3148.35,3148.35,2,0,0.29282534237510655,0.0,2940.9333333333334,,0.0,0,1,1,0.29282534237510655
ORD_5169128350,3210.5666666666666,3210.5666666666666,2,0,0.3652678135739278,0.0,3048.266666666667,,0.0,0,1,1,0.3652678135739278
ORD_5172282683,2882.55,2882.55,2,0,0.380455962024365,0.0,2700.75,,0.0,0,1,1,0.380455962024365
ORD_5173448165,2679.8333333333335,2679.8333333333335,2,0,0.22539958952671182,0.0,2461.383333333333,,0.0,0,1,1,0.22539958952671182
ORD_5179654831,2432.65,2432.65,2,0,0.3746051973499407,0.0,2297.7166666666667,,0.0,0,1,1,0.3746051973499407
