case_id,event_count,unique_step_count,has_document_intake,has_declaration,has_inspection,has_hold,has_recheck,has_duty_payment,has_release,has_handover,first_start,last_end,total_duration_min,cycle_time_min,missing_declaration,missing_release,missing_doc_or_decl
ORD_4429756837,16,16,1,1,1,0,0,1,1,1,2025-05-27 23:33:50,2025-05-29 20:10:31,2676.6833333333334,2676.6833333333334,0,0,0
ORD_4434903116,16,16,1,1,1,0,0,1,1,1,2025-05-21 08:48:46,2025-05-23 12:50:39,3121.883333333333,3121.883333333333,0,0,0
ORD_4439147837,16,16,1,1,1,0,0,1,1,1,2025-05-11 08:57:43,2025-05-13 07:12:36,2774.883333333333,2774.883333333333,0,0,0
ORD_4440737382,16,16,1,1,1,0,0,1,1,1,2025-05-12 14:57:43,2025-05-14 23:06:43,3369.0,3369.0,0,0,0
ORD_4440760358,16,16,1,1,1,0,0,1,1,1,2025-05-04 09:20:20,2025-05-06 03:40:07,2539.7833333333333,2539.7833333333333,0,0,0
ORD_4446773357,16,16,1,1,1,0,0,1,1,1,2025-05-28 10:36:21,2025-05-30 12:45:56,3009.5833333333335,3009.5833333333335,0,0,0
ORD_4451126376,16,16,1,1,1,0,0,1,1,1,2025-04-05 04:05:42,2025-04-08 10:35:07,4709.416666666667,4709.416666666667,0,0,0
ORD_4455351340,16,16,1,1,1,0,0,1,1,1,2025-06-13 22:17:00,2025-06-16 03:32:28,3195.4666666666667,3195.4666666666667,0,0,0
ORD_4457775583,16,16,1,1,1,0,0,1,1,1,2025-05-08 21:42:33,2025-05-10 14:07:21,2424.8,2424.8,0,0,0
ORD_4466116361,16,16,1,1,1,0,0,1,1,1,2025-05-11 21:48:06,2025-05-13 11:38:55,2270.8166666666666,2270.8166666666666,0,0,0
ORD_4469901509,16,16,1,1,1,0,0,1,1,1,2025-06-17 06:49:47,2025-06-18 22:39:01,2389.2333333333336,2389.233333333333,0,0,0
ORD_4471001500,16,16,1,1,1,0,0,1,1,1,2025-04-23 22:47:22,2025-04-25 14:55:48,2408.4333333333334,2408.4333333333334,0,0,0
ORD_4472788102,16,16,1,1,1,0,0,1,1,1,2025-05-28 12:38:49,2025-05-30 06:52:08,2533.3166666666666,2533.3166666666666,0,0,0
ORD_4473446325,16,16,1,1,1,0,0,1,1,1,2025-04-06 03:17:06,2025-04-08 02:06:48,2809.7,2809.7,0,0,0
ORD_4475834252,16,16,1,1,1,0,0,1,1,1,2025-04-03 11:06:54,2025-04-06 00:23:28,3676.5666666666666,3676.5666666666666,0,0,0
ORD_4481186930,16,16,1,1,1,0,0,1,1,1,2025-06-16 00:00:08,2025-06-17 07:31:00,1890.8666666666668,1890.8666666666666,0,0,0
ORD_4482305723,16,16,1,1,1,0,0,1,1,1,2025-04-17 16:31:42,2025-04-20 02:56:18,3504.6,3504.6,0,0,0
ORD_4483859174,16,16,1,1,1,0,0,1,1,1,2025-05-19 10:11:24,2025-05-21 00:59:12,2327.8,2327.8,0,0,0
ORD_4488549030,16,16,1,1,1,0,0,1,1,1,2025-04-15 15:15:43,2025-04-17 17:16:08,3000.416666666667,3000.4166666666665,0,0,0
ORD_4492086528,16,16,1,1,1,0,0,1,1,1,2025-05-15 05:57:46,2025-05-17 04:23:13,2785.45,2785.45,0,0,0
ORD_4493104861,16,16,1,1,1,0,0,1,1,1,2025-04-23 22:19:58,2025-04-25 18:35:46,2655.7999999999997,2655.8,0,0,0
ORD_4493531484,16,16,1,1,1,0,0,1,1,1,2025-04-06 19:36:20,2025-04-08 17:04:20,2728.0,2728.0,0,0,0
ORD_4494211043,16,16,1,1,1,0,0,1,1,1,2025-04-02 05:40:31,2025-04-04 01:48:48,2648.2833333333333,2648.2833333333333,0,0,0
ORD_4497200878,16,16,1,1,1,0,0,1,1,1,2025-06-25 00:47:28,2025-06-26 18:56:31,2529.05,2529.05,0,0,0
ORD_4498913993,16,16,1,1,1,0,0,1,1,1,2025-06-14 05:02:50,2025-06-15 19:39:29,2316.65,2316.65,0,0,0
ORD_4499172983,16,16,1,1,1,0,0,1,1,1,2025-05-19 04:38:47,2025-05-21 17:16:36,3637.8166666666666,3637.8166666666666,0,0,0
ORD_4500707974,16,16,1,1,1,0,0,1,1,1,2025-04-25 08:23:55,2025-04-27 20:41:26,3617.5166666666664,3617.516666666667,0,0,0
ORD_4500870648,16,16,1,1,1,0,0,1,1,1,2025-05-11 15:15:58,2025-05-13 15:25:41,2889.7166666666667,2889.7166666666667,0,0,0
ORD_4502284000,16,16,1,1,1,0,0,1,1,1,2025-05-21 11:36:58,2025-05-23 09:28:09,2751.1833333333334,2751.1833333333334,0,0,0
ORD_4502860757,16,16,1,1,1,0,0,1,1,1,2025-05-29 16:40:30,2025-05-31 19:23:26,3042.9333333333334,3042.9333333333334,0,0,0
ORD_4502889796,16,16,1,1,1,0,0,1,1,1,2025-06-29 00:50:53,2025-07-01 01:28:49,2917.9333333333334,2917.9333333333334,0,0,0
ORD_4503477143,16,16,1,1,1,0,0,1,1,1,2025-06-09 14:57:28,2025-06-11 11:26:35,2669.116666666667,2669.116666666667,0,0,0
ORD_4505156717,16,16,1,1,1,0,0,1,1,1,2025-05-27 19:23:44,2025-05-29 23:04:24,3100.666666666667,3100.6666666666665,0,0,0
ORD_4506477817,16,16,1,1,1,0,0,1,1,1,2025-06-05 13:17:00,2025-06-07 04:40:07,2363.116666666667,2363.116666666667,0,0,0
ORD_4507494646,16,16,1,1,1,0,0,1,1,1,2025-04-15 20:16:37,2025-04-17 13:26:21,2469.733333333333,2469.733333333333,0,0,0
ORD_4508028857,16,16,1,1,1,0,0,1,1,1,2025-06-19 07:35:47,2025-06-21 07:08:32,2852.75,2852.75,0,0,0
ORD_4509300226,16,16,1,1,1,0,0,1,1,1,2025-06-12 21:30:24,2025-06-15 19:07:48,4177.400000000001,4177.4,0,0,0
ORD_4511875526,16,16,1,1,1,0,0,1,1,1,2025-06-10 23:05:43,2025-06-12 21:29:35,2783.866666666667,2783.866666666667,0,0,0
ORD_4513055709,16,16,1,1,1,0,0,1,1,1,2025-06-20 18:26:05,2025-06-23 01:23:46,3297.6833333333334,3297.6833333333334,0,0,0
ORD_4513430039,16,16,1,1,1,0,0,1,1,1,2025-04-24 20:10:42,2025-04-26 12:33:48,2423.1,2423.1,0,0,0
ORD_4514327810,16,16,1,1,1,0,0,1,1,1,2025-04-07 07:27:32,2025-04-09 22:51:32,3804.0,3804.0,0,0,0
ORD_4519832274,16,16,1,1,1,0,0,1,1,1,2025-06-23 07:40:15,2025-06-25 11:02:18,3082.05,3082.05,0,0,0
ORD_4524351594,16,16,1,1,1,0,0,1,1,1,2025-06-28 01:33:38,2025-06-30 16:39:11,3785.55,3785.55,0,0,0
ORD_4524745136,16,16,1,1,1,0,0,1,1,1,2025-06-15 18:37:50,2025-06-17 15:49:27,2711.616666666667,2711.616666666667,0,0,0
ORD_4527495762,16,16,1,1,1,0,0,1,1,1,2025-06-29 09:41:09,2025-07-01 05:28:04,2626.9166666666665,2626.9166666666665,0,0,0
ORD_4529097339,16,16,1,1,1,0,0,1,1,1,2025-06-23 05:43:33,2025-06-25 10:31:44,3168.1833333333334,3168.1833333333334,0,0,0
ORD_4531657052,16,16,1,1,1,0,0,1,1,1,2025-05-15 16:54:47,2025-05-17 19:58:07,3063.3333333333335,3063.3333333333335,0,0,0
ORD_4531999823,16,16,1,1,1,0,0,1,1,1,2025-04-04 05:09:05,2025-04-05 13:45:40,1956.5833333333333,1956.5833333333333,0,0,0
ORD_4534828467,16,16,1,1,1,0,0,1,1,1,2025-06-06 00:15:05,2025-06-07 10:25:04,2049.983333333333,2049.983333333333,0,0,0
ORD_4538384062,16,16,1,1,1,0,0,1,1,1,2025-05-25 15:25:35,2025-05-27 04:44:17,2238.7,2238.7,0,0,0
ORD_4538508616,16,16,1,1,1,0,0,1,1,1,2025-06-01 16:46:03,2025-06-03 20:51:28,3125.4166666666665,3125.4166666666665,0,0,0
ORD_4541650439,16,16,1,1,1,0,0,1,1,1,2025-04-21 11:01:56,2025-04-23 20:02:14,3420.3,3420.3,0,0,0
ORD_4546371431,16,16,1,1,1,0,0,1,1,1,2025-06-11 11:25:41,2025-06-13 05:09:29,2503.8,2503.8,0,0,0
ORD_4546740398,16,16,1,1,1,0,0,1,1,1,2025-04-18 19:49:28,2025-04-20 23:49:46,3120.3,3120.3,0,0,0
ORD_4547965529,16,16,1,1,1,0,0,1,1,1,2025-04-03 19:20:30,2025-04-05 07:39:59,2179.4833333333336,2179.483333333333,0,0,0
ORD_4549013122,16,16,1,1,1,0,0,1,1,1,2025-06-14 20:02:56,2025-06-16 19:03:44,2820.8,2820.8,0,0,0
ORD_4550972807,16,16,1,1,1,0,0,1,1,1,2025-06-03 04:36:47,2025-06-05 11:38:52,3302.083333333333,3302.0833333333335,0,0,0
ORD_4552107212,16,16,1,1,1,0,0,1,1,1,2025-04-08 13:46:28,2025-04-09 21:45:19,1918.85,1918.85,0,0,0
ORD_4553058972,16,16,1,1,1,0,0,1,1,1,2025-06-14 01:50:40,2025-06-15 18:53:56,2463.2666666666664,2463.266666666667,0,0,0
ORD_4562677166,16,16,1,1,1,0,0,1,1,1,2025-05-04 19:34:46,2025-05-06 17:51:27,2776.6833333333334,2776.6833333333334,0,0,0
ORD_4565591741,16,16,1,1,1,0,0,1,1,1,2025-04-10 03:06:06,2025-04-12 17:55:26,3769.3333333333335,3769.3333333333335,0,0,0
ORD_4569133264,16,16,1,1,1,0,0,1,1,1,2025-06-04 10:20:24,2025-06-06 00:53:52,2313.4666666666667,2313.4666666666667,0,0,0
ORD_4571349992,16,16,1,1,1,0,0,1,1,1,2025-05-16 12:08:17,2025-05-18 03:33:54,2365.616666666667,2365.616666666667,0,0,0
ORD_4571841018,16,16,1,1,1,0,0,1,1,1,2025-05-02 13:30:51,2025-05-04 08:37:24,2586.5499999999997,2586.55,0,0,0
ORD_4572504425,16,16,1,1,1,0,0,1,1,1,2025-05-18 00:32:27,2025-05-19 18:59:52,2547.416666666667,2547.4166666666665,0,0,0
ORD_4574675763,16,16,1,1,1,0,0,1,1,1,2025-05-05 04:53:00,2025-05-07 04:44:52,2871.866666666667,2871.866666666667,0,0,0
ORD_4575563735,16,16,1,1,1,0,0,1,1,1,2025-05-17 06:45:07,2025-05-19 00:50:24,2525.2833333333333,2525.2833333333333,0,0,0
ORD_4583263568,16,16,1,1,1,0,0,1,1,1,2025-04-12 06:12:16,2025-04-14 05:30:40,2838.4,2838.4,0,0,0
ORD_4587228481,16,16,1,1,1,0,0,1,1,1,2025-05-09 13:22:39,2025-05-11 10:07:01,2684.366666666667,2684.366666666667,0,0,0
ORD_4587855928,16,16,1,1,1,0,0,1,1,1,2025-06-24 17:09:57,2025-06-26 19:09:51,2999.9,2999.9,0,0,0
ORD_4589471060,16,16,1,1,1,0,0,1,1,1,2025-05-19 06:11:28,2025-05-21 03:41:39,2730.1833333333334,2730.1833333333334,0,0,0
ORD_4591912031,16,16,1,1,1,0,0,1,1,1,2025-06-17 22:26:33,2025-06-20 02:53:45,3147.2000000000003,3147.2,0,0,0
ORD_4592480149,16,16,1,1,1,0,0,1,1,1,2025-06-01 11:42:14,2025-06-03 14:28:50,3046.6,3046.6,0,0,0
ORD_4598926780,16,16,1,1,1,0,0,1,1,1,2025-06-15 06:25:10,2025-06-17 07:42:05,2956.916666666667,2956.9166666666665,0,0,0
ORD_4601720727,16,16,1,1,1,0,0,1,1,1,2025-06-11 17:17:16,2025-06-12 22:37:18,1760.0333333333333,1760.0333333333333,0,0,0
ORD_4602437250,16,16,1,1,1,0,0,1,1,1,2025-05-19 09:04:18,2025-05-21 15:45:00,3280.7,3280.7,0,0,0
ORD_4602893366,16,16,1,1,1,0,0,1,1,1,2025-05-17 06:40:52,2025-05-18 22:55:56,2415.0666666666666,2415.0666666666666,0,0,0
ORD_4603940556,16,16,1,1,1,0,0,1,1,1,2025-06-22 19:57:49,2025-06-24 16:17:16,2659.45,2659.45,0,0,0
ORD_4604768359,16,16,1,1,1,0,0,1,1,1,2025-06-25 14:28:27,2025-06-26 19:28:01,1739.5666666666668,1739.5666666666666,0,0,0
ORD_4605010757,16,16,1,1,1,0,0,1,1,1,2025-06-03 12:32:47,2025-06-05 14:22:12,2989.4166666666665,2989.4166666666665,0,0,0
ORD_4605505497,16,16,1,1,1,0,0,1,1,1,2025-04-18 21:31:43,2025-04-20 12:30:57,2339.233333333333,2339.233333333333,0,0,0
ORD_4607483196,16,16,1,1,1,0,0,1,1,1,2025-06-12 03:34:41,2025-06-14 10:15:47,3281.1,3281.1,0,0,0
ORD_4607819812,16,16,1,1,1,0,0,1,1,1,2025-06-03 05:40:56,2025-06-05 02:41:30,2700.5666666666666,2700.5666666666666,0,0,0
ORD_4612181008,16,16,1,1,1,0,0,1,1,1,2025-05-03 18:55:37,2025-05-05 18:21:11,2845.5666666666666,2845.5666666666666,0,0,0
ORD_4616085276,16,16,1,1,1,0,0,1,1,1,2025-06-22 11:24:59,2025-06-24 05:08:30,2503.516666666667,2503.516666666667,0,0,0
ORD_4617941712,16,16,1,1,1,0,0,1,1,1,2025-06-23 10:04:07,2025-06-25 08:44:59,2800.866666666667,2800.866666666667,0,0,0
ORD_4620566705,16,16,1,1,1,0,0,1,1,1,2025-04-09 08:26:31,2025-04-11 04:04:02,2617.5166666666664,2617.516666666667,0,0,0
ORD_4621060323,16,16,1,1,1,0,0,1,1,1,2025-06-15 20:00:26,2025-06-17 09:36:24,2255.9666666666667,2255.9666666666667,0,0,0
ORD_4621215808,16,16,1,1,1,0,0,1,1,1,2025-05-05 23:36:26,2025-05-07 14:31:35,2335.15,2335.15,0,0,0
ORD_4622151675,16,16,1,1,1,0,0,1,1,1,2025-06-09 05:32:10,2025-06-11 08:37:35,3065.4166666666665,3065.4166666666665,0,0,0
ORD_4622385492,16,16,1,1,1,0,0,1,1,1,2025-05-07 03:44:29,2025-05-09 02:21:07,2796.6333333333337,2796.633333333333,0,0,0
ORD_4622618519,16,16,1,1,1,0,0,1,1,1,2025-06-13 20:42:36,2025-06-15 04:44:12,1921.6,1921.6,0,0,0
ORD_4623174220,16,16,1,1,1,0,0,1,1,1,2025-04-09 23:59:29,2025-04-12 06:53:38,3294.15,3294.15,0,0,0
ORD_4628995430,16,16,1,1,1,0,0,1,1,1,2025-05-20 15:36:16,2025-05-23 12:06:51,4110.583333333333,4110.583333333333,0,0,0
ORD_4630060257,16,16,1,1,1,0,0,1,1,1,2025-05-03 18:22:50,2025-05-05 17:23:27,2820.616666666667,2820.616666666667,0,0,0
ORD_4630170157,16,16,1,1,1,0,0,1,1,1,2025-06-21 08:43:09,2025-06-23 02:12:02,2488.883333333333,2488.883333333333,0,0,0
ORD_4631133974,16,16,1,1,1,0,0,1,1,1,2025-05-09 11:00:18,2025-05-12 12:42:05,4421.783333333333,4421.783333333334,0,0,0
ORD_4631926057,16,16,1,1,1,0,0,1,1,1,2025-05-29 08:17:07,2025-05-30 22:41:58,2304.85,2304.85,0,0,0
ORD_4637642457,16,16,1,1,1,0,0,1,1,1,2025-04-25 20:52:52,2025-04-27 15:31:39,2558.7833333333333,2558.7833333333333,0,0,0
ORD_4638632196,16,16,1,1,1,0,0,1,1,1,2025-06-15 09:16:25,2025-06-17 10:49:41,2973.266666666667,2973.266666666667,0,0,0
ORD_4641761181,16,16,1,1,1,0,0,1,1,1,2025-05-25 17:52:07,2025-05-27 16:02:21,2770.2333333333336,2770.233333333333,0,0,0
ORD_4642758404,16,16,1,1,1,0,0,1,1,1,2025-04-28 17:00:29,2025-04-30 04:12:30,2112.0166666666664,2112.016666666667,0,0,0
ORD_4643780790,16,16,1,1,1,0,0,1,1,1,2025-05-25 13:51:56,2025-05-27 17:30:24,3098.4666666666667,3098.4666666666667,0,0,0
ORD_4647415016,16,16,1,1,1,0,0,1,1,1,2025-05-27 03:01:33,2025-05-28 13:52:50,2091.2833333333333,2091.2833333333333,0,0,0
ORD_4649670241,16,16,1,1,1,0,0,1,1,1,2025-05-07 13:51:51,2025-05-09 07:25:18,2493.45,2493.45,0,0,0
ORD_4651318866,16,16,1,1,1,0,0,1,1,1,2025-05-17 13:12:14,2025-05-19 12:23:17,2831.05,2831.05,0,0,0
ORD_4654919424,16,16,1,1,1,0,0,1,1,1,2025-05-11 17:16:34,2025-05-13 15:10:10,2753.6,2753.6,0,0,0
ORD_4655198908,16,16,1,1,1,0,0,1,1,1,2025-04-18 12:33:34,2025-04-20 02:39:59,2286.4166666666665,2286.4166666666665,0,0,0
ORD_4658920220,16,16,1,1,1,0,0,1,1,1,2025-04-10 04:12:56,2025-04-12 06:55:44,3042.8,3042.8,0,0,0
ORD_4661085169,16,16,1,1,1,0,0,1,1,1,2025-05-23 02:17:21,2025-05-25 06:09:05,3111.7333333333336,3111.733333333333,0,0,0
ORD_4664375075,16,16,1,1,1,0,0,1,1,1,2025-05-22 09:06:01,2025-05-23 20:52:07,2146.1,2146.1,0,0,0
ORD_4665922135,16,16,1,1,1,0,0,1,1,1,2025-06-23 11:48:58,2025-06-25 07:00:41,2591.7166666666667,2591.7166666666667,0,0,0
ORD_4666811464,16,16,1,1,1,0,0,1,1,1,2025-04-28 22:19:40,2025-04-30 12:18:36,2278.9333333333334,2278.9333333333334,0,0,0
ORD_4667702876,16,16,1,1,1,0,0,1,1,1,2025-04-07 14:17:43,2025-04-10 04:36:35,3738.8666666666663,3738.866666666667,0,0,0
ORD_4670058817,16,16,1,1,1,0,0,1,1,1,2025-06-02 07:06:05,2025-06-04 07:52:34,2926.483333333333,2926.483333333333,0,0,0
ORD_4671392900,16,16,1,1,1,0,0,1,1,1,2025-05-15 20:53:14,2025-05-18 09:41:32,3648.2999999999997,3648.3,0,0,0
ORD_4672467506,16,16,1,1,1,0,0,1,1,1,2025-04-26 10:44:29,2025-04-28 04:24:25,2499.9333333333334,2499.9333333333334,0,0,0
ORD_4673287633,16,16,1,1,1,0,0,1,1,1,2025-04-11 04:49:06,2025-04-13 14:57:17,3488.1833333333334,3488.1833333333334,0,0,0
ORD_4677170321,16,16,1,1,1,0,0,1,1,1,2025-04-24 21:29:04,2025-04-26 09:02:28,2133.4,2133.4,0,0,0
ORD_4677221044,16,16,1,1,1,0,0,1,1,1,2025-06-08 02:18:29,2025-06-09 20:38:31,2540.0333333333333,2540.0333333333333,0,0,0
ORD_4677749638,16,16,1,1,1,0,0,1,1,1,2025-04-07 03:58:32,2025-04-08 19:00:19,2341.7833333333333,2341.7833333333333,0,0,0
ORD_4678625434,16,16,1,1,1,0,0,1,1,1,2025-05-24 10:15:10,2025-05-26 06:44:33,2669.383333333333,2669.383333333333,0,0,0
ORD_4684139694,16,16,1,1,1,0,0,1,1,1,2025-04-29 04:47:07,2025-05-01 08:18:19,3091.2,3091.2,0,0,0
ORD_4689938180,16,16,1,1,1,0,0,1,1,1,2025-05-06 01:31:10,2025-05-08 00:20:22,2809.2000000000003,2809.2,0,0,0
ORD_4691114899,16,16,1,1,1,0,0,1,1,1,2025-06-18 04:54:53,2025-06-20 09:34:55,3160.0333333333333,3160.0333333333333,0,0,0
ORD_4693337427,16,16,1,1,1,0,0,1,1,1,2025-06-14 11:14:38,2025-06-15 23:48:06,2193.4666666666667,2193.4666666666667,0,0,0
ORD_4705877410,16,16,1,1,1,0,0,1,1,1,2025-06-25 22:03:02,2025-06-27 08:39:02,2076.0,2076.0,0,0,0
ORD_4706102507,16,16,1,1,1,0,0,1,1,1,2025-05-31 18:04:01,2025-06-02 08:58:59,2334.9666666666667,2334.9666666666667,0,0,0
ORD_4708199734,16,16,1,1,1,0,0,1,1,1,2025-05-20 08:39:56,2025-05-22 13:02:26,3142.5,3142.5,0,0,0
ORD_4710187273,16,16,1,1,1,0,0,1,1,1,2025-06-25 14:53:40,2025-06-27 23:50:44,3417.0666666666666,3417.0666666666666,0,0,0
ORD_4712261896,16,16,1,1,1,0,0,1,1,1,2025-04-19 23:10:33,2025-04-22 04:10:54,3180.35,3180.35,0,0,0
ORD_4715444350,16,16,1,1,1,0,0,1,1,1,2025-06-20 16:15:51,2025-06-22 14:00:39,2744.8,2744.8,0,0,0
ORD_4718111299,16,16,1,1,1,0,0,1,1,1,2025-06-01 05:07:28,2025-06-03 01:32:31,2665.0499999999997,2665.05,0,0,0
ORD_4720288332,16,16,1,1,1,0,0,1,1,1,2025-06-12 15:39:36,2025-06-14 05:03:07,2243.5166666666664,2243.516666666667,0,0,0
ORD_4720682056,16,16,1,1,1,0,0,1,1,1,2025-05-26 09:42:38,2025-05-28 14:07:47,3145.15,3145.15,0,0,0
ORD_4721442969,16,16,1,1,1,0,0,1,1,1,2025-04-24 03:12:36,2025-04-26 03:47:39,2915.05,2915.05,0,0,0
ORD_4721638229,16,16,1,1,1,0,0,1,1,1,2025-04-15 22:46:52,2025-04-18 03:34:35,3167.7166666666667,3167.7166666666667,0,0,0
ORD_4723693096,16,16,1,1,1,0,0,1,1,1,2025-06-05 22:35:46,2025-06-08 08:21:20,3465.5666666666666,3465.5666666666666,0,0,0
ORD_4725021426,16,16,1,1,1,0,0,1,1,1,2025-05-30 20:50:33,2025-06-01 14:43:05,2512.5333333333333,2512.5333333333333,0,0,0
ORD_4733365003,16,16,1,1,1,0,0,1,1,1,2025-06-10 02:50:30,2025-06-11 23:42:57,2692.45,2692.45,0,0,0
ORD_4735855783,16,16,1,1,1,0,0,1,1,1,2025-05-17 15:51:18,2025-05-19 07:03:02,2351.733333333333,2351.733333333333,0,0,0
ORD_4738123643,16,16,1,1,1,0,0,1,1,1,2025-06-17 05:25:03,2025-06-19 07:12:05,2987.0333333333333,2987.0333333333333,0,0,0
ORD_4749146459,16,16,1,1,1,0,0,1,1,1,2025-06-22 07:05:45,2025-06-24 09:46:21,3040.6,3040.6,0,0,0
ORD_4754016184,16,16,1,1,1,0,0,1,1,1,2025-04-06 09:41:02,2025-04-08 00:03:01,2301.9833333333336,2301.983333333333,0,0,0
ORD_4754300098,16,16,1,1,1,0,0,1,1,1,2025-05-06 15:14:10,2025-05-08 21:09:51,3235.683333333333,3235.6833333333334,0,0,0
ORD_4754348957,16,16,1,1,1,0,0,1,1,1,2025-05-26 10:30:51,2025-05-27 21:42:47,2111.9333333333334,2111.9333333333334,0,0,0
ORD_4759762179,16,16,1,1,1,0,0,1,1,1,2025-04-28 17:17:21,2025-04-30 07:13:02,2275.6833333333334,2275.6833333333334,0,0,0
ORD_4761891198,16,16,1,1,1,0,0,1,1,1,2025-06-21 06:21:48,2025-06-24 00:25:54,3964.1,3964.1,0,0,0
ORD_4764525910,16,16,1,1,1,0,0,1,1,1,2025-06-12 08:13:37,2025-06-14 12:42:33,3148.9333333333334,3148.9333333333334,0,0,0
ORD_4765074816,16,16,1,1,1,0,0,1,1,1,2025-05-22 10:08:45,2025-05-25 01:52:00,3823.25,3823.25,0,0,0
ORD_4765275422,16,16,1,1,1,0,0,1,1,1,2025-06-02 04:48:24,2025-06-03 14:39:28,2031.0666666666666,2031.0666666666666,0,0,0
ORD_4765308488,16,16,1,1,1,0,0,1,1,1,2025-04-30 03:11:45,2025-05-01 17:47:41,2315.9333333333334,2315.9333333333334,0,0,0
ORD_4765660452,16,16,1,1,1,0,0,1,1,1,2025-04-12 17:00:20,2025-04-14 20:50:13,3109.883333333333,3109.883333333333,0,0,0
ORD_4772440940,16,16,1,1,1,0,0,1,1,1,2025-06-25 19:29:03,2025-06-28 01:03:17,3214.2333333333336,3214.233333333333,0,0,0
ORD_4777399534,16,16,1,1,1,0,0,1,1,1,2025-06-28 15:00:15,2025-07-01 00:13:00,3432.75,3432.75,0,0,0
ORD_4779264505,16,16,1,1,1,0,0,1,1,1,2025-06-03 10:53:15,2025-06-05 12:16:29,2963.233333333333,2963.233333333333,0,0,0
ORD_4781700584,16,16,1,1,1,0,0,1,1,1,2025-06-10 20:58:15,2025-06-12 11:20:53,2302.633333333333,2302.633333333333,0,0,0
ORD_4782417574,16,16,1,1,1,0,0,1,1,1,2025-05-07 15:01:00,2025-05-08 22:50:23,1909.3833333333332,1909.3833333333334,0,0,0
ORD_4787775685,16,16,1,1,1,0,0,1,1,1,2025-05-11 11:40:16,2025-05-13 06:21:43,2561.45,2561.45,0,0,0
ORD_4788576187,16,16,1,1,1,0,0,1,1,1,2025-05-25 00:16:24,2025-05-26 07:08:10,1851.7666666666667,1851.7666666666667,0,0,0
ORD_4791445354,16,16,1,1,1,0,0,1,1,1,2025-07-01 02:07:19,2025-07-03 07:04:30,3177.1833333333334,3177.1833333333334,0,0,0
ORD_4792250921,16,16,1,1,1,0,0,1,1,1,2025-04-17 19:39:57,2025-04-20 08:35:47,3655.8333333333335,3655.8333333333335,0,0,0
ORD_4793127066,16,16,1,1,1,0,0,1,1,1,2025-06-09 23:24:39,2025-06-12 11:38:26,3613.7833333333333,3613.7833333333333,0,0,0
ORD_4796798763,16,16,1,1,1,0,0,1,1,1,2025-05-16 11:23:26,2025-05-18 10:37:59,2834.55,2834.55,0,0,0
ORD_4801017282,16,16,1,1,1,0,0,1,1,1,2025-04-16 14:22:08,2025-04-18 22:53:31,3391.3833333333337,3391.383333333333,0,0,0
ORD_4803183073,16,16,1,1,1,0,0,1,1,1,2025-06-20 05:29:22,2025-06-22 07:12:43,2983.35,2983.35,0,0,0
ORD_4806503770,16,16,1,1,1,0,0,1,1,1,2025-06-08 08:13:27,2025-06-11 08:28:56,4335.483333333334,4335.483333333334,0,0,0
ORD_4807339270,16,16,1,1,1,0,0,1,1,1,2025-05-19 10:17:24,2025-05-21 04:01:52,2504.4666666666667,2504.4666666666667,0,0,0
ORD_4808379551,16,16,1,1,1,0,0,1,1,1,2025-06-06 01:13:50,2025-06-08 01:14:47,2880.95,2880.95,0,0,0
ORD_4814045284,16,16,1,1,1,0,0,1,1,1,2025-05-08 03:53:37,2025-05-10 13:40:53,3467.266666666667,3467.266666666667,0,0,0
ORD_4820221970,16,16,1,1,1,0,0,1,1,1,2025-05-16 06:27:04,2025-05-18 08:59:00,3031.9333333333334,3031.9333333333334,0,0,0
ORD_4822298808,16,16,1,1,1,0,0,1,1,1,2025-05-06 15:43:49,2025-05-09 08:20:35,3876.766666666667,3876.766666666667,0,0,0
ORD_4824521421,16,16,1,1,1,0,0,1,1,1,2025-04-10 17:20:40,2025-04-12 20:24:54,3064.2333333333336,3064.233333333333,0,0,0
ORD_4831061984,16,16,1,1,1,0,0,1,1,1,2025-06-28 10:47:14,2025-06-30 17:35:12,3287.9666666666667,3287.9666666666667,0,0,0
ORD_4832058189,16,16,1,1,1,0,0,1,1,1,2025-04-11 11:09:50,2025-04-13 14:41:27,3091.6166666666663,3091.616666666667,0,0,0
ORD_4841013874,16,16,1,1,1,0,0,1,1,1,2025-04-24 23:53:47,2025-04-27 16:44:22,3890.5833333333335,3890.5833333333335,0,0,0
ORD_4845900839,16,16,1,1,1,0,0,1,1,1,2025-05-04 06:03:09,2025-05-05 23:39:44,2496.5833333333335,2496.5833333333335,0,0,0
ORD_4848909918,16,16,1,1,1,0,0,1,1,1,2025-06-19 02:55:54,2025-06-21 08:10:58,3195.0666666666666,3195.0666666666666,0,0,0
ORD_4848984857,16,16,1,1,1,0,0,1,1,1,2025-06-11 11:42:18,2025-06-14 09:04:17,4161.983333333334,4161.983333333334,0,0,0
ORD_4849758737,16,16,1,1,1,0,0,1,1,1,2025-06-20 05:03:38,2025-06-22 20:35:13,3811.5833333333335,3811.5833333333335,0,0,0
ORD_4850989622,16,16,1,1,1,0,0,1,1,1,2025-05-08 02:00:56,2025-05-09 19:19:10,2478.233333333333,2478.233333333333,0,0,0
ORD_4851935398,16,16,1,1,1,0,0,1,1,1,2025-04-24 06:05:24,2025-04-26 19:38:06,3692.7000000000003,3692.7,0,0,0
