case_id,distance_bucket,service_level,warehouse_code,hub_code,port_code,is_cross_border
ORD_1600941604,4,1,WH_HN_01,HUB_HA_NOI,,0
ORD_9226099981,3,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_1742878296,3,1,WH_HCM_01,HUB_BINH_TAN,CAI_MEP,1
ORD_9136726307,1,1,WH_HCM_02,HUB_BINH_TAN,CAI_MEP,1
ORD_6063227105,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_4979584329,2,1,WH_HCM_01,HUB_TAN_BINH,CAT_LAI,1
ORD_6588928112,1,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_2198654076,1,1,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_8209424399,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_1474545466,3,1,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_5901726476,4,1,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_2700897668,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_2831379338,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_3639421586,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4817672249,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_9978617544,3,2,WH_DN_01,HUB_THU_DUC,,0
ORD_7066905566,1,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_4531761977,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_1626355296,1,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_2758043514,1,0,WH_HCM_02,HUB_HA_NOI,DA_NANG,1
ORD_4075498417,1,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_2106664770,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7036603482,4,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_1928390966,3,1,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_4845900839,2,0,WH_HN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_6710972471,1,0,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_3570061920,1,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_8802615349,2,1,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_3258053465,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_3809374170,3,2,WH_HCM_01,HUB_TAN_BINH,CAT_LAI,1
ORD_6411579476,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_1385458986,4,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_8646903377,3,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_4645779036,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4988288005,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_8138219839,2,2,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_8561708908,1,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_7408135256,2,0,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_3144473297,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2188150665,1,0,WH_DN_01,HUB_HA_NOI,,0
ORD_6213262962,4,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_9784296280,1,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_3653931522,1,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4428495324,2,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_9023878274,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_5227734817,1,1,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_7755338442,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_0502075669,3,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_5912246576,2,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1583713657,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_7858853530,4,0,WH_HN_01,HUB_THU_DUC,DA_NANG,1
ORD_1314062816,2,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_3673500117,3,0,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_4953305108,3,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9122318499,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_2114341340,3,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_9256203283,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_6074944281,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_4765074816,4,1,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_9740470317,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_0593165551,4,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_9096499448,4,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_3533708030,1,1,WH_HCM_02,HUB_THU_DUC,HAI_PHONG,1
ORD_5547559902,3,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_9793885969,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9756398444,3,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_0930358416,1,0,WH_HN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_7471284169,1,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_7985452255,2,2,WH_HN_01,HUB_HA_NOI,,0
ORD_4899350211,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_7907426517,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_2898535853,2,1,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_8689702793,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_9876932720,3,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_0245274315,2,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_1609727508,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_4575563735,2,1,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_5070982245,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_9983765570,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_2937813674,1,0,WH_DN_01,HUB_THU_DUC,,0
ORD_7420238775,3,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_2350590122,1,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_8196614535,3,2,WH_DN_01,HUB_HA_NOI,,0
ORD_6594705791,2,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_5400312572,3,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_6319564185,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_5671369808,2,1,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_1938960241,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_1741870347,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_0156101840,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1081371140,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_2324056087,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_2570705076,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_2989695138,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_9212478488,4,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8325577686,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7940541118,2,0,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_3436353240,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_9451204948,1,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8792660891,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_6878205527,2,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_4481186930,2,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_1185594429,2,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_7195498370,1,1,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_8781025216,2,0,WH_HN_01,HUB_HA_NOI,,0
ORD_7928177472,4,1,WH_DN_01,HUB_THU_DUC,,0
ORD_8281552930,1,1,WH_HN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_4494095576,4,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_3102341884,1,2,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_2873888751,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_2144967014,4,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_6006643279,2,2,WH_HN_01,HUB_THU_DUC,,0
ORD_4904000901,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7738976543,2,0,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_9955582541,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3180096540,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_0071046305,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_5730353811,2,2,WH_HN_01,HUB_HA_NOI,,0
ORD_8804464463,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_2689099674,1,2,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_3598979922,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_7573990767,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_1134385721,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8906755819,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1809688188,3,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8478652276,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_6372867846,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_7458546273,2,1,WH_HCM_01,HUB_THU_DUC,CAI_MEP,1
ORD_8257244894,2,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_2848343781,3,2,WH_HN_01,HUB_HA_NOI,,0
ORD_2889420463,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_9097212292,1,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_4239043830,2,1,WH_HCM_02,HUB_TAN_BINH,CAT_LAI,1
ORD_9110699271,3,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7786121195,1,2,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_8990142412,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_8974744908,2,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_5288531007,1,1,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_2782324172,1,2,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_2891737059,2,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_8370428052,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_3706785170,1,1,WH_HCM_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_4993610545,1,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_1917481882,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_8711022504,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_4785991840,3,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_2343982972,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_9272736973,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_0453894184,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_1203268710,1,1,WH_HCM_02,HUB_HA_NOI,HAI_PHONG,1
ORD_9342376866,3,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_8901015107,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_5682719528,3,1,WH_DN_01,HUB_THU_DUC,,0
ORD_3579610390,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_1520158216,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3584549385,2,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_9958427710,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_7855180597,3,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_9029073060,3,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_9552929372,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_6817517723,4,1,WH_HN_01,HUB_HA_NOI,,0
ORD_1582773935,1,1,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_5622766522,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_0587119290,1,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_9899183489,1,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3123483509,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_1261493881,3,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_2480372120,4,2,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_5017577826,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0229009243,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_9543708963,3,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_7018974967,1,2,WH_HN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_7719142767,3,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3186918223,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_2354863942,4,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_6992259421,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_6289103481,1,0,WH_HN_01,HUB_THU_DUC,,0
ORD_8304355656,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8379292621,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3882576913,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_2377866148,4,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8402259941,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_4814045284,3,1,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_2501883970,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_4386806251,2,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_0181028749,4,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_5343234912,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3165156655,2,0,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_7572562758,3,2,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_1779610081,2,1,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_2404030906,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_5269946124,2,1,WH_HCM_01,HUB_HA_NOI,CAT_LAI,1
ORD_2441450103,1,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_0780862379,3,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_7495366264,3,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_2408268401,4,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_2882787030,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7235669091,1,2,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_4917612227,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_9022966696,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_6310076094,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_6997332291,3,1,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_6900107365,1,1,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_9478959416,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_3743756034,2,0,WH_DN_01,HUB_THU_DUC,,0
ORD_7829801726,3,1,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_5350331430,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_8544984141,1,2,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_3692032264,2,0,WH_HN_01,HUB_THU_DUC,,0
ORD_8703850440,1,2,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_7726858572,1,2,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_7363189588,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_7685565036,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3128410311,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7508234055,1,2,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_4686574122,2,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_1611894992,1,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4646074393,2,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3735302768,3,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6653712777,2,1,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_0444212122,1,1,WH_HN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_4114050774,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8881265084,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_3158373545,1,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_1017470855,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_2443751560,2,1,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_4971917035,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_5635208113,3,1,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_4973458009,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8045916602,1,0,WH_HCM_02,HUB_BINH_TAN,,0
ORD_9580451676,1,1,WH_HCM_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_8584203175,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_7139947423,3,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7137952600,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_1336082751,4,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_8389510048,3,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_0253755180,4,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_1109620072,4,1,WH_HCM_01,HUB_HA_NOI,CAT_LAI,1
ORD_7246252803,1,0,WH_HN_01,HUB_HA_NOI,,0
ORD_3090201194,2,1,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_1659890789,1,2,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_7127088433,4,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_2350723061,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_6597080366,3,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_0961130653,2,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_7597691107,1,1,WH_HCM_01,HUB_TAN_BINH,CAI_MEP,1
ORD_4667702876,2,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_7418459944,2,1,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_7178872888,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_2836360587,3,2,WH_DN_01,HUB_THU_DUC,,0
ORD_7503635695,2,1,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_8486572209,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8218565949,3,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8979659247,1,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1866975243,1,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_2166059550,3,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_5318554847,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_8432690487,1,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_1211521239,1,1,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_0614156630,4,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_4765275422,2,1,WH_DN_01,HUB_HA_NOI,DA_NANG,1
ORD_5265152973,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_6064018347,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_6258199925,2,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_2629554276,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4561948573,3,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3116301430,4,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_7731353114,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_5314268732,1,2,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_0997367065,1,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_1372999564,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_8039797648,3,0,WH_HN_01,HUB_TAN_BINH,,0
ORD_8815892174,1,0,WH_DN_01,HUB_BINH_TAN,,0
ORD_6716192898,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_3338425657,1,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_9229179119,3,0,WH_DN_01,HUB_BINH_TAN,,0
ORD_8257022717,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_9420511189,2,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_9047475510,4,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_3131643436,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_5535884953,2,1,WH_DN_01,HUB_HA_NOI,DA_NANG,1
ORD_0082249542,1,1,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_1964954891,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_9786439191,2,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_8903128458,3,2,WH_DN_01,HUB_THU_DUC,,0
ORD_8268043730,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_6425972875,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9372845629,2,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_1060035625,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_6692969101,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_3607706971,3,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_1318162292,1,2,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_0650653467,2,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_7065523253,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_3395630051,1,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_3405261036,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_7791984154,1,1,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_1449714820,2,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_9780177592,4,1,WH_HCM_01,HUB_TAN_BINH,CAI_MEP,1
ORD_9935348065,2,2,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_7771275448,2,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_4195612425,4,0,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_2378471475,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3603358548,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_8799793876,4,2,WH_HCM_01,HUB_TAN_BINH,CAI_MEP,1
ORD_9982270699,4,1,WH_DN_01,HUB_THU_DUC,,0
ORD_9235529645,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_2506180172,3,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_4145544122,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_6077154973,2,1,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_4670058817,1,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_3909960502,1,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1574822559,1,2,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_8124904460,1,0,WH_HCM_02,HUB_THU_DUC,HAI_PHONG,1
ORD_4235650186,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1942025660,2,2,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_8131311342,3,0,WH_DN_01,HUB_TAN_BINH,,0
ORD_7654151811,1,2,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_4639420238,2,0,WH_DN_01,HUB_HA_NOI,,0
ORD_6464081430,2,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_5973516708,2,2,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_8307088045,3,1,WH_HN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_2320961866,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_5063879163,2,2,WH_DN_01,HUB_HA_NOI,,0
ORD_8149734047,3,2,WH_HN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_0022070780,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_3960231307,2,0,WH_HN_01,HUB_THU_DUC,,0
ORD_4021068550,1,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_1369003444,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9820091624,1,1,WH_HCM_01,HUB_BINH_TAN,CAI_MEP,1
ORD_4750842917,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1009791718,1,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_3595220642,1,0,WH_HN_01,HUB_THU_DUC,,0
ORD_2607832641,1,0,WH_HCM_01,HUB_BINH_TAN,,0
ORD_1366034651,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_9001994344,3,2,WH_HCM_01,HUB_THU_DUC,CAI_MEP,1
ORD_1558521522,1,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_8345579330,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_0538892193,2,2,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_0689992043,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_3504163413,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_7970942032,1,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_5959582229,1,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_8922806358,2,0,WH_HN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_4983631662,2,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_0224629858,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_3992393309,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_9405979334,2,1,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_2614993874,3,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_3151950476,2,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4816387523,3,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_0995172257,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3271030709,2,2,WH_DN_01,HUB_HA_NOI,,0
ORD_1920502979,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6867163633,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_5858506881,3,2,WH_HN_01,HUB_THU_DUC,,0
ORD_5879413465,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0305342725,3,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_9453971916,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3467508892,2,1,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_6884488025,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1378702547,2,0,WH_DN_01,HUB_BINH_TAN,,0
ORD_3354614454,4,1,WH_HCM_02,HUB_TAN_BINH,CAT_LAI,1
ORD_4605505497,1,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_4411859434,2,2,WH_HCM_02,HUB_TAN_BINH,DA_NANG,1
