process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
TRUCKING_DELIVERY_FLOW,ORD_8502832393,84.0,0.436474,BOTTLENECK,STEP_024_DELIVERY_ATTEMPT_1,104.583,74.486,1.404,3.336,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5909214454,73.0,0.422486,CRITICAL,STEP_007_ARRIVE_PICKUP,47.15,24.752,1.905,5.13,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2753287467,12.0,0.381008,NORMAL,STEP_029_BILLING_COMPLETE,24.717,24.534,1.007,1.909,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5176361151,81.0,0.432435,BOTTLENECK,STEP_026_POD_UPLOADED,63.067,49.337,1.278,2.861,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8692936249,32.0,0.394589,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,27.683,24.233,1.142,2.367,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_6833855273,21.0,0.38745,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,29.85,25.068,1.191,2.534,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6051125746,1.0,0.368536,NORMAL,STEP_005_PICKUP_APPOINTMENT_SET,19.45,24.9,0.781,1.11,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2707422532,69.0,0.418851,BOTTLENECK,STEP_007_ARRIVE_PICKUP,29.183,24.752,1.179,2.527,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3818193985,31.0,0.393969,NORMAL,STEP_025_DELIVERED_CONFIRMED,20.933,24.817,0.844,1.315,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1867545086,95.0,0.466884,BOTTLENECK,STEP_016_HUB_SORT_COMPLETE,40.517,30.335,1.336,2.942,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5190232293,98.0,0.511423,CRITICAL,STEP_019_IN_TRANSIT_LINEHAUL,1123.55,363.264,3.093,8.392,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8264496443,91.0,0.452723,CRITICAL,STEP_028_TRIP_CLOSEOUT,52.15,24.919,2.093,5.867,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7476772173,23.0,0.388814,NORMAL,STEP_008_GATE_IN_PICKUP,25.95,24.101,1.077,2.102,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8801696478,76.0,0.425813,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,30.633,25.068,1.222,2.643,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4971653892,1.0,0.367772,NORMAL,STEP_015_HUB_INBOUND_SCAN,22.067,25.068,0.88,1.444,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8299007811,95.0,0.470186,CRITICAL,STEP_015_HUB_INBOUND_SCAN,68.933,25.068,2.75,8.006,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9393495664,99.0,0.521837,CRITICAL,STEP_018_LINEHAUL_START,1031.733,350.752,2.941,8.232,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3828064320,77.0,0.427067,CRITICAL,STEP_008_GATE_IN_PICKUP,40.95,24.101,1.699,4.289,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2276559496,21.0,0.387463,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,20.983,24.233,0.866,1.384,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6480554824,78.0,0.428264,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,33.317,24.233,1.375,3.194,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6477172458,95.0,0.469021,BOTTLENECK,STEP_007_ARRIVE_PICKUP,33.233,24.752,1.343,3.114,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2959935505,31.0,0.393755,BOTTLENECK,STEP_001_DISPATCH_CREATED,33.483,24.833,1.348,3.18,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3106035659,18.0,0.385939,NORMAL,STEP_001_DISPATCH_CREATED,22.767,24.833,0.917,1.623,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8344118216,64.0,0.414808,CRITICAL,STEP_002_CARRIER_TENDERED,49.083,24.701,1.987,5.306,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7100441290,9.0,0.378163,NORMAL,STEP_028_TRIP_CLOSEOUT,20.1,24.919,0.807,1.221,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2816364565,16.0,0.384383,NORMAL,STEP_021_LASTMILE_SORT_COMPLETE,24.433,30.067,0.813,1.168,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5454647147,24.0,0.389343,NORMAL,STEP_029_BILLING_COMPLETE,25.117,24.534,1.024,1.967,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_1958122880,35.0,0.396094,BOTTLENECK,STEP_014_ARRIVE_HUB,30.833,24.633,1.252,2.716,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0643949383,33.0,0.395026,NORMAL,STEP_007_ARRIVE_PICKUP,27.533,24.752,1.112,2.288,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3693316854,10.0,0.379245,NORMAL,STEP_016_HUB_SORT_COMPLETE,24.35,30.335,0.803,1.143,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8502733514,14.0,0.382773,NORMAL,STEP_023_OUT_FOR_DELIVERY,60.917,73.484,0.829,1.265,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2064223811,85.0,0.437662,CRITICAL,STEP_003_TENDER_ACCEPTED,45.467,25.284,1.798,4.75,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1634280733,0.0,0.365445,NORMAL,STEP_005_PICKUP_APPOINTMENT_SET,17.5,24.9,0.703,0.83,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8966086809,10.0,0.379605,NORMAL,STEP_024_DELIVERY_ATTEMPT_1,78.383,74.486,1.052,2.084,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_6074117907,41.0,0.400054,BOTTLENECK,STEP_029_BILLING_COMPLETE,28.633,24.534,1.167,2.479,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1565784512,72.0,0.421121,CRITICAL,STEP_008_GATE_IN_PICKUP,37.933,24.101,1.574,3.849,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7529434049,68.0,0.417869,ELEVATED,STEP_002_CARRIER_TENDERED,28.25,24.701,1.144,2.351,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5559725295,80.0,0.430611,BOTTLENECK,STEP_029_BILLING_COMPLETE,34.467,24.534,1.405,3.328,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3746782924,43.0,0.400998,CRITICAL,STEP_027_RETURN_TO_DEPOT,53.617,24.817,2.16,6.106,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4774280034,65.0,0.415405,BOTTLENECK,STEP_023_OUT_FOR_DELIVERY,103.25,73.484,1.405,3.3,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5277353229,71.0,0.420761,BOTTLENECK,STEP_016_HUB_SORT_COMPLETE,42.483,30.335,1.4,3.161,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1784952261,98.0,0.503953,CRITICAL,STEP_014_ARRIVE_HUB,60.383,24.633,2.451,6.888,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0150356696,80.0,0.42995,WATCHLIST,STEP_027_RETURN_TO_DEPOT,27.183,24.817,1.095,2.266,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3782153803,70.0,0.419208,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,28.35,24.233,1.17,2.465,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0262077418,28.0,0.392332,CRITICAL,STEP_015_HUB_INBOUND_SCAN,43.35,25.068,1.729,4.424,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8778640512,42.0,0.400187,CRITICAL,STEP_002_CARRIER_TENDERED,54.933,24.701,2.224,6.136,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7904752872,49.0,0.404754,NORMAL,STEP_002_CARRIER_TENDERED,26.9,24.701,1.089,2.16,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_1198027637,29.0,0.392956,CRITICAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,70.817,29.051,2.438,6.722,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7544867277,76.0,0.425829,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,33.35,24.233,1.376,3.199,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2019430126,66.0,0.416619,BOTTLENECK,STEP_013_EN_ROUTE_HUB,484.55,343.422,1.411,3.246,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8415169632,4.0,0.373121,NORMAL,STEP_010_LOAD_START,53.017,49.884,1.063,2.06,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0830035754,45.0,0.402248,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,28.7,24.233,1.184,2.517,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_7567772869,40.0,0.39916,BOTTLENECK,STEP_004_DRIVER_ASSIGNED,31.667,24.75,1.279,2.882,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8391717286,42.0,0.400115,CRITICAL,STEP_009_WAIT_PICKUP,57.183,24.067,2.376,6.393,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5452779396,65.0,0.415514,CRITICAL,STEP_020_ARRIVE_LASTMILE_DEPOT,36.933,24.233,1.524,3.725,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9191242167,54.0,0.407575,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,34.567,25.068,1.379,3.194,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9596304320,22.0,0.388025,NORMAL,STEP_017_HUB_OUTBOUND_SCAN,23.883,24.883,0.96,1.732,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2690045495,32.0,0.394401,NORMAL,STEP_025_DELIVERED_CONFIRMED,27.55,24.817,1.11,2.255,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8713437372,90.0,0.447818,BOTTLENECK,STEP_008_GATE_IN_PICKUP,35.817,24.101,1.486,3.541,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9318948826,37.0,0.397353,NORMAL,STEP_012_DEPART_PICKUP,21.65,24.934,0.868,1.423,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8695243958,80.0,0.430415,BOTTLENECK,STEP_003_TENDER_ACCEPTED,34.8,25.284,1.376,3.243,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9170713052,24.0,0.389349,NORMAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,27.117,29.051,0.933,1.672,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4416731630,44.0,0.401472,BOTTLENECK,STEP_024_DELIVERY_ATTEMPT_1,93.267,74.486,1.252,2.795,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8314381279,93.0,0.456517,CRITICAL,STEP_024_DELIVERY_ATTEMPT_1,183.15,74.486,2.459,7.089,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3868595536,80.0,0.431006,BOTTLENECK,STEP_029_BILLING_COMPLETE,33.033,24.534,1.346,3.119,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1567714253,54.0,0.407822,NORMAL,STEP_029_BILLING_COMPLETE,26.9,24.534,1.096,2.227,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_9730558961,32.0,0.394232,BOTTLENECK,STEP_006_DRIVER_EN_ROUTE_PICKUP,37.417,29.051,1.288,2.862,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4146846315,89.0,0.445506,CRITICAL,STEP_025_DELIVERED_CONFIRMED,51.217,24.817,2.064,5.617,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0628778354,67.0,0.417454,ELEVATED,STEP_019_IN_TRANSIT_LINEHAUL,404.417,363.264,1.113,2.154,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_2428612806,78.0,0.427354,CRITICAL,STEP_003_TENDER_ACCEPTED,81.567,25.284,3.226,9.849,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1507741403,83.0,0.435038,CRITICAL,STEP_012_DEPART_PICKUP,47.067,24.934,1.888,5.038,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8685661278,58.0,0.410431,BOTTLENECK,STEP_006_DRIVER_EN_ROUTE_PICKUP,42.267,29.051,1.455,3.423,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4021397239,65.0,0.41551,ELEVATED,STEP_019_IN_TRANSIT_LINEHAUL,375.583,363.264,1.034,1.904,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_9680127124,66.0,0.416492,BOTTLENECK,STEP_014_ARRIVE_HUB,34.217,24.633,1.389,3.194,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2969621519,85.0,0.437628,BOTTLENECK,STEP_014_ARRIVE_HUB,31.3,24.633,1.271,2.782,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4454617920,59.0,0.41128,CRITICAL,STEP_016_HUB_SORT_COMPLETE,63.167,30.335,2.082,5.463,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5616140339,19.0,0.386622,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,29.283,25.068,1.168,2.454,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9840961769,64.0,0.415002,BOTTLENECK,STEP_004_DRIVER_ASSIGNED,32.617,24.75,1.318,3.019,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6312798881,83.0,0.435245,BOTTLENECK,STEP_012_DEPART_PICKUP,32.767,24.934,1.314,3.004,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6492602211,54.0,0.407696,NORMAL,STEP_018_LINEHAUL_START,377.3,350.752,1.076,2.098,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_9849834200,13.0,0.381916,NORMAL,STEP_021_LASTMILE_SORT_COMPLETE,33.4,30.067,1.111,2.187,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0823750946,91.0,0.451596,CRITICAL,STEP_025_DELIVERED_CONFIRMED,56.417,24.817,2.273,6.356,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6503453044,14.0,0.383051,NORMAL,STEP_009_WAIT_PICKUP,23.133,24.067,0.961,1.679,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4286032272,49.0,0.404746,BOTTLENECK,STEP_017_HUB_OUTBOUND_SCAN,34.133,24.883,1.372,3.185,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2602028581,43.0,0.401044,NORMAL,STEP_025_DELIVERED_CONFIRMED,22.767,24.817,0.917,1.576,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7906973429,21.0,0.387543,NORMAL,STEP_024_DELIVERY_ATTEMPT_1,79.1,74.486,1.062,2.119,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5244044835,23.0,0.38896,NORMAL,STEP_012_DEPART_PICKUP,26.65,24.934,1.069,2.134,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5209584189,90.0,0.44774,BOTTLENECK,STEP_019_IN_TRANSIT_LINEHAUL,487.083,363.264,1.341,2.871,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1190083223,70.0,0.419901,BOTTLENECK,STEP_007_ARRIVE_PICKUP,28.733,24.752,1.161,2.462,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_7063171372,85.0,0.437505,CRITICAL,STEP_020_ARRIVE_LASTMILE_DEPOT,37.217,24.233,1.536,3.766,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9793824071,97.0,0.486788,BOTTLENECK,STEP_019_IN_TRANSIT_LINEHAUL,518.367,363.264,1.427,3.142,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8596061052,10.0,0.379541,NORMAL,STEP_001_DISPATCH_CREATED,24.083,24.833,0.97,1.814,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0087237915,3.0,0.372352,NORMAL,STEP_018_LINEHAUL_START,257.4,350.752,0.734,0.974,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4643518550,52.0,0.406505,BOTTLENECK,STEP_003_TENDER_ACCEPTED,35.55,25.284,1.406,3.349,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6439395288,24.0,0.389654,CRITICAL,STEP_002_CARRIER_TENDERED,41.583,24.701,1.683,4.242,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9162103590,33.0,0.394809,BOTTLENECK,STEP_011_LOAD_COMPLETE,62.933,48.883,1.287,2.834,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9779051844,50.0,0.405488,BOTTLENECK,STEP_023_OUT_FOR_DELIVERY,98.483,73.484,1.34,3.071,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5587940981,37.0,0.397291,NORMAL,STEP_016_HUB_SORT_COMPLETE,33.967,30.335,1.12,2.213,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_2954031658,17.0,0.38481,NORMAL,STEP_013_EN_ROUTE_HUB,341.783,343.422,0.995,1.86,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6489691385,78.0,0.427323,ELEVATED,STEP_015_HUB_INBOUND_SCAN,27.2,25.068,1.085,2.163,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3236645186,78.0,0.427873,CRITICAL,STEP_010_LOAD_START,75.45,49.884,1.513,3.621,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0234163543,54.0,0.407651,BOTTLENECK,STEP_001_DISPATCH_CREATED,30.4,24.833,1.224,2.732,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0942128038,92.0,0.454859,BOTTLENECK,STEP_011_LOAD_COMPLETE,60.35,48.883,1.235,2.65,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9592335562,20.0,0.387029,BOTTLENECK,STEP_011_LOAD_COMPLETE,61.95,48.883,1.267,2.764,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5095566441,2.0,0.371078,NORMAL,STEP_025_DELIVERED_CONFIRMED,26.017,24.817,1.048,2.038,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_6786242082,57.0,0.409427,NORMAL,STEP_025_DELIVERED_CONFIRMED,28.383,24.817,1.144,2.374,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7186629653,99.0,0.518955,CRITICAL,STEP_019_IN_TRANSIT_LINEHAUL,628.917,363.264,1.731,4.101,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3281488163,69.0,0.418699,CRITICAL,STEP_025_DELIVERED_CONFIRMED,44.067,24.817,1.776,4.602,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7579895319,77.0,0.426171,BOTTLENECK,STEP_011_LOAD_COMPLETE,64.067,48.883,1.311,2.914,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4509934231,91.0,0.450941,CRITICAL,STEP_024_DELIVERY_ATTEMPT_1,179.967,74.486,2.416,6.937,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5464142774,11.0,0.380525,NORMAL,STEP_023_OUT_FOR_DELIVERY,66.083,73.484,0.899,1.514,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5933995858,4.0,0.373693,NORMAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,25.917,29.051,0.892,1.533,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2277838404,95.0,0.469235,CRITICAL,STEP_015_HUB_INBOUND_SCAN,41.967,25.068,1.674,4.23,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7739663744,99.0,0.520036,CRITICAL,STEP_025_DELIVERED_CONFIRMED,46.417,24.817,1.87,4.935,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4765660452,88.0,0.442346,CRITICAL,STEP_029_BILLING_COMPLETE,37.567,24.534,1.531,3.779,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4380835048,82.0,0.433026,CRITICAL,STEP_022_ROUTE_PLANNED,41.4,24.9,1.663,4.242,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7157246309,70.0,0.419564,BOTTLENECK,STEP_018_LINEHAUL_START,451.217,350.752,1.286,2.79,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5133805898,41.0,0.399693,NORMAL,STEP_019_IN_TRANSIT_LINEHAUL,411.85,363.264,1.134,2.218,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5174833679,14.0,0.382727,NORMAL,STEP_001_DISPATCH_CREATED,24.433,24.833,0.984,1.865,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3207043347,53.0,0.407003,NORMAL,STEP_016_HUB_SORT_COMPLETE,34.217,30.335,1.128,2.241,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0933490232,2.0,0.369243,NORMAL,STEP_003_TENDER_ACCEPTED,21.183,25.284,0.838,1.32,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6007883191,83.0,0.434414,CRITICAL,STEP_010_LOAD_START,106.5,49.884,2.135,5.783,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1239823411,2.0,0.369725,NORMAL,STEP_022_ROUTE_PLANNED,23.533,24.9,0.945,1.696,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8618895662,99.0,0.536242,CRITICAL,STEP_013_EN_ROUTE_HUB,756.917,343.422,2.204,5.89,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5069077030,62.0,0.413195,CRITICAL,STEP_023_OUT_FOR_DELIVERY,110.583,73.484,1.505,3.652,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0059604254,56.0,0.408987,CRITICAL,STEP_023_OUT_FOR_DELIVERY,148.133,73.484,2.016,5.456,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0036870875,89.0,0.444816,CRITICAL,STEP_009_WAIT_PICKUP,40.1,24.067,1.666,4.028,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6973353769,28.0,0.392256,NORMAL,STEP_014_ARRIVE_HUB,22.15,24.633,0.899,1.49,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4917712533,97.0,0.486081,CRITICAL,STEP_027_RETURN_TO_DEPOT,57.367,24.817,2.312,6.65,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4693775180,75.0,0.423991,BOTTLENECK,STEP_012_DEPART_PICKUP,37.183,24.934,1.491,3.632,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6593284172,53.0,0.407295,NORMAL,STEP_022_ROUTE_PLANNED,27.317,24.9,1.097,2.235,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0620839390,71.0,0.420951,CRITICAL,STEP_025_DELIVERED_CONFIRMED,43.567,24.817,1.756,4.531,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4394070384,72.0,0.421603,CRITICAL,STEP_023_OUT_FOR_DELIVERY,158.817,73.484,2.161,5.97,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9598994384,82.0,0.433731,WATCHLIST,STEP_028_TRIP_CLOSEOUT,27.633,24.919,1.109,2.313,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7054210634,54.0,0.407994,BOTTLENECK,STEP_022_ROUTE_PLANNED,36.75,24.9,1.476,3.58,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9528987341,47.0,0.403065,NORMAL,STEP_028_TRIP_CLOSEOUT,24.067,24.919,0.966,1.796,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1982131544,96.0,0.47696,CRITICAL,STEP_014_ARRIVE_HUB,48.767,24.633,1.98,5.248,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7725609627,43.0,0.400992,NORMAL,STEP_019_IN_TRANSIT_LINEHAUL,329.633,363.264,0.907,1.505,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6484807863,87.0,0.441075,BOTTLENECK,STEP_026_POD_UPLOADED,68.683,49.337,1.392,3.264,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4953501887,53.0,0.407014,CRITICAL,STEP_020_ARRIVE_LASTMILE_DEPOT,39.7,24.233,1.638,4.131,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2384577293,71.0,0.420467,CRITICAL,STEP_017_HUB_OUTBOUND_SCAN,38.8,24.883,1.559,3.846,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5561792222,89.0,0.445233,CRITICAL,STEP_027_RETURN_TO_DEPOT,49.4,24.817,1.991,5.493,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8902687589,48.0,0.40419,BOTTLENECK,STEP_004_DRIVER_ASSIGNED,36.4,24.75,1.471,3.563,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4487758679,31.0,0.3941,NORMAL,STEP_021_LASTMILE_SORT_COMPLETE,30.217,30.067,1.005,1.825,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_5279142128,82.0,0.43278,BOTTLENECK,STEP_023_OUT_FOR_DELIVERY,98.4,73.484,1.339,3.067,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6952006421,65.0,0.415631,BOTTLENECK,STEP_021_LASTMILE_SORT_COMPLETE,39.183,30.067,1.303,2.845,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1497001015,99.0,0.530273,CRITICAL,STEP_018_LINEHAUL_START,542.867,350.752,1.548,3.649,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7499806085,35.0,0.39633,NORMAL,STEP_014_ARRIVE_HUB,25.45,24.633,1.033,1.956,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_6432633268,52.0,0.406454,BOTTLENECK,STEP_001_DISPATCH_CREATED,37.017,24.833,1.491,3.693,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6578935177,69.0,0.41914,CRITICAL,STEP_007_ARRIVE_PICKUP,56.017,24.752,2.263,6.415,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5858156491,94.0,0.461886,CRITICAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,95.067,29.051,3.272,9.525,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5802518480,19.0,0.386638,BOTTLENECK,STEP_025_DELIVERED_CONFIRMED,32.9,24.817,1.326,3.015,BOTTLENECK,[]
