case_id,event_count,unique_step_count,has_assignment,has_pickup,has_load,has_linehaul,has_hub_depot,has_last_mile,has_delivered,has_return_flow,first_start,last_end,total_duration_min,cycle_time_min,missing_core_pickup_or_load,missing_linehaul,missing_delivery_end
ORD_4820115498,29,29,True,True,True,True,True,True,True,True,2025-06-04 10:06:07,2025-06-04 21:14:06,667.9833333333333,667.9833333333333,0,0,0
ORD_4820221970,29,29,True,True,True,True,True,True,True,True,2025-05-18 09:50:13,2025-05-19 01:44:43,954.5,954.5,0,0,0
ORD_4820557495,29,29,True,True,True,True,True,True,True,True,2025-06-21 04:37:33,2025-06-21 17:25:59,768.4333333333333,768.4333333333333,0,0,0
ORD_4821006077,29,29,True,True,True,True,True,True,True,True,2025-04-18 17:01:53,2025-04-19 04:27:19,685.4333333333333,685.4333333333333,0,0,0
ORD_4822298808,29,29,True,True,True,True,True,True,True,True,2025-05-09 09:56:37,2025-05-10 06:04:42,1208.0833333333333,1208.0833333333333,0,0,0
ORD_4822301702,29,29,True,True,True,True,True,True,True,True,2025-06-29 05:46:13,2025-06-29 20:00:38,854.4166666666667,854.4166666666666,0,0,0
ORD_4822769162,29,29,True,True,True,True,True,True,True,True,2025-04-21 19:47:54,2025-04-22 08:29:28,761.5666666666667,761.5666666666667,0,0,0
ORD_4824494812,29,29,True,True,True,True,True,True,True,True,2025-05-15 05:06:10,2025-05-15 16:06:17,660.1166666666667,660.1166666666667,0,0,0
ORD_4824521421,29,29,True,True,True,True,True,True,True,True,2025-04-12 21:46:58,2025-04-13 09:04:54,677.9333333333334,677.9333333333333,0,0,0
ORD_4824718254,29,29,True,True,True,True,True,True,True,True,2025-06-24 12:54:32,2025-06-25 09:21:27,1226.9166666666667,1226.9166666666667,0,0,0
ORD_4825957346,29,29,True,True,True,True,True,True,True,True,2025-06-02 23:30:17,2025-06-03 16:08:16,997.9833333333333,997.9833333333333,0,0,0
ORD_4826275967,29,29,True,True,True,True,True,True,True,True,2025-05-04 07:22:47,2025-05-05 08:46:41,1523.8999999999999,1523.9,0,0,0
ORD_4826558242,29,29,True,True,True,True,True,True,True,True,2025-05-21 20:07:51,2025-05-22 11:50:45,942.9,942.9,0,0,0
ORD_4827567452,29,29,True,True,True,True,True,True,True,True,2025-04-28 01:52:31,2025-04-28 22:56:28,1263.9499999999998,1263.95,0,0,0
ORD_4828103785,29,29,True,True,True,True,True,True,True,True,2025-05-11 04:12:40,2025-05-11 23:34:41,1162.0166666666667,1162.0166666666667,0,0,0
ORD_4828893056,29,29,True,True,True,True,True,True,True,True,2025-05-08 16:37:02,2025-05-09 03:02:21,625.3166666666666,625.3166666666667,0,0,0
ORD_4829067100,29,29,True,True,True,True,True,True,True,True,2025-05-17 23:59:27,2025-05-18 12:27:15,747.8,747.8,0,0,0
ORD_4831061984,29,29,True,True,True,True,True,True,True,True,2025-06-30 18:58:01,2025-07-01 05:43:07,645.1,645.1,0,0,0
ORD_4832058189,29,29,True,True,True,True,True,True,True,True,2025-04-13 15:38:47,2025-04-14 04:30:16,771.4833333333333,771.4833333333333,0,0,0
ORD_4836424836,29,29,True,True,True,True,True,True,True,True,2025-05-31 06:31:41,2025-05-31 19:57:04,805.3833333333333,805.3833333333333,0,0,0
ORD_4836869092,29,29,True,True,True,True,True,True,True,True,2025-05-15 22:59:41,2025-05-16 12:18:49,799.1333333333333,799.1333333333333,0,0,0
ORD_4837273495,29,29,True,True,True,True,True,True,True,True,2025-06-17 10:39:09,2025-06-18 00:35:40,836.5166666666667,836.5166666666667,0,0,0
ORD_4837754006,29,29,True,True,True,True,True,True,True,True,2025-05-21 00:12:11,2025-05-21 13:13:12,781.0166666666667,781.0166666666667,0,0,0
ORD_4838451071,29,29,True,True,True,True,True,True,True,True,2025-06-26 02:57:58,2025-06-26 13:03:38,605.6666666666666,605.6666666666666,0,0,0
ORD_4838830412,29,29,True,True,True,True,True,True,True,True,2025-04-09 05:38:19,2025-04-09 16:00:27,622.1333333333333,622.1333333333333,0,0,0
ORD_4841013874,29,29,True,True,True,True,True,True,True,True,2025-04-27 17:33:45,2025-04-28 05:10:19,696.5666666666667,696.5666666666667,0,0,0
ORD_4841365644,29,29,True,True,True,True,True,True,True,True,2025-04-09 00:10:26,2025-04-09 10:56:57,646.5166666666667,646.5166666666667,0,0,0
ORD_4841902948,29,29,True,True,True,True,True,True,True,True,2025-05-22 04:11:42,2025-05-22 15:13:05,661.3833333333333,661.3833333333333,0,0,0
ORD_4843298988,29,29,True,True,True,True,True,True,True,True,2025-05-28 22:51:28,2025-05-29 09:48:19,656.85,656.85,0,0,0
ORD_4844453430,29,29,True,True,True,True,True,True,True,True,2025-04-11 09:36:52,2025-04-12 00:18:21,881.4833333333333,881.4833333333333,0,0,0
ORD_4844994631,29,29,True,True,True,True,True,True,True,True,2025-06-24 07:28:37,2025-06-25 01:26:05,1077.4666666666667,1077.4666666666667,0,0,0
ORD_4845900839,29,29,True,True,True,True,True,True,True,True,2025-05-06 00:44:58,2025-05-06 14:43:14,838.2666666666667,838.2666666666667,0,0,0
ORD_4848401208,29,29,True,True,True,True,True,True,True,True,2025-05-28 17:02:04,2025-05-29 06:35:32,813.4666666666667,813.4666666666667,0,0,0
ORD_4848909918,29,29,True,True,True,True,True,True,True,True,2025-06-21 09:05:48,2025-06-21 23:36:47,870.9833333333333,870.9833333333333,0,0,0
ORD_4848984857,29,29,True,True,True,True,True,True,True,True,2025-06-14 10:25:55,2025-06-14 23:13:19,767.4,767.4,0,0,0
ORD_4849758737,29,29,True,True,True,True,True,True,True,True,2025-06-22 21:52:01,2025-06-23 10:52:54,780.8833333333333,780.8833333333333,0,0,0
ORD_4850989622,29,29,True,True,True,True,True,True,True,True,2025-05-09 22:18:14,2025-05-10 07:56:34,578.3333333333334,578.3333333333334,0,0,0
ORD_4851308520,29,29,True,True,True,True,True,True,True,True,2025-04-30 04:14:03,2025-04-30 17:02:24,768.35,768.35,0,0,0
ORD_4851935398,29,29,True,True,True,True,True,True,True,True,2025-04-26 21:32:04,2025-04-27 09:52:20,740.2666666666667,740.2666666666667,0,0,0
ORD_4853711712,29,29,True,True,True,True,True,True,True,True,2025-05-13 02:33:29,2025-05-13 16:02:56,809.45,809.45,0,0,0
ORD_4855085708,29,29,True,True,True,True,True,True,True,True,2025-06-04 18:09:44,2025-06-05 04:32:24,622.6666666666666,622.6666666666666,0,0,0
ORD_4857472551,29,29,True,True,True,True,True,True,True,True,2025-06-06 03:37:17,2025-06-06 14:31:28,654.1833333333334,654.1833333333333,0,0,0
ORD_4857741602,29,29,True,True,True,True,True,True,True,True,2025-06-29 11:09:27,2025-06-29 21:56:17,646.8333333333334,646.8333333333334,0,0,0
ORD_4859700387,29,29,True,True,True,True,True,True,True,True,2025-06-08 07:37:29,2025-06-08 22:56:52,919.3833333333333,919.3833333333333,0,0,0
ORD_4859762082,29,29,True,True,True,True,True,True,True,True,2025-05-08 20:45:48,2025-05-09 14:56:59,1091.1833333333334,1091.1833333333334,0,0,0
ORD_4859762931,29,29,True,True,True,True,True,True,True,True,2025-04-25 18:56:08,2025-04-26 08:01:37,785.4833333333333,785.4833333333333,0,0,0
ORD_4859902544,29,29,True,True,True,True,True,True,True,True,2025-05-14 20:14:57,2025-05-15 12:57:00,1002.05,1002.05,0,0,0
ORD_4863176263,29,29,True,True,True,True,True,True,True,True,2025-04-04 03:38:58,2025-04-04 12:59:19,560.35,560.35,0,0,0
ORD_4863363789,29,29,True,True,True,True,True,True,True,True,2025-05-24 20:12:00,2025-05-25 16:59:29,1247.4833333333333,1247.4833333333333,0,0,0
ORD_4864225633,29,29,True,True,True,True,True,True,True,True,2025-06-23 11:58:33,2025-06-24 06:42:48,1124.25,1124.25,0,0,0
ORD_4864293189,29,29,True,True,True,True,True,True,True,True,2025-04-29 08:34:32,2025-04-29 19:02:47,628.25,628.25,0,0,0
ORD_4865006522,29,29,True,True,True,True,True,True,True,True,2025-05-27 15:37:12,2025-05-28 01:48:59,611.7833333333333,611.7833333333333,0,0,0
ORD_4865254526,29,29,True,True,True,True,True,True,True,True,2025-04-14 16:34:48,2025-04-15 03:53:50,679.0333333333333,679.0333333333333,0,0,0
ORD_4865481238,29,29,True,True,True,True,True,True,True,True,2025-04-07 18:24:26,2025-04-08 08:02:16,817.8333333333334,817.8333333333334,0,0,0
ORD_4866276093,29,29,True,True,True,True,True,True,True,True,2025-06-17 14:41:57,2025-06-18 09:34:07,1132.1666666666667,1132.1666666666667,0,0,0
ORD_4866482740,29,29,True,True,True,True,True,True,True,True,2025-04-17 16:54:27,2025-04-18 07:33:37,879.1666666666666,879.1666666666666,0,0,0
ORD_4868365318,29,29,True,True,True,True,True,True,True,True,2025-04-30 03:56:31,2025-04-30 14:50:56,654.4166666666666,654.4166666666666,0,0,0
ORD_4868737604,29,29,True,True,True,True,True,True,True,True,2025-05-26 02:49:07,2025-05-26 12:22:43,573.6,573.6,0,0,0
ORD_4869948463,29,29,True,True,True,True,True,True,True,True,2025-04-27 06:22:41,2025-04-27 19:03:46,761.0833333333334,761.0833333333334,0,0,0
ORD_4870460858,29,29,True,True,True,True,True,True,True,True,2025-05-28 00:24:06,2025-05-28 14:03:01,818.9166666666666,818.9166666666666,0,0,0
ORD_4871275490,29,29,True,True,True,True,True,True,True,True,2025-06-21 20:36:34,2025-06-22 09:16:40,760.1,760.1,0,0,0
ORD_4872433610,29,29,True,True,True,True,True,True,True,True,2025-06-15 12:45:27,2025-06-15 22:11:16,565.8166666666666,565.8166666666667,0,0,0
ORD_4873296618,29,29,True,True,True,True,True,True,True,True,2025-06-20 01:23:13,2025-06-20 13:40:43,737.5,737.5,0,0,0
ORD_4877322468,29,29,True,True,True,True,True,True,True,True,2025-06-25 16:13:55,2025-06-26 04:06:23,712.4666666666667,712.4666666666667,0,0,0
ORD_4879702260,29,29,True,True,True,True,True,True,True,True,2025-05-14 07:44:19,2025-05-14 20:22:09,757.8333333333333,757.8333333333334,0,0,0
ORD_4879890117,29,29,True,True,True,True,True,True,True,True,2025-04-21 04:08:15,2025-04-21 18:30:45,862.5,862.5,0,0,0
ORD_4880376715,29,29,True,True,True,True,True,True,True,True,2025-06-13 00:48:41,2025-06-13 14:34:19,825.6333333333333,825.6333333333333,0,0,0
ORD_4880426052,29,29,True,True,True,True,True,True,True,True,2025-05-27 15:35:51,2025-05-28 06:17:31,881.6666666666666,881.6666666666666,0,0,0
ORD_4880965691,29,29,True,True,True,True,True,True,True,True,2025-06-14 13:44:59,2025-06-15 05:18:34,933.5833333333334,933.5833333333334,0,0,0
ORD_4880997203,29,29,True,True,True,True,True,True,True,True,2025-06-02 09:21:41,2025-06-03 07:05:19,1303.6333333333332,1303.6333333333334,0,0,0
ORD_4881051247,29,29,True,True,True,True,True,True,True,True,2025-05-01 00:06:57,2025-05-01 10:01:58,595.0166666666667,595.0166666666667,0,0,0
ORD_4881528756,29,29,True,True,True,True,True,True,True,True,2025-05-03 00:18:59,2025-05-03 11:49:07,690.1333333333333,690.1333333333333,0,0,0
ORD_4882225230,29,29,True,True,True,True,True,True,True,True,2025-05-23 01:57:00,2025-05-23 14:30:31,753.5166666666667,753.5166666666667,0,0,0
ORD_4882358587,29,29,True,True,True,True,True,True,True,True,2025-06-04 23:40:49,2025-06-05 15:57:26,976.6166666666667,976.6166666666667,0,0,0
ORD_4882410195,29,29,True,True,True,True,True,True,True,True,2025-06-30 18:08:53,2025-07-01 06:06:11,717.3,717.3,0,0,0
ORD_4883461311,29,29,True,True,True,True,True,True,True,True,2025-06-12 17:26:08,2025-06-13 09:33:23,967.25,967.25,0,0,0
ORD_4887616243,29,29,True,True,True,True,True,True,True,True,2025-05-21 07:40:25,2025-05-21 22:56:30,916.0833333333334,916.0833333333334,0,0,0
ORD_4888550365,29,29,True,True,True,True,True,True,True,True,2025-05-26 18:15:45,2025-05-27 05:56:17,700.5333333333333,700.5333333333333,0,0,0
ORD_4889031852,29,29,True,True,True,True,True,True,True,True,2025-05-22 17:17:35,2025-05-23 13:14:06,1196.5166666666667,1196.5166666666667,0,0,0
ORD_4891788128,29,29,True,True,True,True,True,True,True,True,2025-04-19 07:43:15,2025-04-19 18:33:06,649.85,649.85,0,0,0
ORD_4892456486,29,29,True,True,True,True,True,True,True,True,2025-05-08 17:50:53,2025-05-09 07:16:49,805.9333333333334,805.9333333333333,0,0,0
ORD_4892649459,29,29,True,True,True,True,True,True,True,True,2025-05-27 19:30:57,2025-05-28 10:06:36,875.65,875.65,0,0,0
ORD_4893034125,29,29,True,True,True,True,True,True,True,True,2025-05-22 20:28:32,2025-05-23 13:22:24,1013.8666666666666,1013.8666666666667,0,0,0
ORD_4893090577,29,29,True,True,True,True,True,True,True,True,2025-06-08 06:40:35,2025-06-08 23:14:16,993.6833333333334,993.6833333333333,0,0,0
ORD_4893748848,29,29,True,True,True,True,True,True,True,True,2025-04-23 17:33:02,2025-04-24 03:53:01,619.9833333333333,619.9833333333333,0,0,0
ORD_4894198284,29,29,True,True,True,True,True,True,True,True,2025-06-26 06:21:57,2025-06-26 22:05:37,943.6666666666666,943.6666666666666,0,0,0
ORD_4895123656,29,29,True,True,True,True,True,True,True,True,2025-06-20 15:05:31,2025-06-21 03:35:04,749.5500000000001,749.55,0,0,0
ORD_4895208059,29,29,True,True,True,True,True,True,True,True,2025-04-29 17:37:43,2025-04-30 05:30:34,712.85,712.85,0,0,0
ORD_4895356057,29,29,True,True,True,True,True,True,True,True,2025-04-09 18:09:12,2025-04-10 04:06:30,597.3,597.3,0,0,0
ORD_4899350211,29,29,True,True,True,True,True,True,True,True,2025-04-23 23:05:07,2025-04-24 11:29:28,744.35,744.35,0,0,0
ORD_4901423204,29,29,True,True,True,True,True,True,True,True,2025-05-09 09:07:17,2025-05-09 19:36:54,629.6166666666667,629.6166666666667,0,0,0
ORD_4902728041,29,29,True,True,True,True,True,True,True,True,2025-06-07 05:33:53,2025-06-07 18:20:26,766.55,766.55,0,0,0
ORD_4903928682,29,29,True,True,True,True,True,True,True,True,2025-06-08 20:50:47,2025-06-09 11:43:48,893.0166666666667,893.0166666666667,0,0,0
ORD_4904000901,29,29,True,True,True,True,True,True,True,True,2025-06-16 23:51:08,2025-06-17 11:15:49,684.6833333333333,684.6833333333333,0,0,0
ORD_4904521104,29,29,True,True,True,True,True,True,True,True,2025-06-21 05:04:11,2025-06-21 18:40:54,816.7166666666667,816.7166666666667,0,0,0
ORD_4905038996,29,29,True,True,True,True,True,True,True,True,2025-04-07 09:51:09,2025-04-07 20:09:09,618.0,618.0,0,0,0
ORD_4905955218,29,29,True,True,True,True,True,True,True,True,2025-04-30 04:35:58,2025-04-30 15:43:44,667.7666666666667,667.7666666666667,0,0,0
ORD_4906623653,29,29,True,True,True,True,True,True,True,True,2025-05-16 14:47:22,2025-05-17 03:04:52,737.5,737.5,0,0,0
ORD_4907567549,29,29,True,True,True,True,True,True,True,True,2025-05-18 07:06:12,2025-05-19 01:06:42,1080.5,1080.5,0,0,0
ORD_4907909381,29,29,True,True,True,True,True,True,True,True,2025-04-19 02:11:04,2025-04-19 16:47:15,876.1833333333333,876.1833333333333,0,0,0
ORD_4908212016,29,29,True,True,True,True,True,True,True,True,2025-06-01 18:36:36,2025-06-02 23:23:51,1727.25,1727.25,0,0,0
ORD_4909150249,29,29,True,True,True,True,True,True,True,True,2025-04-07 23:10:21,2025-04-08 13:54:48,884.4499999999999,884.45,0,0,0
ORD_4909277209,29,29,True,True,True,True,True,True,True,True,2025-06-12 07:03:44,2025-06-12 18:45:56,702.2,702.2,0,0,0
ORD_4909706914,29,29,True,True,True,True,True,True,True,True,2025-05-10 19:09:31,2025-05-11 07:49:05,759.5666666666666,759.5666666666667,0,0,0
ORD_4909737994,29,29,True,True,True,True,True,True,True,True,2025-05-27 06:02:36,2025-05-27 17:59:07,716.5166666666667,716.5166666666667,0,0,0
ORD_4910543030,29,29,True,True,True,True,True,True,True,True,2025-06-28 06:44:16,2025-06-28 18:36:19,712.05,712.05,0,0,0
ORD_4911088824,29,29,True,True,True,True,True,True,True,True,2025-04-12 03:03:07,2025-04-12 16:53:38,830.5166666666667,830.5166666666667,0,0,0
ORD_4911753707,29,29,True,True,True,True,True,True,True,True,2025-04-16 17:00:39,2025-04-17 08:34:57,934.3,934.3,0,0,0
ORD_4914504312,29,29,True,True,True,True,True,True,True,True,2025-06-12 07:47:21,2025-06-12 20:29:37,762.2666666666667,762.2666666666667,0,0,0
ORD_4914536646,29,29,True,True,True,True,True,True,True,True,2025-05-02 11:59:00,2025-05-03 00:47:51,768.85,768.85,0,0,0
ORD_4914825603,29,29,True,True,True,True,True,True,True,True,2025-06-18 14:57:20,2025-06-19 04:34:42,817.3666666666667,817.3666666666667,0,0,0
ORD_4915923855,29,29,True,True,True,True,True,True,True,True,2025-04-14 17:38:57,2025-04-15 05:37:13,718.2666666666667,718.2666666666667,0,0,0
ORD_4916199121,29,29,True,True,True,True,True,True,True,True,2025-05-10 14:20:21,2025-05-11 02:24:21,724.0,724.0,0,0,0
ORD_4916511452,29,29,True,True,True,True,True,True,True,True,2025-06-21 21:25:17,2025-06-22 08:41:10,675.8833333333333,675.8833333333333,0,0,0
ORD_4916808528,29,29,True,True,True,True,True,True,True,True,2025-04-22 05:58:22,2025-04-22 17:35:53,697.5166666666667,697.5166666666667,0,0,0
ORD_4917243593,29,29,True,True,True,True,True,True,True,True,2025-04-16 06:29:18,2025-04-16 18:39:11,729.8833333333333,729.8833333333333,0,0,0
ORD_4917279985,29,29,True,True,True,True,True,True,True,True,2025-06-03 20:39:40,2025-06-04 12:54:44,975.0666666666667,975.0666666666667,0,0,0
ORD_4917612227,29,29,True,True,True,True,True,True,True,True,2025-04-01 23:23:13,2025-04-02 12:32:39,789.4333333333333,789.4333333333333,0,0,0
ORD_4917712533,29,29,True,True,True,True,True,True,True,True,2025-04-07 15:12:12,2025-04-08 15:42:21,1470.15,1470.15,0,0,0
ORD_4919348648,29,29,True,True,True,True,True,True,True,True,2025-04-22 17:15:43,2025-04-23 09:09:05,953.3666666666667,953.3666666666667,0,0,0
ORD_4919431609,29,29,True,True,True,True,True,True,True,True,2025-05-07 15:41:23,2025-05-08 01:19:04,577.6833333333333,577.6833333333333,0,0,0
ORD_4919661226,29,29,True,True,True,True,True,True,True,True,2025-04-11 20:31:17,2025-04-12 10:31:01,839.7333333333333,839.7333333333333,0,0,0
ORD_4919696402,29,29,True,True,True,True,True,True,True,True,2025-05-29 11:57:16,2025-05-30 10:31:34,1354.3,1354.3,0,0,0
ORD_4920338778,29,29,True,True,True,True,True,True,True,True,2025-05-31 21:00:18,2025-06-01 09:48:38,768.3333333333334,768.3333333333334,0,0,0
ORD_4922021221,29,29,True,True,True,True,True,True,True,True,2025-06-07 03:04:36,2025-06-07 12:57:27,592.85,592.85,0,0,0
ORD_4922370637,29,29,True,True,True,True,True,True,True,True,2025-06-11 05:28:14,2025-06-11 21:32:25,964.1833333333333,964.1833333333333,0,0,0
ORD_4923661698,29,29,True,True,True,True,True,True,True,True,2025-05-11 04:55:46,2025-05-11 21:57:17,1021.5166666666667,1021.5166666666667,0,0,0
ORD_4924618699,29,29,True,True,True,True,True,True,True,True,2025-05-08 12:45:52,2025-05-09 02:31:05,825.2166666666667,825.2166666666667,0,0,0
ORD_4925126097,29,29,True,True,True,True,True,True,True,True,2025-06-04 07:50:28,2025-06-04 17:55:50,605.3666666666667,605.3666666666667,0,0,0
ORD_4925158853,29,29,True,True,True,True,True,True,True,True,2025-06-03 12:38:56,2025-06-04 06:24:03,1065.1166666666668,1065.1166666666666,0,0,0
ORD_4925344652,29,29,True,True,True,True,True,True,True,True,2025-05-09 00:58:42,2025-05-09 22:13:52,1275.1666666666665,1275.1666666666667,0,0,0
ORD_4925874960,29,29,True,True,True,True,True,True,True,True,2025-05-20 13:36:06,2025-05-21 04:01:18,865.1999999999999,865.2,0,0,0
ORD_4928187054,29,29,True,True,True,True,True,True,True,True,2025-07-02 04:52:17,2025-07-02 15:37:02,644.75,644.75,0,0,0
ORD_4928473614,29,29,True,True,True,True,True,True,True,True,2025-05-26 00:47:59,2025-05-26 18:29:14,1061.25,1061.25,0,0,0
ORD_4933017141,29,29,True,True,True,True,True,True,True,True,2025-04-13 16:18:14,2025-04-14 03:43:27,685.2166666666667,685.2166666666667,0,0,0
ORD_4933850313,29,29,True,True,True,True,True,True,True,True,2025-05-02 20:45:56,2025-05-03 08:00:47,674.85,674.85,0,0,0
ORD_4933992537,29,29,True,True,True,True,True,True,True,True,2025-06-28 21:43:08,2025-06-29 11:23:07,819.9833333333333,819.9833333333333,0,0,0
ORD_4933999204,29,29,True,True,True,True,True,True,True,True,2025-04-27 18:33:43,2025-04-28 09:28:37,894.9,894.9,0,0,0
ORD_4934198022,29,29,True,True,True,True,True,True,True,True,2025-06-11 09:52:14,2025-06-12 01:44:36,952.3666666666667,952.3666666666667,0,0,0
ORD_4934381238,29,29,True,True,True,True,True,True,True,True,2025-05-14 09:08:05,2025-05-14 20:08:54,660.8166666666667,660.8166666666667,0,0,0
ORD_4935240458,29,29,True,True,True,True,True,True,True,True,2025-06-18 15:33:22,2025-06-19 07:39:04,965.7,965.7,0,0,0
ORD_4936043457,29,29,True,True,True,True,True,True,True,True,2025-06-25 10:15:39,2025-06-26 00:17:47,842.1333333333333,842.1333333333333,0,0,0
ORD_4936473225,29,29,True,True,True,True,True,True,True,True,2025-04-19 21:15:01,2025-04-20 08:27:14,672.2166666666667,672.2166666666667,0,0,0
ORD_4938655229,29,29,True,True,True,True,True,True,True,True,2025-06-13 18:25:07,2025-06-14 08:31:06,845.9833333333333,845.9833333333333,0,0,0
ORD_4939056090,29,29,True,True,True,True,True,True,True,True,2025-06-29 22:43:02,2025-06-30 09:14:37,631.5833333333334,631.5833333333334,0,0,0
ORD_4939227101,29,29,True,True,True,True,True,True,True,True,2025-04-20 09:26:05,2025-04-20 19:46:25,620.3333333333334,620.3333333333334,0,0,0
ORD_4939937230,29,29,True,True,True,True,True,True,True,True,2025-06-03 11:11:38,2025-06-04 04:49:58,1058.3333333333333,1058.3333333333333,0,0,0
ORD_4941308497,29,29,True,True,True,True,True,True,True,True,2025-05-25 02:23:24,2025-05-25 15:02:07,758.7166666666667,758.7166666666667,0,0,0
ORD_4941580035,29,29,True,True,True,True,True,True,True,True,2025-06-18 15:30:33,2025-06-19 04:40:45,790.2,790.2,0,0,0
ORD_4942091932,29,29,True,True,True,True,True,True,True,True,2025-04-26 08:30:57,2025-04-26 21:05:27,754.5,754.5,0,0,0
ORD_4943371635,29,29,True,True,True,True,True,True,True,True,2025-05-20 14:55:43,2025-05-21 06:26:26,930.7166666666667,930.7166666666667,0,0,0
ORD_4944004904,29,29,True,True,True,True,True,True,True,True,2025-06-20 01:13:18,2025-06-20 21:30:16,1216.9666666666667,1216.9666666666667,0,0,0
ORD_4945948394,29,29,True,True,True,True,True,True,True,True,2025-05-04 01:10:33,2025-05-04 19:36:58,1106.4166666666667,1106.4166666666667,0,0,0
ORD_4946040341,29,29,True,True,True,True,True,True,True,True,2025-06-22 16:40:51,2025-06-23 16:14:36,1413.75,1413.75,0,0,0
ORD_4946434895,29,29,True,True,True,True,True,True,True,True,2025-06-24 23:19:46,2025-06-25 12:21:33,781.7833333333333,781.7833333333333,0,0,0
ORD_4946437703,29,29,True,True,True,True,True,True,True,True,2025-04-09 12:38:27,2025-04-09 23:56:13,677.7666666666667,677.7666666666667,0,0,0
ORD_4948253258,29,29,True,True,True,True,True,True,True,True,2025-06-18 09:40:53,2025-06-18 21:10:00,689.1166666666667,689.1166666666667,0,0,0
ORD_4948677266,29,29,True,True,True,True,True,True,True,True,2025-05-03 23:33:40,2025-05-04 12:52:54,799.2333333333333,799.2333333333333,0,0,0
ORD_4948871457,29,29,True,True,True,True,True,True,True,True,2025-06-22 06:26:38,2025-06-22 18:13:58,707.3333333333334,707.3333333333334,0,0,0
ORD_4949485448,29,29,True,True,True,True,True,True,True,True,2025-05-27 18:58:21,2025-05-28 07:30:12,751.85,751.85,0,0,0
ORD_4949647157,29,29,True,True,True,True,True,True,True,True,2025-04-26 18:19:32,2025-04-27 08:42:03,862.5166666666667,862.5166666666667,0,0,0
ORD_4953305108,29,29,True,True,True,True,True,True,True,True,2025-06-17 08:20:22,2025-06-18 08:52:20,1471.9666666666667,1471.9666666666667,0,0,0
ORD_4953501887,29,29,True,True,True,True,True,True,True,True,2025-04-12 20:55:01,2025-04-13 10:15:59,800.9666666666667,800.9666666666667,0,0,0
ORD_4953998544,29,29,True,True,True,True,True,True,True,True,2025-06-03 21:41:14,2025-06-04 08:08:00,626.7666666666667,626.7666666666667,0,0,0
ORD_4954631511,29,29,True,True,True,True,True,True,True,True,2025-04-12 13:32:43,2025-04-13 03:00:50,808.1166666666667,808.1166666666667,0,0,0
ORD_4956661711,29,29,True,True,True,True,True,True,True,True,2025-04-11 10:05:01,2025-04-12 00:31:57,866.9333333333334,866.9333333333333,0,0,0
ORD_4956882040,29,29,True,True,True,True,True,True,True,True,2025-05-29 00:29:06,2025-05-29 16:56:24,987.3,987.3,0,0,0
ORD_4957162515,29,29,True,True,True,True,True,True,True,True,2025-04-23 05:55:18,2025-04-23 19:45:31,830.2166666666667,830.2166666666667,0,0,0
ORD_4957574948,29,29,True,True,True,True,True,True,True,True,2025-05-12 11:51:58,2025-05-13 06:36:40,1124.7,1124.7,0,0,0
ORD_4958182997,29,29,True,True,True,True,True,True,True,True,2025-05-12 15:00:50,2025-05-13 07:25:03,984.2166666666667,984.2166666666667,0,0,0
ORD_4958375331,29,29,True,True,True,True,True,True,True,True,2025-04-02 08:21:27,2025-04-02 19:31:56,670.4833333333333,670.4833333333333,0,0,0
ORD_4958652473,29,29,True,True,True,True,True,True,True,True,2025-06-20 10:20:00,2025-06-20 21:55:28,695.4666666666667,695.4666666666667,0,0,0
ORD_4961104844,29,29,True,True,True,True,True,True,True,True,2025-06-30 12:26:02,2025-07-01 01:38:33,792.5166666666667,792.5166666666667,0,0,0
ORD_4961540757,29,29,True,True,True,True,True,True,True,True,2025-04-05 22:26:18,2025-04-06 09:22:56,656.6333333333333,656.6333333333333,0,0,0
ORD_4963161689,29,29,True,True,True,True,True,True,True,True,2025-05-07 20:50:57,2025-05-08 06:34:25,583.4666666666667,583.4666666666667,0,0,0
ORD_4967098300,29,29,True,True,True,True,True,True,True,True,2025-06-04 07:50:49,2025-06-04 17:16:47,565.9666666666667,565.9666666666667,0,0,0
ORD_4967705598,29,29,True,True,True,True,True,True,True,True,2025-04-24 14:37:43,2025-04-25 03:46:55,789.2,789.2,0,0,0
ORD_4968895074,29,29,True,True,True,True,True,True,True,True,2025-06-24 16:56:11,2025-06-25 05:41:48,765.6166666666667,765.6166666666667,0,0,0
ORD_4968965786,29,29,True,True,True,True,True,True,True,True,2025-06-03 14:07:46,2025-06-04 05:55:05,947.3166666666666,947.3166666666667,0,0,0
ORD_4969023321,29,29,True,True,True,True,True,True,True,True,2025-05-20 21:50:02,2025-05-21 11:34:19,824.2833333333333,824.2833333333333,0,0,0
ORD_4970558417,29,29,True,True,True,True,True,True,True,True,2025-05-26 07:53:49,2025-05-27 05:34:38,1300.8166666666666,1300.8166666666666,0,0,0
ORD_4971633640,29,29,True,True,True,True,True,True,True,True,2025-04-16 06:34:18,2025-04-16 22:32:45,958.4499999999999,958.45,0,0,0
ORD_4971653892,29,29,True,True,True,True,True,True,True,True,2025-05-27 02:49:21,2025-05-27 15:58:05,788.7333333333333,788.7333333333333,0,0,0
ORD_4971917035,29,29,True,True,True,True,True,True,True,True,2025-06-16 07:34:39,2025-06-16 22:16:08,881.4833333333333,881.4833333333333,0,0,0
